,dataset,variable,eq,pop,mean,median,gini,fgt0_40,fgt0_50,fgt0_60,fgt1_40,fgt1_50,fgt1_60,fgt2_40,fgt2_50,fgt2_60,meanpoor_40,meanpoor_50,meanpoor_60,meangap_40,meangap_50,meangap_60
2172,sk18,dhi,0,5364115,  8775.77,  8265.01,    0.249,     5.79,     9.32,    14.85,     2.17,     3.20,     4.65,   0.0116,   0.0171,   0.0238,  2068.16,  2711.19,  3406.59,  1237.84,  1421.31,  1552.42
2173,sk18,dhci,0,5364115,  8698.46,  8192.68,    0.249,     5.85,     9.69,    15.21,     2.21,     3.27,     4.76,   0.0118,   0.0174,   0.0243,  2057.67,  2738.81,  3406.82,  1248.34,  1393.70,  1552.19
2174,sk18,mi,0,5364115,  8513.61,  7934.20,    0.410,    21.49,    25.50,    30.76,    17.31,    18.52,    20.04,   0.1595,   0.1666,   0.1746,   643.34,  1131.16,  1727.45,  2662.67,  3001.34,  3231.56
2175,sk18,hcexp,0,5364115,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2176,tw81,dhi,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2177,tw81,dhci,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2178,tw81,mi,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2179,tw81,hcexp,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2180,tw86,dhi,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2181,tw86,dhci,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2182,tw86,mi,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2183,tw86,hcexp,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2184,tw91,dhi,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2185,tw91,dhci,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2186,tw91,mi,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2187,tw91,hcexp,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2188,tw95,dhi,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2189,tw95,dhci,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2190,tw95,mi,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2191,tw95,hcexp,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2192,tw97,dhi,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2193,tw97,dhci,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2194,tw97,mi,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2195,tw97,hcexp,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2196,tw00,dhi,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2197,tw00,dhci,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2198,tw00,mi,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2199,tw00,hcexp,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2200,tw05,dhi,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2201,tw05,dhci,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2202,tw05,mi,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2203,tw05,hcexp,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2204,tw07,dhi,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2205,tw07,dhci,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2206,tw07,mi,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2207,tw07,hcexp,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2208,tw10,dhi,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2209,tw10,dhci,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2210,tw10,mi,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2211,tw10,hcexp,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2212,tw13,dhi,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2213,tw13,dhci,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2214,tw13,mi,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2215,tw13,hcexp,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2216,tw16,dhi,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2217,tw16,dhci,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2218,tw16,mi,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2219,tw16,hcexp,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2220,uk68,dhi,0,55213500,  7480.96,  6474.71,    0.271,     1.58,     4.81,    10.92,     0.65,     1.13,     2.22,   0.0044,   0.0059,   0.0091,  1532.07,  2475.68,  3096.33,  1057.81,   761.67,   788.50
2221,uk68,dhci,0,55213500,  7356.03,  6343.88,    0.280,     2.83,     6.30,    12.96,     0.86,     1.58,     2.94,   0.0051,   0.0076,   0.0120,  1800.75,  2424.11,  3005.12,   789.13,   813.25,   879.70
2222,uk68,mi,0,55213500,  8201.03,  6965.72,    0.368,    11.36,    14.86,    20.01,     6.76,     8.01,     9.55,   0.0501,   0.0587,   0.0675,  1048.90,  1492.50,  2030.64,  1540.98,  1744.85,  1854.19
2223,uk68,hcexp,0,55213500,  7385.38,  6151.88,    0.297,     2.07,     6.92,    15.24,     0.26,     1.01,     2.64,   0.0005,   0.0025,   0.0071,  2267.39,  2763.12,  3211.44,   322.50,   474.23,   673.39
2224,uk69,dhi,0,59183793,  7573.44,  6502.11,    0.280,     2.11,     5.47,    12.25,     0.66,     1.23,     2.49,   0.0041,   0.0060,   0.0097,  1792.52,  2516.77,  3109.47,   808.32,   734.29,   791.80
2225,uk69,dhci,0,59183793,  7452.77,  6385.83,    0.288,     3.55,     7.69,    14.02,     0.95,     1.85,     3.31,   0.0051,   0.0082,   0.0135,  1906.22,  2466.86,  2979.87,   694.62,   784.20,   921.40
2226,uk69,mi,0,59183793,  8421.03,  7181.35,    0.381,    12.18,    15.49,    19.93,     7.44,     8.71,    10.21,   0.0568,   0.0655,   0.0744,  1011.30,  1424.11,  1902.43,  1589.54,  1826.94,  1998.84
2227,uk69,hcexp,0,59183793,  7460.73,  6213.32,    0.299,     2.62,     7.33,    15.14,     0.34,     1.25,     2.88,   0.0007,   0.0031,   0.0084,  2259.45,  2698.28,  3159.90,   341.39,   552.78,   741.36
2228,uk70,dhi,0,55632175,  7743.15,  6602.17,    0.283,     2.18,     5.20,    11.45,     0.78,     1.34,     2.49,   0.0051,   0.0070,   0.0106,  1696.45,  2452.85,  3100.96,   944.42,   848.23,   860.34
2229,uk70,dhci,0,55632175,  7618.80,  6487.22,    0.291,     3.20,     7.27,    13.84,     1.08,     1.85,     3.24,   0.0063,   0.0092,   0.0141,  1752.91,  2461.72,  3033.24,   887.96,   839.36,   928.07
2230,uk70,mi,0,55632175,  8694.01,  7220.85,    0.381,    11.92,    15.21,    19.12,     7.27,     8.51,     9.91,   0.0547,   0.0635,   0.0722,  1029.01,  1455.60,  1907.32,  1611.86,  1845.49,  2053.98
2231,uk70,hcexp,0,55632175,  7633.41,  6291.98,    0.304,     2.31,     7.16,    15.44,     0.38,     1.22,     2.82,   0.0010,   0.0034,   0.0083,  2207.22,  2738.21,  3236.92,   433.65,   562.87,   724.38
2232,uk71,dhi,0,55928013,  7715.86,  6504.60,    0.295,     2.31,     6.74,    13.37,     0.66,     1.36,     2.72,   0.0041,   0.0061,   0.0104,  1856.27,  2598.28,  3107.99,   745.57,   654.02,   794.78
2233,uk71,dhci,0,55928013,  7642.03,  6453.53,    0.300,     3.12,     7.78,    14.83,     0.87,     1.74,     3.28,   0.0049,   0.0077,   0.0129,  1873.14,  2524.70,  3039.52,   728.70,   727.60,   863.24
2234,uk71,mi,0,55928013,  8716.18,  7284.76,    0.396,    13.06,    16.72,    20.62,     8.40,     9.68,    11.17,   0.0672,   0.0755,   0.0843,   928.37,  1369.76,  1789.89,  1673.47,  1882.54,  2112.87
2235,uk71,hcexp,0,55928013,  7646.52,  6337.17,    0.307,     2.53,     7.71,    15.60,     0.37,     1.25,     2.95,   0.0008,   0.0033,   0.0085,  2224.85,  2727.06,  3163.96,   377.00,   525.24,   738.80
2236,uk72,dhi,0,56096677,  8039.36,  6854.59,    0.288,     2.98,     7.28,    13.62,     0.68,     1.52,     2.98,   0.0030,   0.0058,   0.0108,  2114.27,  2713.64,  3214.32,   627.57,   713.66,   898.44
2237,uk72,dhci,0,56096677,  7982.76,  6806.91,    0.291,     3.62,     7.97,    14.22,     0.84,     1.79,     3.30,   0.0037,   0.0070,   0.0126,  2101.76,  2657.12,  3157.01,   640.08,   770.17,   955.74
2238,uk72,mi,0,56096677,  8996.19,  7692.84,    0.387,    13.64,    16.82,    20.60,     8.78,    10.03,    11.47,   0.0698,   0.0786,   0.0875,   975.90,  1383.20,  1823.79,  1765.94,  2044.10,  2288.96
2239,uk72,hcexp,0,56096677,  8050.50,  6568.29,    0.310,     2.77,     7.11,    15.71,     0.40,     1.27,     2.90,   0.0009,   0.0035,   0.0086,  2340.84,  2815.36,  3353.17,   401.00,   611.94,   759.59
2240,uk73,dhi,0,56222893,  8752.97,  7346.62,    0.288,     2.24,     5.31,    11.26,     0.34,     0.97,     2.18,   0.0010,   0.0029,   0.0067,  2488.85,  3002.81,  3555.61,   449.80,   670.50,   852.36
2241,uk73,dhci,0,56222893,  8702.53,  7311.15,    0.290,     2.56,     5.96,    11.89,     0.42,     1.14,     2.40,   0.0013,   0.0035,   0.0078,  2453.96,  2970.36,  3518.09,   484.68,   702.95,   889.88
2242,uk73,mi,0,56222893,  9727.13,  8135.40,    0.394,    13.29,    16.08,    20.44,     8.99,    10.12,    11.45,   0.0747,   0.0823,   0.0901,   950.23,  1361.92,  1937.23,  1988.42,  2311.39,  2470.74
2243,uk73,hcexp,0,56222893,  8490.44,  6994.61,    0.307,     3.14,     7.91,    15.96,     0.41,     1.38,     3.08,   0.0009,   0.0037,   0.0093,  2556.62,  3029.80,  3556.09,   382.03,   643.51,   851.88
2244,uk74,dhi,0,56235642,  8752.26,  7407.42,    0.290,     2.67,     6.38,    13.06,     0.59,     1.35,     2.72,   0.0028,   0.0052,   0.0097,  2307.27,  2919.47,  3520.34,   655.70,   784.24,   924.11
2245,uk74,dhci,0,56235642,  8706.80,  7370.51,    0.291,     2.99,     6.84,    13.44,     0.68,     1.50,     2.91,   0.0031,   0.0058,   0.0107,  2287.52,  2890.76,  3481.08,   675.45,   812.95,   963.37
2246,uk74,mi,0,56235642,  9829.07,  8317.63,    0.398,    14.11,    16.87,    21.32,     9.44,    10.65,    12.04,   0.0779,   0.0861,   0.0944,   980.47,  1365.65,  1934.15,  1982.50,  2338.06,  2510.30
2247,uk74,hcexp,0,56235642,  8522.83,  7010.89,    0.309,     3.08,     7.86,    16.14,     0.47,     1.45,     3.17,   0.0012,   0.0041,   0.0098,  2512.37,  3019.16,  3571.42,   450.60,   684.55,   873.03
2248,uk75,dhi,0,56225718,  8408.87,  7263.63,    0.279,     2.59,     6.18,    12.52,     0.59,     1.31,     2.62,   0.0030,   0.0052,   0.0095,  2241.35,  2862.00,  3447.59,   664.10,   769.82,   910.59
2249,uk75,dhci,0,56225718,  8364.40,  7212.50,    0.281,     2.85,     6.68,    12.99,     0.66,     1.44,     2.80,   0.0032,   0.0058,   0.0104,  2230.30,  2846.98,  3419.94,   675.15,   784.83,   938.24
2250,uk75,mi,0,56225718,  9984.60,  8500.13,    0.395,    13.67,    16.47,    19.94,     9.49,    10.57,    11.84,   0.0799,   0.0873,   0.0949,   887.70,  1301.08,  1770.59,  2017.75,  2330.73,  2587.58
2251,uk75,hcexp,0,56225718,  8212.67,  6828.72,    0.301,     3.12,     8.24,    16.34,     0.40,     1.41,     3.17,   0.0010,   0.0037,   0.0095,  2531.76,  3011.09,  3513.55,   373.69,   620.72,   844.62
2252,uk76,dhi,0,56216121,  8127.87,  6988.30,    0.276,     2.10,     6.01,    12.43,     0.36,     1.07,     2.36,   0.0015,   0.0034,   0.0075,  2318.45,  2873.70,  3395.46,   476.88,   620.45,   797.52
2253,uk76,dhci,0,56216121,  8081.31,  6951.39,    0.278,     2.58,     6.55,    12.96,     0.45,     1.22,     2.56,   0.0018,   0.0040,   0.0085,  2310.21,  2843.18,  3363.53,   485.11,   650.97,   829.46
2254,uk76,mi,0,56216121,  9692.26,  8263.12,    0.403,    14.93,    17.36,    20.81,    10.72,    11.80,    13.00,   0.0921,   0.0995,   0.1070,   787.79,  1119.83,  1574.46,  2007.53,  2374.32,  2618.52
2255,uk76,hcexp,0,56216121,  8046.45,  6632.38,    0.302,     2.46,     7.27,    15.17,     0.37,     1.21,     2.82,   0.0010,   0.0033,   0.0083,  2374.38,  2912.04,  3412.76,   420.95,   582.11,   780.22
2256,uk77,dhi,0,56189910,  7945.87,  6894.86,    0.272,     2.19,     6.10,    11.57,     0.50,     1.19,     2.43,   0.0027,   0.0046,   0.0086,  2130.42,  2777.05,  3267.29,   627.52,   670.37,   869.63
2257,uk77,dhci,0,56189910,  7896.76,  6855.83,    0.274,     2.66,     6.72,    12.00,     0.59,     1.37,     2.68,   0.0029,   0.0053,   0.0098,  2147.67,  2747.11,  3212.76,   610.28,   700.32,   924.15
2258,uk77,mi,0,56189910,  9296.48,  8031.65,    0.401,    15.50,    17.99,    21.08,    11.31,    12.40,    13.57,   0.0979,   0.1054,   0.1129,   745.29,  1070.46,  1472.78,  2012.65,  2376.97,  2664.14
2259,uk77,hcexp,0,56189910,  8055.41,  6761.14,    0.297,     2.10,     6.43,    14.52,     0.28,     1.04,     2.58,   0.0006,   0.0027,   0.0072,  2391.63,  2887.50,  3403.29,   366.32,   559.93,   733.63
2260,uk78,dhi,0,56178025,  8646.33,  7561.19,    0.273,     2.52,     7.14,    13.25,     0.49,     1.33,     2.76,   0.0023,   0.0046,   0.0093,  2433.39,  3077.94,  3590.08,   591.09,   702.65,   946.63
2261,uk78,dhci,0,56178025,  8592.33,  7531.61,    0.275,     3.18,     7.76,    13.74,     0.58,     1.55,     3.05,   0.0025,   0.0053,   0.0106,  2471.17,  3027.62,  3528.84,   553.31,   752.98,  1007.88
2262,uk78,mi,0,56178025,  9866.85,  8477.13,    0.407,    17.00,    19.70,    23.00,    12.14,    13.38,    14.67,   0.1044,   0.1128,   0.1212,   864.43,  1213.95,  1641.86,  2160.05,  2566.65,  2894.86
2263,uk78,hcexp,0,56178025,  8399.74,  6999.84,    0.299,     3.26,     8.85,    17.87,     0.48,     1.51,     3.44,   0.0012,   0.0042,   0.0103,  2579.30,  3135.11,  3662.51,   445.17,   645.49,   874.20
2264,uk79,dhi,0,56240053,  8814.64,  7615.96,    0.275,     2.21,     6.04,    12.58,     0.44,     1.15,     2.50,   0.0019,   0.0039,   0.0082,  2444.02,  3080.04,  3662.26,   602.37,   727.94,   907.32
2265,uk79,dhci,0,56240053,  8754.47,  7575.73,    0.277,     2.87,     6.70,    13.10,     0.57,     1.39,     2.80,   0.0022,   0.0049,   0.0097,  2440.02,  3017.59,  3590.77,   606.36,   790.39,   978.80
2266,uk79,mi,0,56240053,  9870.62,  8501.93,    0.408,    16.58,    19.61,    23.52,    11.95,    13.16,    14.57,   0.1027,   0.1110,   0.1194,   851.17,  1251.43,  1739.39,  2195.21,  2556.55,  2830.19
2267,uk79,hcexp,0,56240053,  8758.96,  7200.21,    0.309,     3.16,     8.81,    17.44,     0.52,     1.58,     3.45,   0.0013,   0.0045,   0.0106,  2547.06,  3122.85,  3665.04,   499.32,   685.13,   904.53
2268,uk80,dhi,0,56329673,  9051.21,  7725.56,    0.285,     2.81,     7.06,    13.15,     0.54,     1.40,     2.83,   0.0022,   0.0048,   0.0097,  2492.18,  3097.00,  3639.03,   598.04,   765.78,   996.30
2269,uk80,dhci,0,56329673,  9008.47,  7688.95,    0.287,     3.50,     7.45,    13.60,     0.67,     1.61,     3.07,   0.0026,   0.0057,   0.0110,  2499.80,  3028.39,  3589.75,   590.42,   834.39,  1045.59
2270,uk80,mi,0,56329673, 10220.28,  8748.29,    0.417,    17.19,    19.72,    23.02,    12.37,    13.60,    14.88,   0.1064,   0.1149,   0.1234,   865.96,  1198.52,  1639.00,  2224.26,  2664.26,  2996.34
2271,uk80,hcexp,0,56329673,  8663.78,  7227.63,    0.305,     3.57,     9.24,    17.57,     0.56,     1.69,     3.61,   0.0014,   0.0048,   0.0113,  2607.04,  3156.09,  3681.78,   483.18,   706.70,   953.56
2272,uk81,dhi,0,56357464,  9014.86,  7656.87,    0.296,     3.06,     8.31,    14.89,     0.62,     1.59,     3.26,   0.0026,   0.0055,   0.0111,  2442.76,  3097.64,  3588.35,   619.99,   730.80,  1005.78
2273,uk81,dhci,0,56357464,  8970.32,  7629.25,    0.298,     3.70,     8.86,    15.48,     0.77,     1.82,     3.54,   0.0031,   0.0065,   0.0126,  2428.26,  3041.62,  3544.31,   634.49,   786.82,  1049.81
2274,uk81,mi,0,56357464, 10183.49,  8544.54,    0.439,    19.30,    22.04,    25.89,    13.77,    15.13,    16.61,   0.1186,   0.1280,   0.1374,   877.28,  1199.90,  1647.75,  2185.47,  2628.53,  2946.38
2275,uk81,hcexp,0,56357464,  8708.69,  7194.15,    0.309,     3.09,     8.99,    17.74,     0.43,     1.52,     3.48,   0.0010,   0.0040,   0.0103,  2639.40,  3179.70,  3692.43,   423.35,   648.74,   901.70
2276,uk82,dhi,0,56290711,  9930.58,  8410.26,    0.299,     2.94,     8.55,    15.17,     0.57,     1.57,     3.26,   0.0024,   0.0052,   0.0109,  2715.96,  3433.17,  3960.70,   648.15,   771.96,  1085.46
2277,uk82,dhci,0,56290711,  9902.32,  8403.55,    0.301,     3.56,     9.13,    15.62,     0.67,     1.83,     3.56,   0.0026,   0.0060,   0.0123,  2728.05,  3360.26,  3896.22,   636.06,   844.87,  1149.94
2278,uk82,mi,0,56290711, 10464.14,  8781.25,    0.460,    22.37,    25.90,    28.95,    16.99,    18.41,    19.90,   0.1500,   0.1598,   0.1695,   809.53,  1216.83,  1578.39,  2554.57,  2988.30,  3467.77
2279,uk82,hcexp,0,56290711,  9450.89,  7760.37,    0.307,     3.14,     9.14,    17.92,     0.48,     1.55,     3.49,   0.0012,   0.0042,   0.0105,  2845.47,  3490.32,  4063.94,   518.63,   714.81,   982.22
2280,uk83,dhi,0,56315677,  9510.27,  8057.37,    0.298,     2.78,     8.38,    15.14,     0.50,     1.49,     3.18,   0.0019,   0.0046,   0.0103,  2646.01,  3312.68,  3818.41,   576.94,   716.00,  1016.01
2281,uk83,dhci,0,56315677,  9483.26,  8047.11,    0.300,     3.41,     8.96,    15.63,     0.60,     1.76,     3.48,   0.0022,   0.0055,   0.0117,  2652.54,  3239.70,  3758.97,   570.41,   788.98,  1075.45
2282,uk83,mi,0,56315677, 10003.06,  8394.33,    0.460,    22.37,    25.96,    29.04,    17.00,    18.42,    19.92,   0.1501,   0.1599,   0.1697,   773.94,  1169.78,  1518.71,  2449.01,  2858.90,  3315.72
2283,uk83,hcexp,0,56315677,  9034.35,  7418.43,    0.307,     3.26,     9.18,    18.00,     0.49,     1.57,     3.52,   0.0012,   0.0043,   0.0106,  2738.83,  3340.00,  3888.43,   484.12,   688.69,   945.99
2284,uk84,dhi,0,56409327,  9787.50,  8430.48,    0.292,     3.43,     8.75,    15.48,     0.64,     1.67,     3.42,   0.0026,   0.0057,   0.0116,  2745.96,  3412.65,  3942.64,   626.23,   802.59,  1115.64
2285,uk84,dhci,0,56409327,  9763.64,  8424.73,    0.294,     3.94,     9.31,    15.67,     0.76,     1.89,     3.67,   0.0030,   0.0066,   0.0130,  2721.29,  3358.93,  3875.08,   650.90,   856.31,  1183.21
2286,uk84,mi,0,56409327, 10304.95,  8721.36,    0.458,    22.87,    26.26,    30.07,    17.15,    18.64,    20.24,   0.1510,   0.1611,   0.1713,   843.90,  1222.96,  1653.84,  2528.29,  2992.28,  3404.45
2287,uk84,hcexp,0,56409327,  9332.87,  7690.34,    0.315,     4.12,    11.49,    19.83,     0.65,     2.07,     4.30,   0.0017,   0.0058,   0.0137,  2836.57,  3454.91,  3960.64,   535.63,   760.33,  1097.65
2288,uk85,dhi,0,56553955, 10173.20,  8522.03,    0.305,     3.59,     9.08,    15.25,     0.71,     1.77,     3.47,   0.0030,   0.0062,   0.0123,  2740.10,  3428.77,  3949.15,   668.71,   832.25,  1164.07
2289,uk85,dhci,0,56553955, 10141.81,  8501.92,    0.307,     4.38,     9.69,    15.60,     0.88,     2.08,     3.81,   0.0035,   0.0074,   0.0141,  2726.64,  3347.47,  3865.66,   682.17,   913.55,  1247.55
2290,uk85,mi,0,56553955, 10803.79,  8875.56,    0.469,    23.56,    26.29,    30.08,    17.76,    19.19,    20.68,   0.1557,   0.1662,   0.1764,   838.86,  1152.03,  1597.71,  2569.96,  3108.99,  3515.51
2291,uk85,hcexp,0,56553955,  9471.78,  7722.01,    0.320,     4.74,    11.33,    20.38,     0.76,     2.17,     4.44,   0.0020,   0.0064,   0.0144,  2862.66,  3446.63,  3999.49,   546.15,   814.38,  1113.73
2292,uk86,dhi,0,56750919, 10897.02,  9103.57,    0.318,     3.79,    10.24,    16.52,     0.84,     2.04,     3.92,   0.0040,   0.0075,   0.0143,  2830.07,  3644.95,  4164.97,   811.36,   906.84,  1297.17
2293,uk86,dhci,0,56750919, 10867.92,  9097.00,    0.321,     5.00,    10.89,    17.03,     1.05,     2.40,     4.30,   0.0046,   0.0090,   0.0165,  2877.89,  3549.93,  4081.53,   763.54,  1001.86,  1380.61
2294,uk86,mi,0,56750919, 11529.53,  9290.50,    0.480,    24.39,    27.37,    31.07,    17.64,    19.27,    20.93,   0.1530,   0.1645,   0.1757,  1007.32,  1347.13,  1781.73,  2634.11,  3204.66,  3680.41
2295,uk86,hcexp,0,56750919, 10228.22,  8195.55,    0.333,     4.92,    12.09,    21.73,     0.80,     2.32,     4.72,   0.0020,   0.0068,   0.0154,  3048.41,  3676.75,  4275.22,   593.02,   875.03,  1186.92
2296,uk87,dhi,0,56803958, 11614.22,  9372.64,    0.336,     4.22,    10.82,    17.48,     0.78,     2.12,     4.08,   0.0030,   0.0070,   0.0143,  3060.64,  3769.38,  4309.73,   688.42,   916.94,  1313.85
2297,uk87,dhci,0,56803958, 11586.54,  9367.01,    0.339,     5.20,    11.39,    17.72,     0.96,     2.44,     4.42,   0.0035,   0.0082,   0.0162,  3055.58,  3682.08,  4219.54,   693.47,  1004.24,  1404.04
2298,uk87,mi,0,56803958, 12370.21,  9487.98,    0.496,    24.07,    27.40,    31.21,    17.61,    19.23,    20.90,   0.1532,   0.1645,   0.1756,  1005.44,  1396.50,  1857.44,  2743.61,  3289.81,  3766.14
2299,uk87,hcexp,0,56803958, 10376.09,  8315.08,    0.337,     5.41,    13.43,    23.64,     0.98,     2.60,     5.23,   0.0026,   0.0079,   0.0174,  3072.15,  3777.22,  4379.08,   676.91,   909.10,  1244.50
2300,uk88,dhi,0,56916448, 12420.65,  9906.96,    0.342,     5.10,    10.31,    16.96,     1.00,     2.32,     4.16,   0.0042,   0.0086,   0.0158,  3187.41,  3838.11,  4484.90,   775.37,  1115.37,  1459.27
2301,uk88,dhci,0,56916448, 12399.55,  9892.59,    0.344,     5.67,    10.70,    17.18,     1.18,     2.55,     4.40,   0.0047,   0.0097,   0.0173,  3138.72,  3774.13,  4422.79,   824.07,  1179.35,  1521.39
2302,uk88,mi,0,56916448, 13313.29, 10496.60,    0.484,    22.34,    25.77,    29.56,    16.65,    18.12,    19.69,   0.1463,   0.1563,   0.1663,  1009.58,  1471.04,  1983.98,  2953.20,  3482.44,  3960.20
2303,uk88,hcexp,0,56916448, 10821.72,  8487.68,    0.343,     6.27,    14.17,    23.71,     1.16,     2.93,     5.62,   0.0034,   0.0094,   0.0195,  3230.80,  3930.16,  4534.99,   731.98,  1023.32,  1409.19
2304,uk89,dhi,0,57076451, 12552.16, 10234.74,    0.334,     5.91,    11.16,    17.94,     1.28,     2.70,     4.65,   0.0051,   0.0103,   0.0184,  3210.81,  3878.59,  4550.94,   883.08,  1238.79,  1589.90
2305,uk89,dhci,0,57076451, 12530.97, 10227.60,    0.335,     6.36,    11.33,    18.05,     1.46,     2.94,     4.88,   0.0058,   0.0116,   0.0200,  3152.31,  3788.88,  4480.96,   941.59,  1328.50,  1659.89
2306,uk89,mi,0,57076451, 13372.92, 10855.46,    0.473,    23.24,    26.61,    30.21,    16.57,    18.23,    19.92,   0.1417,   0.1535,   0.1649,  1174.97,  1610.98,  2092.52,  2918.92,  3506.40,  4048.33
2307,uk89,hcexp,0,57076451, 11099.62,  8779.02,    0.344,     6.22,    15.02,    24.84,     1.10,     2.91,     5.76,   0.0032,   0.0091,   0.0195,  3370.46,  4124.16,  4718.34,   723.44,   993.21,  1422.50
2308,uk90,dhi,0,57237493, 13214.06, 10334.09,    0.357,     6.45,    12.13,    18.97,     1.38,     2.90,     4.95,   0.0052,   0.0109,   0.0196,  3252.30,  3932.68,  4581.96,   881.33,  1234.36,  1618.49
2309,uk90,dhci,0,57237493, 13192.52, 10329.35,    0.359,     6.91,    12.30,    19.18,     1.57,     3.13,     5.18,   0.0059,   0.0122,   0.0211,  3196.15,  3850.39,  4526.54,   937.49,  1316.65,  1673.92
2310,uk90,mi,0,57237493, 14239.63, 10734.49,    0.493,    22.27,    26.40,    30.12,    16.16,    17.77,    19.51,   0.1395,   0.1504,   0.1615,  1135.57,  1688.83,  2185.03,  2998.07,  3478.22,  4015.42
