,dataset,variable,eq,percentile,thr,share
17261,no10,mi,0,20,         7735.55,   2.0055
17262,no10,mi,0,30,        12628.38,   4.0994
17263,no10,mi,0,40,        16870.80,   5.9053
17264,no10,mi,0,50,        20802.45,   7.5254
17265,no10,mi,0,60,        24979.91,   9.1195
17266,no10,mi,0,70,        30166.76,  10.9537
17267,no10,mi,0,80,        37434.65,  13.4119
17268,no10,mi,0,90,        49045.61,  17.0330
17269,no10,mi,0,100,               .,  29.7127
17270,no10,hcexp,0,10,.,.
17271,no10,hcexp,0,20,.,.
17272,no10,hcexp,0,30,.,.
17273,no10,hcexp,0,40,.,.
17274,no10,hcexp,0,50,.,.
17275,no10,hcexp,0,60,.,.
17276,no10,hcexp,0,70,.,.
17277,no10,hcexp,0,80,.,.
17278,no10,hcexp,0,90,.,.
17279,no10,hcexp,0,100,.,.
17280,no13,dhi,0,10,        12647.29,   3.3570
17281,no13,dhi,0,20,        16148.28,   5.6194
17282,no13,dhi,0,30,        18666.46,   6.7510
17283,no13,dhi,0,40,        20891.97,   7.6483
17284,no13,dhi,0,50,        23224.77,   8.5235
17285,no13,dhi,0,60,        25862.14,   9.4777
17286,no13,dhi,0,70,        29116.17,  10.5999
17287,no13,dhi,0,80,        33588.98,  12.0679
17288,no13,dhi,0,90,        40918.47,  14.2556
17289,no13,dhi,0,100,               .,  21.6997
17290,no13,dhci,0,10,        12647.29,   3.3570
17291,no13,dhci,0,20,        16148.28,   5.6194
17292,no13,dhci,0,30,        18666.46,   6.7510
17293,no13,dhci,0,40,        20891.97,   7.6483
17294,no13,dhci,0,50,        23224.77,   8.5235
17295,no13,dhci,0,60,        25862.14,   9.4777
17296,no13,dhci,0,70,        29116.17,  10.5999
17297,no13,dhci,0,80,        33588.98,  12.0679
17298,no13,dhci,0,90,        40918.47,  14.2556
17299,no13,dhci,0,100,               .,  21.6997
17300,no13,mi,0,10,         2664.06,   0.2579
17301,no13,mi,0,20,         8551.23,   2.0599
17302,no13,mi,0,30,        13825.66,   4.1411
17303,no13,mi,0,40,        18472.12,   5.9419
17304,no13,mi,0,50,        22687.23,   7.5565
17305,no13,mi,0,60,        27259.66,   9.1431
17306,no13,mi,0,70,        32941.77,  10.9986
17307,no13,mi,0,80,        40775.85,  13.4506
17308,no13,mi,0,90,        53620.81,  17.0658
17309,no13,mi,0,100,               .,  29.3846
17310,no13,hcexp,0,10,.,.
17311,no13,hcexp,0,20,.,.
17312,no13,hcexp,0,30,.,.
17313,no13,hcexp,0,40,.,.
17314,no13,hcexp,0,50,.,.
17315,no13,hcexp,0,60,.,.
17316,no13,hcexp,0,70,.,.
17317,no13,hcexp,0,80,.,.
17318,no13,hcexp,0,90,.,.
17319,no13,hcexp,0,100,.,.
17320,no16,dhi,0,10,        12382.62,   3.2253
17321,no16,dhi,0,20,        16009.21,   5.5186
17322,no16,dhi,0,30,        18586.72,   6.6767
17323,no16,dhi,0,40,        20898.65,   7.5943
17324,no16,dhi,0,50,        23261.93,   8.4899
17325,no16,dhi,0,60,        25889.41,   9.4401
17326,no16,dhi,0,70,        29191.97,  10.5721
17327,no16,dhi,0,80,        33675.50,  12.0418
17328,no16,dhi,0,90,        41079.03,  14.2190
17329,no16,dhi,0,100,               .,  22.2223
17330,no16,dhci,0,10,        12382.62,   3.2253
17331,no16,dhci,0,20,        16009.21,   5.5186
17332,no16,dhci,0,30,        18586.72,   6.6767
17333,no16,dhci,0,40,        20898.65,   7.5943
17334,no16,dhci,0,50,        23261.93,   8.4899
17335,no16,dhci,0,60,        25889.41,   9.4401
17336,no16,dhci,0,70,        29191.97,  10.5721
17337,no16,dhci,0,80,        33675.50,  12.0418
17338,no16,dhci,0,90,        41079.03,  14.2190
17339,no16,dhci,0,100,               .,  22.2223
17340,no16,mi,0,10,         2032.95,   0.1643
17341,no16,mi,0,20,         7821.05,   1.8243
17342,no16,mi,0,30,        13112.76,   3.9037
17343,no16,mi,0,40,        17861.78,   5.7602
17344,no16,mi,0,50,        22211.56,   7.4306
17345,no16,mi,0,60,        26811.11,   9.0629
17346,no16,mi,0,70,        32484.68,  10.9356
17347,no16,mi,0,80,        40409.32,  13.4118
17348,no16,mi,0,90,        52934.13,  17.0482
17349,no16,mi,0,100,               .,  30.4584
17350,no16,hcexp,0,10,.,.
17351,no16,hcexp,0,20,.,.
17352,no16,hcexp,0,30,.,.
17353,no16,hcexp,0,40,.,.
17354,no16,hcexp,0,50,.,.
17355,no16,hcexp,0,60,.,.
17356,no16,hcexp,0,70,.,.
17357,no16,hcexp,0,80,.,.
17358,no16,hcexp,0,90,.,.
17359,no16,hcexp,0,100,.,.
17360,no19,dhi,0,10,        12743.62,   3.2104
17361,no19,dhi,0,20,        16652.46,   5.5319
17362,no19,dhi,0,30,        19346.67,   6.7260
17363,no19,dhi,0,40,        21727.34,   7.6483
17364,no19,dhi,0,50,        24148.53,   8.5306
17365,no19,dhi,0,60,        26881.75,   9.4777
17366,no19,dhi,0,70,        30256.40,  10.6088
17367,no19,dhi,0,80,        34876.01,  12.0646
17368,no19,dhi,0,90,        42510.96,  14.2488
17369,no19,dhi,0,100,               .,  21.9529
17370,no19,dhci,0,10,        12743.62,   3.2104
17371,no19,dhci,0,20,        16652.46,   5.5319
17372,no19,dhci,0,30,        19346.67,   6.7260
17373,no19,dhci,0,40,        21727.34,   7.6483
17374,no19,dhci,0,50,        24148.53,   8.5306
17375,no19,dhci,0,60,        26881.75,   9.4777
17376,no19,dhci,0,70,        30256.40,  10.6088
17377,no19,dhci,0,80,        34876.01,  12.0646
17378,no19,dhci,0,90,        42510.96,  14.2488
17379,no19,dhci,0,100,               .,  21.9529
17380,no19,mi,0,10,         2409.99,   0.2079
17381,no19,mi,0,20,         8066.81,   1.8643
17382,no19,mi,0,30,        13677.23,   3.8894
17383,no19,mi,0,40,        18656.31,   5.7885
17384,no19,mi,0,50,        23273.91,   7.4844
17385,no19,mi,0,60,        28123.02,   9.1461
17386,no19,mi,0,70,        34064.51,  11.0459
17387,no19,mi,0,80,        42206.37,  13.5331
17388,no19,mi,0,90,        54978.16,  17.0925
17389,no19,mi,0,100,               .,  29.9478
17390,no19,hcexp,0,10,.,.
17391,no19,hcexp,0,20,.,.
17392,no19,hcexp,0,30,.,.
17393,no19,hcexp,0,40,.,.
17394,no19,hcexp,0,50,.,.
17395,no19,hcexp,0,60,.,.
17396,no19,hcexp,0,70,.,.
17397,no19,hcexp,0,80,.,.
17398,no19,hcexp,0,90,.,.
17399,no19,hcexp,0,100,.,.
17400,no20,dhi,0,10,        12891.93,   3.1759
17401,no20,dhi,0,20,        16847.54,   5.5229
17402,no20,dhi,0,30,        19566.53,   6.7196
17403,no20,dhi,0,40,        21928.91,   7.6281
17404,no20,dhi,0,50,        24342.26,   8.4955
17405,no20,dhi,0,60,        27120.82,   9.4415
17406,no20,dhi,0,70,        30590.19,  10.5783
17407,no20,dhi,0,80,        35294.03,  12.0570
17408,no20,dhi,0,90,        43059.50,  14.2472
17409,no20,dhi,0,100,               .,  22.1340
17410,no20,dhci,0,10,        12891.93,   3.1759
17411,no20,dhci,0,20,        16847.54,   5.5229
17412,no20,dhci,0,30,        19566.53,   6.7196
17413,no20,dhci,0,40,        21928.91,   7.6281
17414,no20,dhci,0,50,        24342.26,   8.4955
17415,no20,dhci,0,60,        27120.82,   9.4415
17416,no20,dhci,0,70,        30590.19,  10.5783
17417,no20,dhci,0,80,        35294.03,  12.0570
17418,no20,dhci,0,90,        43059.50,  14.2472
17419,no20,dhci,0,100,               .,  22.1340
17420,no20,mi,0,10,         2088.41,   0.1689
17421,no20,mi,0,20,         7519.49,   1.7179
17422,no20,mi,0,30,        13023.48,   3.6887
17423,no20,mi,0,40,        18144.89,   5.5980
17424,no20,mi,0,50,        22815.68,   7.3589
17425,no20,mi,0,60,        27717.73,   9.0477
17426,no20,mi,0,70,        33717.89,  10.9739
17427,no20,mi,0,80,        42141.70,  13.5316
17428,no20,mi,0,90,        55259.97,  17.2276
17429,no20,mi,0,100,               .,  30.6868
17430,no20,hcexp,0,10,.,.
17431,no20,hcexp,0,20,.,.
17432,no20,hcexp,0,30,.,.
17433,no20,hcexp,0,40,.,.
17434,no20,hcexp,0,50,.,.
17435,no20,hcexp,0,60,.,.
17436,no20,hcexp,0,70,.,.
17437,no20,hcexp,0,80,.,.
17438,no20,hcexp,0,90,.,.
17439,no20,hcexp,0,100,.,.
17440,pa07,dhi,0,10,          906.95,   0.9636
17441,pa07,dhi,0,20,         1588.82,   2.0044
17442,pa07,dhi,0,30,         2245.73,   3.1024
17443,pa07,dhi,0,40,         3012.13,   4.2376
17444,pa07,dhi,0,50,         3911.97,   5.5758
17445,pa07,dhi,0,60,         5018.85,   7.2499
17446,pa07,dhi,0,70,         6400.33,   9.1159
17447,pa07,dhi,0,80,         8688.85,  12.1185
17448,pa07,dhi,0,90,        13240.15,  17.2973
17449,pa07,dhi,0,100,               .,  38.3347
17450,pa07,dhci,0,10,          794.41,   0.8027
17451,pa07,dhci,0,20,         1470.60,   1.8044
17452,pa07,dhci,0,30,         2147.85,   2.9883
17453,pa07,dhci,0,40,         2926.28,   4.1495
17454,pa07,dhci,0,50,         3828.61,   5.5052
17455,pa07,dhci,0,60,         4965.06,   7.3853
17456,pa07,dhci,0,70,         6340.05,   8.9719
17457,pa07,dhci,0,80,         8622.34,  12.1856
17458,pa07,dhci,0,90,        13130.27,  17.3675
17459,pa07,dhci,0,100,               .,  38.8396
17460,pa07,mi,0,10,          675.25,   0.6294
17461,pa07,mi,0,20,         1268.85,   1.6533
17462,pa07,mi,0,30,         1952.92,   2.7667
17463,pa07,mi,0,40,         2672.86,   3.9508
17464,pa07,mi,0,50,         3508.64,   5.2931
17465,pa07,mi,0,60,         4523.72,   6.8940
17466,pa07,mi,0,70,         5900.14,   8.8755
17467,pa07,mi,0,80,         8068.22,  11.7558
17468,pa07,mi,0,90,        12338.17,  16.9572
17469,pa07,mi,0,100,               .,  41.2242
17470,pa07,hcexp,0,10,.,.
17471,pa07,hcexp,0,20,.,.
17472,pa07,hcexp,0,30,.,.
17473,pa07,hcexp,0,40,.,.
17474,pa07,hcexp,0,50,.,.
17475,pa07,hcexp,0,60,.,.
17476,pa07,hcexp,0,70,.,.
17477,pa07,hcexp,0,80,.,.
17478,pa07,hcexp,0,90,.,.
17479,pa07,hcexp,0,100,.,.
17480,pa10,dhi,0,10,         1066.09,   1.0049
17481,pa10,dhi,0,20,         1833.66,   2.1130
17482,pa10,dhi,0,30,         2634.04,   3.3052
17483,pa10,dhi,0,40,         3417.23,   4.4835
17484,pa10,dhi,0,50,         4307.43,   5.8489
17485,pa10,dhi,0,60,         5418.17,   7.0854
17486,pa10,dhi,0,70,         6872.30,   9.0589
17487,pa10,dhi,0,80,         9219.09,  11.8373
17488,pa10,dhi,0,90,        14085.29,  16.7693
17489,pa10,dhi,0,100,               .,  38.4936
17490,pa10,dhci,0,10,          775.34,   0.6202
17491,pa10,dhci,0,20,         1604.00,   1.7803
17492,pa10,dhci,0,30,         2468.41,   3.1314
17493,pa10,dhci,0,40,         3273.65,   4.3634
17494,pa10,dhci,0,50,         4183.69,   5.6981
17495,pa10,dhci,0,60,         5283.28,   7.1385
17496,pa10,dhci,0,70,         6752.81,   9.1092
17497,pa10,dhci,0,80,         9140.72,  11.9128
17498,pa10,dhci,0,90,        13954.32,  16.9897
17499,pa10,dhci,0,100,               .,  39.2565
17500,pa10,mi,0,10,          622.18,   0.4812
17501,pa10,mi,0,20,         1335.30,   1.5329
17502,pa10,mi,0,30,         2155.92,   2.7457
17503,pa10,mi,0,40,         3000.84,   4.0382
17504,pa10,mi,0,50,         3934.12,   5.4304
17505,pa10,mi,0,60,         5025.33,   7.1222
17506,pa10,mi,0,70,         6411.92,   8.8766
17507,pa10,mi,0,80,         8630.32,  11.7212
17508,pa10,mi,0,90,        13534.90,  16.8643
17509,pa10,mi,0,100,               .,  41.1873
17510,pa10,hcexp,0,10,.,.
17511,pa10,hcexp,0,20,.,.
17512,pa10,hcexp,0,30,.,.
17513,pa10,hcexp,0,40,.,.
17514,pa10,hcexp,0,50,.,.
17515,pa10,hcexp,0,60,.,.
17516,pa10,hcexp,0,70,.,.
17517,pa10,hcexp,0,80,.,.
17518,pa10,hcexp,0,90,.,.
17519,pa10,hcexp,0,100,.,.
17520,pa13,dhi,0,10,         1279.04,   1.0826
17521,pa13,dhi,0,20,         2096.69,   2.2284
17522,pa13,dhi,0,30,         2981.34,   3.3563
17523,pa13,dhi,0,40,         3910.07,   4.5256
17524,pa13,dhi,0,50,         4942.64,   5.8425
17525,pa13,dhi,0,60,         6166.74,   7.4404
17526,pa13,dhi,0,70,         7738.60,   9.0440
17527,pa13,dhi,0,80,        10355.01,  11.7964
17528,pa13,dhi,0,90,        15937.58,  16.7376
17529,pa13,dhi,0,100,               .,  37.9461
17530,pa13,dhci,0,10,          981.75,   0.7217
17531,pa13,dhci,0,20,         1902.88,   1.9863
17532,pa13,dhci,0,30,         2799.21,   3.1986
17533,pa13,dhci,0,40,         3750.54,   4.4404
17534,pa13,dhci,0,50,         4794.03,   5.7663
17535,pa13,dhci,0,60,         5977.89,   7.3484
17536,pa13,dhci,0,70,         7590.64,   9.1812
17537,pa13,dhci,0,80,        10155.76,  11.9186
17538,pa13,dhci,0,90,        15774.53,  16.8889
17539,pa13,dhci,0,100,               .,  38.5495
17540,pa13,mi,0,10,          710.41,   0.4550
17541,pa13,mi,0,20,         1514.55,   1.4981
17542,pa13,mi,0,30,         2466.70,   2.7651
17543,pa13,mi,0,40,         3416.38,   3.9656
17544,pa13,mi,0,50,         4558.46,   5.4410
17545,pa13,mi,0,60,         5866.63,   7.0319
17546,pa13,mi,0,70,         7503.69,   9.0348
17547,pa13,mi,0,80,        10082.62,  11.8242
17548,pa13,mi,0,90,        15725.19,  17.0224
17549,pa13,mi,0,100,               .,  40.9619
17550,pa13,hcexp,0,10,.,.
17551,pa13,hcexp,0,20,.,.
17552,pa13,hcexp,0,30,.,.
17553,pa13,hcexp,0,40,.,.
17554,pa13,hcexp,0,50,.,.
17555,pa13,hcexp,0,60,.,.
17556,pa13,hcexp,0,70,.,.
17557,pa13,hcexp,0,80,.,.
17558,pa13,hcexp,0,90,.,.
17559,pa13,hcexp,0,100,.,.
17560,pa16,dhi,0,10,         1432.99,   1.0341
17561,pa16,dhi,0,20,         2561.59,   2.2695
17562,pa16,dhi,0,30,         3541.80,   3.4824
17563,pa16,dhi,0,40,         4604.75,   4.6163
17564,pa16,dhi,0,50,         5817.93,   5.8757
17565,pa16,dhi,0,60,         7320.99,   7.4333
17566,pa16,dhi,0,70,         9335.43,   9.3847
17567,pa16,dhi,0,80,        12519.07,  12.2463
17568,pa16,dhi,0,90,        18784.75,  17.3012
17569,pa16,dhi,0,100,               .,  36.3564
17570,pa16,dhci,0,10,         1191.32,   0.7657
17571,pa16,dhci,0,20,         2382.64,   2.0529
17572,pa16,dhci,0,30,         3394.07,   3.3848
17573,pa16,dhci,0,40,         4445.55,   4.5397
17574,pa16,dhci,0,50,         5663.99,   5.8304
17575,pa16,dhci,0,60,         7147.92,   7.4960
17576,pa16,dhci,0,70,         9188.06,   9.3924
17577,pa16,dhci,0,80,        12346.19,  12.3106
17578,pa16,dhci,0,90,        18539.93,  17.4319
17579,pa16,dhci,0,100,               .,  36.7956
17580,pa16,mi,0,10,          664.49,   0.3507
17581,pa16,mi,0,20,         1711.53,   1.3785
17582,pa16,mi,0,30,         2854.40,   2.6903
17583,pa16,mi,0,40,         3955.18,   4.0000
17584,pa16,mi,0,50,         5203.69,   5.4204
17585,pa16,mi,0,60,         6842.15,   7.0823
17586,pa16,mi,0,70,         8815.77,   9.1560
17587,pa16,mi,0,80,        12181.25,  12.3028
17588,pa16,mi,0,90,        18814.93,  17.6246
17589,pa16,mi,0,100,               .,  39.9944
17590,pa16,hcexp,0,10,.,.
17591,pa16,hcexp,0,20,.,.
17592,pa16,hcexp,0,30,.,.
17593,pa16,hcexp,0,40,.,.
17594,pa16,hcexp,0,50,.,.
17595,pa16,hcexp,0,60,.,.
17596,pa16,hcexp,0,70,.,.
17597,pa16,hcexp,0,80,.,.
17598,pa16,hcexp,0,90,.,.
17599,pa16,hcexp,0,100,.,.
17600,pe04,dhi,0,10,          224.64,   0.4213
17601,pe04,dhi,0,20,          484.77,   1.3460
17602,pe04,dhi,0,30,          813.57,   2.5101
17603,pe04,dhi,0,40,         1193.49,   3.8989
17604,pe04,dhi,0,50,         1587.17,   5.3705
17605,pe04,dhi,0,60,         2059.62,   7.0745
17606,pe04,dhi,0,70,         2643.60,   9.0772
17607,pe04,dhi,0,80,         3565.09,  11.9014
17608,pe04,dhi,0,90,         5399.62,  16.8181
17609,pe04,dhi,0,100,               .,  41.5821
17610,pe04,dhci,0,10,          167.78,   0.3019
17611,pe04,dhci,0,20,          391.66,   1.1434
17612,pe04,dhci,0,30,          702.03,   2.2547
17613,pe04,dhci,0,40,         1063.87,   3.6452
17614,pe04,dhci,0,50,         1456.42,   5.2343
17615,pe04,dhci,0,60,         1903.94,   6.9553
17616,pe04,dhci,0,70,         2475.06,   9.0399
17617,pe04,dhci,0,80,         3317.53,  11.9494
17618,pe04,dhci,0,90,         5092.62,  17.0334
17619,pe04,dhci,0,100,               .,  42.4426
17620,pe04,mi,0,10,          161.09,   0.2595
17621,pe04,mi,0,20,          393.93,   1.1115
17622,pe04,mi,0,30,          689.02,   2.2251
17623,pe04,mi,0,40,         1036.03,   3.5604
17624,pe04,mi,0,50,         1421.17,   5.0860
17625,pe04,mi,0,60,         1885.99,   6.8281
17626,pe04,mi,0,70,         2459.31,   8.9722
17627,pe04,mi,0,80,         3289.77,  11.8599
17628,pe04,mi,0,90,         5048.30,  16.7795
17629,pe04,mi,0,100,               .,  43.3178
17630,pe04,hcexp,0,10,          676.79,   2.1444
17631,pe04,hcexp,0,20,          947.98,   3.4164
17632,pe04,hcexp,0,30,         1201.37,   4.5013
17633,pe04,hcexp,0,40,         1477.04,   5.6076
17634,pe04,hcexp,0,50,         1777.61,   6.8337
17635,pe04,hcexp,0,60,         2130.10,   8.1947
17636,pe04,hcexp,0,70,         2551.74,   9.7737
17637,pe04,hcexp,0,80,         3166.99,  11.9454
17638,pe04,hcexp,0,90,         4433.20,  15.5763
17639,pe04,hcexp,0,100,               .,  32.0064
17640,pe05,dhi,0,10,          304.13,   0.6219
17641,pe05,dhi,0,20,          548.11,   1.7054
17642,pe05,dhi,0,30,          829.36,   2.7555
17643,pe05,dhi,0,40,         1124.66,   3.9200
17644,pe05,dhi,0,50,         1487.68,   5.2431
17645,pe05,dhi,0,60,         1950.01,   6.9236
17646,pe05,dhi,0,70,         2555.65,   8.9518
17647,pe05,dhi,0,80,         3413.01,  11.8509
17648,pe05,dhi,0,90,         5099.67,  16.7684
17649,pe05,dhi,0,100,               .,  41.2594
17650,pe05,dhci,0,10,          205.64,   0.4028
17651,pe05,dhci,0,20,          425.99,   1.3467
17652,pe05,dhci,0,30,          698.61,   2.4099
17653,pe05,dhci,0,40,          996.73,   3.6514
17654,pe05,dhci,0,50,         1358.76,   5.0658
17655,pe05,dhci,0,60,         1808.75,   6.7890
17656,pe05,dhci,0,70,         2370.03,   8.9270
17657,pe05,dhci,0,80,         3203.23,  11.9069
17658,pe05,dhci,0,90,         4869.05,  16.9653
17659,pe05,dhci,0,100,               .,  42.5352
17660,pe05,mi,0,10,          186.93,   0.3270
17661,pe05,mi,0,20,          417.95,   1.2967
17662,pe05,mi,0,30,          684.78,   2.3790
17663,pe05,mi,0,40,          978.82,   3.5837
17664,pe05,mi,0,50,         1314.13,   4.9223
17665,pe05,mi,0,60,         1762.57,   6.5962
17666,pe05,mi,0,70,         2328.61,   8.7180
17667,pe05,mi,0,80,         3155.41,  11.7443
17668,pe05,mi,0,90,         4817.39,  16.6870
17669,pe05,mi,0,100,               .,  43.7458
17670,pe05,hcexp,0,10,          722.75,   2.2220
17671,pe05,hcexp,0,20,          980.38,   3.5534
17672,pe05,hcexp,0,30,         1230.72,   4.5951
17673,pe05,hcexp,0,40,         1496.57,   5.6618
17674,pe05,hcexp,0,50,         1816.06,   6.8722
17675,pe05,hcexp,0,60,         2168.40,   8.2450
17676,pe05,hcexp,0,70,         2616.00,   9.9256
17677,pe05,hcexp,0,80,         3265.86,  12.0718
17678,pe05,hcexp,0,90,         4467.43,  15.6942
17679,pe05,hcexp,0,100,               .,  31.1589
17680,pe06,dhi,0,10,          379.64,   0.7335
17681,pe06,dhi,0,20,          667.62,   1.7988
17682,pe06,dhi,0,30,         1005.54,   2.8796
17683,pe06,dhi,0,40,         1375.89,   4.1383
17684,pe06,dhi,0,50,         1833.62,   5.5141
17685,pe06,dhi,0,60,         2349.24,   7.1934
17686,pe06,dhi,0,70,         3005.23,   9.2466
17687,pe06,dhi,0,80,         3960.77,  11.8861
17688,pe06,dhi,0,90,         5961.45,  16.6686
17689,pe06,dhi,0,100,               .,  39.9409
17690,pe06,dhci,0,10,          263.45,   0.4931
17691,pe06,dhci,0,20,          523.52,   1.4409
17692,pe06,dhci,0,30,          862.15,   2.5394
17693,pe06,dhci,0,40,         1226.94,   3.8717
17694,pe06,dhci,0,50,         1652.45,   5.2972
17695,pe06,dhci,0,60,         2174.72,   7.0338
17696,pe06,dhci,0,70,         2809.40,   9.1788
17697,pe06,dhci,0,80,         3740.84,  11.9162
17698,pe06,dhci,0,90,         5669.11,  16.9242
17699,pe06,dhci,0,100,               .,  41.3048
17700,pe06,mi,0,10,          234.92,   0.3952
17701,pe06,mi,0,20,          510.06,   1.3744
17702,pe06,mi,0,30,          837.55,   2.5077
17703,pe06,mi,0,40,         1202.80,   3.8066
17704,pe06,mi,0,50,         1617.92,   5.2037
17705,pe06,mi,0,60,         2125.23,   6.9293
17706,pe06,mi,0,70,         2782.01,   9.0418
17707,pe06,mi,0,80,         3719.61,  11.8908
17708,pe06,mi,0,90,         5627.03,  16.8679
17709,pe06,mi,0,100,               .,  41.9826
17710,pe06,hcexp,0,10,          784.56,   2.1396
17711,pe06,hcexp,0,20,         1065.34,   3.4676
17712,pe06,hcexp,0,30,         1357.12,   4.5165
17713,pe06,hcexp,0,40,         1663.75,   5.6384
17714,pe06,hcexp,0,50,         2013.05,   6.8595
17715,pe06,hcexp,0,60,         2399.05,   8.2372
17716,pe06,hcexp,0,70,         2868.95,   9.7906
17717,pe06,hcexp,0,80,         3588.89,  11.9608
17718,pe06,hcexp,0,90,         5049.24,  15.7464
17719,pe06,hcexp,0,100,               .,  31.6431
17720,pe07,dhi,0,10,          404.55,   0.7063
17721,pe07,dhi,0,20,          750.52,   1.7660
17722,pe07,dhi,0,30,         1152.43,   2.9036
17723,pe07,dhi,0,40,         1588.77,   4.2229
17724,pe07,dhi,0,50,         2081.11,   5.6502
17725,pe07,dhi,0,60,         2668.11,   7.2949
17726,pe07,dhi,0,70,         3412.61,   9.2837
17727,pe07,dhi,0,80,         4533.16,  12.0972
17728,pe07,dhi,0,90,         6748.07,  16.8961
17729,pe07,dhi,0,100,               .,  39.1791
17730,pe07,dhci,0,10,          307.22,   0.5243
17731,pe07,dhci,0,20,          624.67,   1.5193
17732,pe07,dhci,0,30,         1010.44,   2.6649
17733,pe07,dhci,0,40,         1441.82,   4.0161
17734,pe07,dhci,0,50,         1895.93,   5.4943
17735,pe07,dhci,0,60,         2461.56,   7.1429
17736,pe07,dhci,0,70,         3161.11,   9.1807
17737,pe07,dhci,0,80,         4244.68,  12.0920
17738,pe07,dhci,0,90,         6435.99,  17.0610
17739,pe07,dhci,0,100,               .,  40.3047
17740,pe07,mi,0,10,          263.01,   0.3809
17741,pe07,mi,0,20,          604.25,   1.3973
17742,pe07,mi,0,30,          976.20,   2.5575
