,dataset,variable,eq,pop,mean,median,gini,fgt0_40,fgt0_50,fgt0_60,fgt1_40,fgt1_50,fgt1_60,fgt2_40,fgt2_50,fgt2_60,meanpoor_40,meanpoor_50,meanpoor_60,meangap_40,meangap_50,meangap_60
2145,sk07,dhci,1,5405292, 12962.50, 11923.28,    0.245,     3.44,     7.36,    14.14,     1.09,     1.93,     3.36,   0.0061,   0.0093,   0.0144,  3404.77,  4597.04,  5700.11,  1578.86,  1632.50,  1775.34
2146,sk07,mi,1,5405292, 12642.39, 11834.09,    0.414,    21.53,    25.35,    30.26,    17.59,    18.76,    20.24,   0.1639,   0.1703,   0.1779,   910.59,  1619.64,  2475.59,  4073.04,  4609.89,  4999.85
2147,sk07,hcexp,1,5405292,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2148,sk10,dhi,1,5392446, 14854.91, 13456.67,    0.264,     4.55,     8.02,    13.41,     1.56,     2.47,     3.82,   0.0081,   0.0124,   0.0182,  3534.88,  4653.23,  5775.10,  1847.78,  2075.10,  2298.90
2149,sk10,dhci,1,5392446, 14458.70, 13085.04,    0.262,     4.78,     8.33,    14.14,     1.61,     2.57,     4.00,   0.0084,   0.0128,   0.0189,  3565.17,  4650.04,  5791.07,  1817.49,  2078.29,  2282.93
2150,sk10,mi,1,5392446, 12980.96, 11962.34,    0.430,    24.07,    28.15,    32.91,    18.88,    20.27,    21.96,   0.1731,   0.1813,   0.1904,  1162.54,  1883.05,  2686.57,  4220.12,  4845.28,  5387.43
2151,sk10,hcexp,1,5392446,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2152,sk13,dhi,1,5214071, 14578.96, 13157.67,    0.271,     5.43,     8.75,    14.16,     2.08,     3.08,     4.42,   0.0122,   0.0171,   0.0233,  3251.87,  4264.38,  5428.47,  2011.20,  2314.46,  2466.13
2153,sk13,dhci,1,5214071, 14068.28, 12640.31,    0.270,     5.92,     9.23,    14.94,     2.17,     3.24,     4.69,   0.0127,   0.0178,   0.0244,  3336.11,  4267.67,  5417.07,  1926.96,  2311.17,  2477.53
2154,sk13,mi,1,5214071, 13211.12, 12127.07,    0.429,    22.77,    26.29,    30.88,    18.57,    19.73,    21.23,   0.1717,   0.1788,   0.1867,   970.75,  1640.38,  2467.85,  4292.31,  4938.45,  5426.75
2155,sk13,hcexp,1,5214071,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2156,sk14,dhi,1,5231263, 14256.73, 13300.27,    0.246,     5.15,     8.48,    13.29,     1.94,     2.90,     4.22,   0.0107,   0.0155,   0.0216,  3314.34,  4373.63,  5445.50,  2005.77,  2276.50,  2534.66
2157,sk14,dhci,1,5231263, 13742.41, 12802.94,    0.244,     5.56,     9.14,    14.18,     2.01,     3.03,     4.45,   0.0109,   0.0160,   0.0225,  3401.65,  4442.51,  5472.95,  1918.45,  2207.62,  2507.21
2158,sk14,mi,1,5231263, 13689.39, 13263.95,    0.396,    20.88,    23.90,    27.76,    17.29,    18.30,    19.54,   0.1616,   0.1675,   0.1741,   913.95,  1557.51,  2363.29,  4406.16,  5092.62,  5616.87
2159,sk14,hcexp,1,5231263,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2160,sk15,dhi,1,5242999, 14487.78, 13501.04,    0.250,     4.90,     8.44,    12.88,     1.84,     2.80,     4.08,   0.0106,   0.0151,   0.0210,  3370.26,  4511.95,  5536.39,  2030.16,  2238.57,  2564.24
2161,sk15,dhci,1,5242999, 13965.01, 12992.26,    0.248,     5.43,     8.83,    14.18,     1.92,     2.95,     4.36,   0.0110,   0.0158,   0.0221,  3484.90,  4494.99,  5609.66,  1915.51,  2255.53,  2490.96
2162,sk15,mi,1,5242999, 13872.84, 13317.58,    0.401,    20.92,    24.30,    28.33,    17.42,    18.46,    19.79,   0.1619,   0.1682,   0.1753,   903.12,  1621.95,  2442.84,  4497.30,  5128.57,  5657.78
2163,sk15,hcexp,1,5242999,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2164,sk16,dhi,1,5201703, 14901.54, 14163.97,    0.233,     4.10,     7.79,    12.58,     1.71,     2.52,     3.79,   0.0102,   0.0141,   0.0194,  3297.68,  4791.98,  5940.89,  2367.90,  2290.01,  2557.50
2165,sk16,dhci,1,5201703, 14361.82, 13566.44,    0.232,     4.40,     8.36,    13.63,     1.76,     2.64,     4.00,   0.0105,   0.0145,   0.0202,  3401.66,  4844.50,  6004.24,  2263.93,  2237.48,  2494.14
2166,sk16,mi,1,5201703, 14442.36, 13944.18,    0.393,    20.31,    24.12,    28.70,    16.42,    17.56,    19.02,   0.1525,   0.1587,   0.1661,  1085.41,  1925.23,  2864.44,  4580.17,  5156.76,  5633.94
2167,sk16,hcexp,1,5201703,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2168,sk17,dhi,1,5349088, 15401.22, 14852.58,    0.219,     4.10,     7.11,    12.77,     1.48,     2.25,     3.51,   0.0080,   0.0118,   0.0169,  3803.39,  5080.88,  6459.18,  2137.64,  2345.42,  2452.37
2169,sk17,dhci,1,5349088, 14803.31, 14316.51,    0.217,     4.29,     7.99,    13.62,     1.53,     2.38,     3.78,   0.0082,   0.0122,   0.0179,  3824.11,  5215.03,  6439.50,  2116.92,  2211.26,  2472.05
2170,sk17,mi,1,5349088, 14966.03, 14788.19,    0.378,    20.28,    23.54,    27.38,    16.03,    17.20,    18.57,   0.1487,   0.1550,   0.1623,  1245.59,  2001.54,  2867.03,  4695.45,  5424.75,  6044.52
2171,sk17,hcexp,1,5349088,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2172,sk18,dhi,1,5364115, 15718.89, 14901.48,    0.236,     4.86,     7.68,    13.40,     1.73,     2.65,     3.97,   0.0089,   0.0136,   0.0195,  3841.63,  4878.95,  6294.35,  2118.96,  2571.79,  2646.54
2173,sk18,dhci,1,5364115, 15576.60, 14778.84,    0.236,     4.92,     7.87,    13.62,     1.77,     2.70,     4.05,   0.0091,   0.0139,   0.0199,  3821.18,  4898.80,  6280.81,  2139.41,  2551.93,  2660.08
2174,sk18,mi,1,5364115, 15766.12, 15417.45,    0.387,    20.64,    23.53,    26.95,    16.91,    17.95,    19.12,   0.1587,   0.1643,   0.1707,  1076.49,  1767.79,  2596.47,  4884.10,  5682.95,  6344.41
2175,sk18,hcexp,1,5364115,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2176,tw81,dhi,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2177,tw81,dhci,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2178,tw81,mi,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2179,tw81,hcexp,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2180,tw86,dhi,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2181,tw86,dhci,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2182,tw86,mi,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2183,tw86,hcexp,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2184,tw91,dhi,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2185,tw91,dhci,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2186,tw91,mi,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2187,tw91,hcexp,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2188,tw95,dhi,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2189,tw95,dhci,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2190,tw95,mi,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2191,tw95,hcexp,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2192,tw97,dhi,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2193,tw97,dhci,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2194,tw97,mi,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2195,tw97,hcexp,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2196,tw00,dhi,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2197,tw00,dhci,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2198,tw00,mi,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2199,tw00,hcexp,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2200,tw05,dhi,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2201,tw05,dhci,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2202,tw05,mi,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2203,tw05,hcexp,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2204,tw07,dhi,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2205,tw07,dhci,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2206,tw07,mi,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2207,tw07,hcexp,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2208,tw10,dhi,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2209,tw10,dhci,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2210,tw10,mi,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2211,tw10,hcexp,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2212,tw13,dhi,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2213,tw13,dhci,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2214,tw13,mi,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2215,tw13,hcexp,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2216,tw16,dhi,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2217,tw16,dhci,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2218,tw16,mi,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2219,tw16,hcexp,1,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2220,uk68,dhi,1,55213500, 13475.69, 12144.84,    0.245,     1.88,     5.39,    11.07,     0.70,     1.24,     2.38,   0.0047,   0.0064,   0.0099,  3050.04,  4676.69,  5718.29,  1807.89,  1395.73,  1568.61
2221,uk68,dhci,1,55213500, 13205.10, 11835.82,    0.252,     2.07,     6.36,    12.85,     0.76,     1.41,     2.77,   0.0051,   0.0070,   0.0112,  3065.16,  4725.01,  5716.20,  1792.78,  1347.41,  1570.70
2222,uk68,mi,1,55213500, 14843.20, 13419.32,    0.332,    11.04,    13.48,    16.19,     7.43,     8.37,     9.44,   0.0587,   0.0660,   0.0731,  1589.24,  2299.81,  3038.28,  3268.69,  3772.61,  4248.62
2223,uk68,hcexp,1,55213500, 13269.12, 11448.27,    0.272,     2.01,     6.11,    13.73,     0.30,     0.99,     2.42,   0.0008,   0.0027,   0.0069,  4133.29,  5085.84,  6001.85,   724.64,   986.58,  1285.05
2224,uk69,dhi,1,59183793, 13619.12, 12328.88,    0.252,     2.05,     6.29,    12.64,     0.66,     1.32,     2.67,   0.0041,   0.0060,   0.0102,  3341.46,  4872.18,  5833.56,  1590.09,  1292.26,  1563.77
2225,uk69,dhci,1,59183793, 13358.27, 12106.59,    0.259,     2.46,     7.70,    15.03,     0.74,     1.56,     3.16,   0.0046,   0.0069,   0.0119,  3441.98,  4912.66,  5842.07,  1489.57,  1251.77,  1555.26
2226,uk69,mi,1,59183793, 15207.61, 13831.62,    0.344,    11.59,    13.97,    17.31,     7.92,     8.90,    10.01,   0.0643,   0.0715,   0.0785,  1561.74,  2240.09,  3120.00,  3369.81,  3924.35,  4277.32
2227,uk69,hcexp,1,59183793, 13372.88, 11628.88,    0.270,     2.46,     7.26,    14.62,     0.38,     1.21,     2.81,   0.0010,   0.0034,   0.0084,  4167.13,  5133.46,  5976.75,   764.42,  1030.98,  1420.57
2228,uk70,dhi,1,55632175, 13870.07, 12512.01,    0.254,     2.29,     6.50,    12.65,     0.77,     1.46,     2.81,   0.0052,   0.0072,   0.0114,  3316.30,  4854.97,  5837.35,  1688.51,  1401.03,  1669.86
2229,uk70,dhci,1,55632175, 13604.14, 12268.92,    0.261,     2.78,     8.01,    14.32,     0.90,     1.76,     3.32,   0.0058,   0.0083,   0.0135,  3389.67,  4882.08,  5766.20,  1615.14,  1373.92,  1741.01
2230,uk70,mi,1,55632175, 15647.33, 14101.66,    0.343,    11.99,    14.20,    17.26,     7.83,     8.88,     9.99,   0.0624,   0.0701,   0.0775,  1737.41,  2341.33,  3160.62,  3267.39,  3914.67,  4346.59
2231,uk70,hcexp,1,55632175, 13656.48, 11616.88,    0.277,     2.49,     6.89,    15.25,     0.39,     1.20,     2.79,   0.0010,   0.0034,   0.0083,  4228.46,  5168.97,  6134.09,   776.34,  1087.04,  1373.12
2232,uk71,dhi,1,55928013, 13698.87, 12234.66,    0.264,     2.25,     6.96,    13.99,     0.66,     1.36,     2.83,   0.0042,   0.0061,   0.0105,  3458.01,  4924.52,  5855.24,  1435.85,  1192.81,  1485.56
2233,uk71,dhci,1,55928013, 13543.18, 12055.58,    0.269,     2.58,     8.08,    15.17,     0.73,     1.58,     3.23,   0.0045,   0.0068,   0.0120,  3511.29,  4923.80,  5776.34,  1382.57,  1193.53,  1564.46
2234,uk71,mi,1,55928013, 15580.14, 14019.38,    0.357,    13.09,    15.20,    18.23,     9.05,    10.05,    11.14,   0.0747,   0.0823,   0.0895,  1510.15,  2073.04,  2854.59,  3383.72,  4044.29,  4486.21
2235,uk71,hcexp,1,55928013, 13595.41, 11774.46,    0.279,     2.83,     7.11,    15.21,     0.43,     1.29,     2.90,   0.0012,   0.0038,   0.0089,  4144.29,  5005.30,  5939.45,   749.57,  1112.03,  1401.34
2236,uk72,dhi,1,56096677, 14312.73, 12914.00,    0.258,     2.56,     7.72,    14.64,     0.60,     1.43,     3.01,   0.0030,   0.0054,   0.0104,  3947.32,  5263.93,  6156.55,  1218.28,  1193.07,  1591.85
2237,uk72,dhci,1,56096677, 14199.74, 12846.57,    0.260,     2.78,     8.60,    15.44,     0.66,     1.60,     3.31,   0.0033,   0.0060,   0.0116,  3945.66,  5256.10,  6086.11,  1219.94,  1200.90,  1662.29
2238,uk72,mi,1,56096677, 16155.62, 14901.73,    0.349,    13.36,    15.68,    18.45,     9.31,    10.35,    11.43,   0.0768,   0.0846,   0.0920,  1564.70,  2195.52,  2946.23,  3600.90,  4261.48,  4802.17
2239,uk72,hcexp,1,56096677, 14346.17, 12158.05,    0.285,     2.42,     7.49,    15.24,     0.34,     1.22,     2.88,   0.0009,   0.0032,   0.0084,  4429.83,  5407.51,  6283.80,   735.77,  1049.49,  1464.60
2240,uk73,dhi,1,56222893, 15385.10, 13737.61,    0.260,     1.76,     7.15,    13.36,     0.26,     1.03,     2.55,   0.0009,   0.0027,   0.0073,  4676.86,  5875.71,  6671.36,   818.18,   993.09,  1571.21
2241,uk73,dhci,1,56222893, 15285.12, 13647.68,    0.261,     1.92,     7.54,    14.16,     0.28,     1.13,     2.72,   0.0009,   0.0029,   0.0078,  4690.59,  5836.98,  6657.27,   804.45,  1031.82,  1585.30
2242,uk73,mi,1,56222893, 17293.22, 15664.07,    0.356,    13.48,    15.50,    18.24,     9.74,    10.69,    11.73,   0.0824,   0.0896,   0.0965,  1524.17,  2130.50,  2941.46,  3970.87,  4738.31,  5301.10
2243,uk73,hcexp,1,56222893, 14962.64, 12778.53,    0.284,     2.87,     9.10,    17.11,     0.45,     1.49,     3.41,   0.0013,   0.0041,   0.0102,  4625.98,  5742.71,  6597.15,   869.06,  1126.09,  1645.41
2244,uk74,dhi,1,56235642, 15378.18, 13809.96,    0.261,     1.98,     6.59,    13.30,     0.47,     1.17,     2.60,   0.0025,   0.0044,   0.0087,  4219.62,  5681.49,  6663.97,  1304.36,  1223.49,  1622.00
2245,uk74,dhci,1,56235642, 15290.23, 13722.27,    0.262,     2.22,     6.97,    13.68,     0.51,     1.26,     2.76,   0.0027,   0.0047,   0.0094,  4258.55,  5653.25,  6611.96,  1265.43,  1251.73,  1674.01
2246,uk74,mi,1,56235642, 17502.41, 15994.01,    0.360,    13.94,    16.26,    19.08,    10.09,    11.08,    12.15,   0.0854,   0.0928,   0.1000,  1525.45,  2201.16,  3010.26,  3998.53,  4703.82,  5275.72
2247,uk74,hcexp,1,56235642, 15024.32, 12843.71,    0.285,     3.13,     8.63,    16.99,     0.54,     1.56,     3.34,   0.0015,   0.0046,   0.0105,  4568.16,  5654.78,  6654.37,   955.83,  1250.20,  1631.61
2248,uk75,dhi,1,56225718, 14715.01, 13287.07,    0.249,     1.55,     5.65,    12.39,     0.42,     0.98,     2.29,   0.0025,   0.0039,   0.0076,  3880.41,  5487.89,  6500.21,  1434.42,  1155.64,  1472.03
2249,uk75,dhci,1,56225718, 14629.95, 13211.18,    0.250,     1.74,     5.98,    12.86,     0.45,     1.06,     2.41,   0.0026,   0.0042,   0.0081,  3949.86,  5469.64,  6475.01,  1364.97,  1173.89,  1497.24
2250,uk75,mi,1,56225718, 17775.16, 16386.82,    0.358,    13.83,    15.52,    17.92,    10.09,    11.02,    11.99,   0.0864,   0.0934,   0.1000,  1436.37,  1925.66,  2638.29,  3878.46,  4717.88,  5333.95
2251,uk75,hcexp,1,56225718, 14477.82, 12407.51,    0.280,     3.03,     8.24,    16.18,     0.50,     1.50,     3.25,   0.0014,   0.0044,   0.0101,  4431.47,  5436.60,  6371.77,   883.36,  1206.93,  1600.47
2252,uk76,dhi,1,56216121, 14106.48, 12614.84,    0.249,     0.94,     4.36,    11.52,     0.26,     0.69,     1.87,   0.0015,   0.0025,   0.0055,  3618.52,  5308.93,  6343.28,  1427.42,   998.49,  1225.62
2253,uk76,dhci,1,56216121, 14018.67, 12520.71,    0.250,     1.08,     4.79,    12.18,     0.29,     0.78,     2.02,   0.0016,   0.0028,   0.0060,  3682.96,  5286.07,  6315.53,  1362.98,  1021.35,  1253.38
2254,uk76,mi,1,56216121, 17117.93, 15683.53,    0.370,    15.50,    17.29,    19.29,    11.43,    12.43,    13.40,   0.0985,   0.1061,   0.1131,  1327.26,  1774.80,  2313.13,  3718.68,  4532.62,  5255.78
2255,uk76,hcexp,1,56216121, 14010.23, 12163.48,    0.279,     2.39,     7.17,    14.67,     0.42,     1.24,     2.82,   0.0013,   0.0037,   0.0086,  4151.44,  5212.81,  6114.05,   894.50,  1094.61,  1454.85
2256,uk77,dhi,1,56189910, 13808.54, 12514.77,    0.245,     1.09,     4.32,    12.07,     0.38,     0.76,     1.97,   0.0024,   0.0035,   0.0064,  3265.03,  5151.19,  6285.76,  1740.88,  1106.19,  1223.10
2257,uk77,dhci,1,56189910, 13714.38, 12431.26,    0.247,     1.31,     5.07,    12.78,     0.40,     0.87,     2.16,   0.0025,   0.0038,   0.0071,  3472.30,  5184.37,  6238.37,  1533.61,  1073.01,  1270.49
2258,uk77,mi,1,56189910, 16431.53, 15348.41,    0.368,    15.70,    17.42,    19.93,    11.93,    12.86,    13.83,   0.1045,   0.1116,   0.1183,  1202.94,  1637.38,  2297.12,  3802.97,  4620.00,  5211.74
2259,uk77,hcexp,1,56189910, 14044.52, 12190.27,    0.275,     2.09,     6.37,    14.17,     0.35,     1.08,     2.57,   0.0010,   0.0031,   0.0075,  4162.38,  5196.87,  6148.95,   843.53,  1060.51,  1359.91
2260,uk78,dhi,1,56178025, 14941.98, 13557.06,    0.250,     1.32,     5.04,    13.67,     0.35,     0.84,     2.22,   0.0021,   0.0033,   0.0068,  3968.09,  5648.89,  6813.78,  1454.74,  1129.64,  1320.46
2261,uk78,dhci,1,56178025, 14837.42, 13399.09,    0.252,     1.51,     5.70,    14.57,     0.38,     0.95,     2.43,   0.0022,   0.0036,   0.0074,  4073.09,  5654.19,  6778.78,  1349.73,  1124.34,  1355.45
2262,uk78,mi,1,56178025, 17291.14, 16146.13,    0.376,    16.97,    19.03,    21.60,    12.69,    13.74,    14.82,   0.1102,   0.1182,   0.1257,  1368.39,  1884.76,  2551.63,  4054.43,  4893.77,  5582.61
2263,uk78,hcexp,1,56178025, 14562.02, 12578.80,    0.280,     3.07,     8.89,    17.38,     0.49,     1.52,     3.40,   0.0014,   0.0043,   0.0104,  4557.19,  5620.30,  6543.08,   865.63,  1158.23,  1591.15
2264,uk79,dhi,1,56240053, 15241.89, 13772.06,    0.252,     1.39,     5.87,    14.13,     0.34,     0.89,     2.35,   0.0018,   0.0032,   0.0070,  4175.78,  5838.29,  6890.99,  1333.05,  1047.74,  1372.25
2265,uk79,dhci,1,56240053, 15124.67, 13674.59,    0.254,     1.64,     6.34,    14.93,     0.38,     1.03,     2.58,   0.0019,   0.0036,   0.0078,  4242.45,  5763.13,  6835.51,  1266.38,  1122.90,  1427.73
2266,uk79,mi,1,56240053, 17375.49, 16254.06,    0.375,    16.71,    18.82,    21.43,    12.62,    13.65,    14.71,   0.1099,   0.1177,   0.1251,  1349.02,  1891.34,  2592.99,  4159.81,  4994.69,  5670.24
2267,uk79,hcexp,1,56240053, 15219.17, 12997.24,    0.293,     3.73,     9.61,    17.85,     0.63,     1.81,     3.77,   0.0018,   0.0054,   0.0122,  4578.80,  5590.31,  6516.31,   930.02,  1295.72,  1746.93
2268,uk80,dhi,1,56329673, 15622.82, 14109.12,    0.262,     1.89,     7.22,    15.50,     0.39,     1.15,     2.82,   0.0020,   0.0038,   0.0086,  4493.27,  5934.59,  6925.08,  1150.37,  1119.96,  1540.39
2269,uk80,dhci,1,56329673, 15540.25, 14054.12,    0.263,     2.32,     7.82,    16.00,     0.44,     1.30,     3.04,   0.0021,   0.0043,   0.0095,  4569.43,  5878.43,  6855.09,  1074.21,  1176.13,  1610.38
2270,uk80,mi,1,56329673, 17964.87, 16580.31,    0.387,    17.45,    19.52,    22.15,    13.07,    14.15,    15.26,   0.1135,   0.1217,   0.1295,  1416.36,  1941.81,  2633.14,  4227.28,  5112.75,  5832.33
2271,uk80,hcexp,1,56329673, 15040.84, 12959.67,    0.289,     4.06,    10.75,    19.20,     0.66,     1.96,     4.11,   0.0019,   0.0057,   0.0131,  4725.22,  5770.74,  6654.31,   918.42,  1283.82,  1811.16
2272,uk81,dhi,1,56357464, 15499.52, 13575.52,    0.269,     1.32,     4.84,    13.70,     0.39,     0.83,     2.21,   0.0020,   0.0033,   0.0067,  3834.40,  5626.41,  6830.47,  1595.81,  1161.35,  1314.84
2273,uk81,dhci,1,56357464, 15413.80, 13516.44,    0.271,     1.48,     5.77,    14.55,     0.43,     0.97,     2.47,   0.0021,   0.0037,   0.0076,  3853.87,  5647.86,  6763.16,  1576.34,  1139.90,  1382.15
2274,uk81,mi,1,56357464, 17807.44, 16181.31,    0.409,    18.71,    21.28,    24.14,    14.20,    15.36,    16.59,   0.1238,   0.1325,   0.1409,  1310.63,  1886.13,  2549.55,  4119.58,  4901.63,  5595.77
2275,uk81,hcexp,1,56357464, 15095.73, 12846.45,    0.290,     2.59,     8.09,    16.25,     0.38,     1.33,     3.09,   0.0010,   0.0035,   0.0091,  4629.62,  5674.84,  6594.58,   800.59,  1112.92,  1550.73
2276,uk82,dhi,1,56290711, 16901.63, 14898.26,    0.273,     1.52,     5.20,    14.06,     0.46,     0.97,     2.33,   0.0023,   0.0039,   0.0075,  4148.09,  6062.13,  7455.68,  1811.21,  1387.00,  1483.27
2277,uk82,dhci,1,56290711, 16844.15, 14891.02,    0.275,     1.68,     6.02,    15.13,     0.48,     1.06,     2.61,   0.0024,   0.0041,   0.0083,  4271.27,  6135.43,  7399.30,  1688.04,  1313.70,  1539.66
2278,uk82,mi,1,56290711, 18106.54, 16580.60,    0.431,    22.49,    24.61,    27.42,    17.50,    18.70,    19.89,   0.1557,   0.1649,   0.1735,  1321.41,  1790.50,  2455.54,  4637.90,  5658.63,  6483.42
2279,uk82,hcexp,1,56290711, 16108.84, 13556.47,    0.283,     2.43,     7.63,    16.30,     0.36,     1.24,     2.98,   0.0009,   0.0033,   0.0086,  5067.86,  6239.07,  7302.37,   891.45,  1210.06,  1636.59
2280,uk83,dhi,1,56315677, 16182.62, 14273.08,    0.272,     1.35,     5.03,    13.93,     0.37,     0.86,     2.23,   0.0017,   0.0032,   0.0067,  4145.23,  5910.41,  7194.00,  1564.00,  1226.13,  1369.85
2281,uk83,dhci,1,56315677, 16127.68, 14258.61,    0.274,     1.51,     5.89,    14.98,     0.38,     0.96,     2.50,   0.0018,   0.0034,   0.0074,  4256.55,  5974.89,  7132.61,  1452.68,  1161.65,  1431.24
2282,uk83,mi,1,56315677, 17308.66, 15850.03,    0.431,    22.54,    24.62,    27.50,    17.51,    18.71,    19.91,   0.1557,   0.1650,   0.1736,  1272.86,  1713.04,  2365.33,  4436.37,  5423.50,  6198.51
2283,uk83,hcexp,1,56315677, 15398.82, 12959.14,    0.283,     2.48,     7.71,    16.46,     0.37,     1.25,     3.01,   0.0010,   0.0033,   0.0087,  4863.32,  5976.43,  6995.60,   845.91,  1160.11,  1568.25
2284,uk84,dhi,1,56409327, 16593.59, 14617.33,    0.270,     1.54,     5.11,    14.65,     0.43,     0.93,     2.37,   0.0022,   0.0037,   0.0074,  4215.74,  5979.18,  7354.08,  1631.19,  1329.49,  1416.32
2285,uk84,dhci,1,56409327, 16545.16, 14604.25,    0.272,     1.71,     5.80,    15.35,     0.47,     1.03,     2.59,   0.0023,   0.0040,   0.0081,  4248.45,  6009.51,  7290.82,  1598.48,  1299.16,  1479.58
2286,uk84,mi,1,56409327, 17800.34, 16414.57,    0.432,    22.84,    25.29,    28.40,    17.63,    18.92,    20.25,   0.1564,   0.1659,   0.1751,  1333.61,  1839.90,  2517.55,  4513.33,  5468.77,  6252.85
2287,uk84,hcexp,1,56409327, 15890.15, 13377.07,    0.299,     3.05,     9.48,    19.38,     0.47,     1.56,     3.69,   0.0013,   0.0043,   0.0108,  4937.79,  6104.19,  7102.27,   909.14,  1204.48,  1668.13
