Entity,Year,Mean income or expenditure per day,Median income or expenditure per day,$1 - total number of people below poverty line,$1.90 - total number of people below poverty line,$3.20 - total number of people below poverty line,$5.50 - total number of people below poverty line,$10 - total number of people below poverty line,$20 - total number of people below poverty line,$30 - total number of people below poverty line,$40 - total number of people below poverty line,$1 a day - share of population below poverty line,$1.90 a day - share of population below poverty line,$3.20 a day - share of population below poverty line,$5.50 a day - share of population below poverty line,$10 a day - share of population below poverty line,$20 a day - share of population below poverty line,$30 a day - share of population below poverty line,$40 a day - share of population below poverty line,$1 a day - poverty gap index,$1.90 a day - poverty gap index,$3.20 a day - poverty gap index,$5.50 a day - poverty gap index,$10 a day - poverty gap index,$20 a day - poverty gap index,$30 a day - poverty gap index,$40 a day - poverty gap index,P10 - the level of income or expenditure per day below which 10% of the population falls,P90 - the level of income or expenditure per day above which 10% of the population falls,Gini coefficient
France,1984,34.361715203810505,27.786252390454717,557085.0,843816.0,1123203.0,1683690.0,3661811.0,16188985.0,31407690.0,41546564.0,0.98883155194209,1.49778357818541,1.9936974868141,2.98856811331398,6.49975471350351,28.7356291746024,55.74899922799139,73.74561401059093,0.8910444636846401,1.10613043130546,1.37887172637611,1.87998151059387,3.10065794904919,9.63092977249309,20.6052045076192,31.792805381930712,12.52,56.9,0.3685798147435257
France,1989,34.58795281099136,29.51960140223724,427396.0,573577.0,720818.0,1003536.0,2451344.0,14191808.0,29837067.0,41423387.0,0.73765074400893,0.9899457028849199,1.24407220762218,1.73201962047855,4.23081678609654,24.493889435011027,51.49631398010833,71.49334637295995,0.7284581192443901,0.82719483325889,0.95739672156149,1.18392926142614,1.8408244292397,7.163638453433439,17.44807709647089,28.652411144812927,14.32,59.45,0.3217124956260336
France,1994,40.12589243512424,33.555831833843534,0.0,0.0,147958.0,147958.0,886828.0,10084626.0,24916413.0,37522395.0,0.0,0.0,0.24939289612247,0.24939289612247,1.4948076338720502,16.99831777515969,41.99829629965056,63.246529676059396,0.0,0.0,0.05383416656063307,0.13561327165012002,0.374115790047,4.13104257454815,12.674560634979159,22.73661002319972,16.62,69.0,0.3233052487843946
France,2000,40.262525483391336,34.2021476379321,0.0,0.0,149081.0,149081.0,759111.0,9734956.0,24668817.0,37764493.0,0.0,0.0,0.24474613789531,0.24474613789531,1.24623268719329,15.98186880651918,40.498776564612335,61.997936093482764,0.0,0.0,0.03404769114109494,0.12215795069285,0.29367675868946996,3.7102247097971803,11.895849547433949,21.843384362241512,17.2,69.9,0.3108606236773413
France,2003,42.88745413179093,35.956091066887495,39977.0,97947.0,124936.0,218191.0,723058.0,7820353.0,22530647.0,36278376.0,0.06422529129735864,0.15735750257412,0.20071639298584998,0.35053681863713,1.16163488236591,12.563849770484861,36.19678811633536,58.283309583447554,0.018870780304769463,0.05556693461403661,0.1026328044513,0.17566459807232998,0.40458814874637,3.02143168318834,10.0268919107198,19.40899655765297,18.6,71.85,0.314111173194889
France,2004,43.5860754658444,36.881476232734286,12972.0,28589.0,69617.0,153316.0,499041.0,7285976.0,21475303.0,35202143.0,0.02068807073593499,0.04559324554421308,0.11102317341331,0.24450336895473,0.79585587045913,11.61946739251697,34.24820540008453,56.139380454352214,0.01729099387486241,0.0242294318904564,0.04608934397892289,0.09828031279601233,0.25427404238813,2.52824042461361,9.19812817905676,18.32745692648932,19.1,73.35,0.3064733957106894
France,2005,43.05296494736751,36.70455680946615,18229.0,27202.0,33422.0,155232.0,668449.0,7298673.0,21321910.0,35702424.0,0.028853001224157647,0.04305545230800725,0.052899570613869316,0.2457000749826,1.0580173746947898,11.55230601851521,33.74822330242783,56.50963571674309,0.02488539681400341,0.03157145024461104,0.03970585616927682,0.081140398962554,0.3011563137396,2.59254556135644,8.97913449096288,18.132734749238892,19.18,70.6,0.2983401402624174
France,2006,42.47175033518586,36.49836311570087,17578.0,17578.0,26808.0,102986.0,629337.0,7856121.0,21922559.0,36139453.0,0.027628507968372438,0.027628507968372438,0.04213661017320722,0.16187403165734,0.98919082058755,12.34824177541116,34.45785180515398,56.80394747609869,0.011932972723204337,0.019367699944599755,0.025157164099396473,0.05796559685633109,0.23876357945194,2.79627895043595,9.4951089108386,18.66574035913218,18.62,71.2,0.2969109162880077
France,2007,51.59033010309245,42.08783222363323,7616.0,9518.0,19754.0,55762.0,281060.0,4937174.0,15418724.0,29381878.0,0.011897544026385013,0.014867865354186816,0.030857984425869265,0.08710587267370726,0.43904560688376,7.71237885195955,24.08564884108025,45.89754742495266,0.008679980629165909,0.011304697171447558,0.016294530827759737,0.03691304339237407,0.11744149139669,1.6279421333156199,6.263304431041259,13.42492735752251,21.54,87.2,0.3242772738280982
France,2008,52.044108459284615,42.61419258368503,4869.0,6239.0,13251.0,73937.0,392999.0,5024347.0,15789209.0,29077479.0,0.007564090924620059,0.009692238969602066,0.020584003410308152,0.11485290377853999,0.61048388501109,7.804813054630371,24.52693446413004,45.168914742130674,0.007224349049638379,0.007414238394285474,0.009552980563451191,0.038289909098523554,0.1359558936928,1.75242818719639,6.462784326552461,13.520289601876229,21.54,86.85,0.3299647681963965
France,2009,52.4889970575056,43.74558951214579,8577.0,28697.0,77322.0,208281.0,549426.0,5424741.0,15276211.0,27731226.0,0.013255535053629449,0.04434899767610584,0.11949589593490001,0.32188342941264003,0.8490978298508599,8.38354058192076,23.608269370306783,42.85658559405153,0.0113050831369189,0.022110340221566945,0.055102310714812336,0.13107450992093,0.30336394460554,2.0462387358200598,6.601603758203741,13.20317657324114,21.0,88.5,0.3266126936717725
France,2010,52.71546696150885,42.94836617983843,31140.0,53333.0,77705.0,177951.0,575671.0,5455442.0,15981277.0,29155332.0,0.04788687531634273,0.08201569481184377,0.11949508581601,0.27365429282185,0.8852735403629399,8.38943695835942,24.576180006299992,44.83538412498948,0.028777052224803194,0.04788615991859549,0.06798038786061282,0.12295885954487001,0.28645164896813,2.02231921392656,6.6806629805483,13.673506653481429,21.28,89.05,0.3372048148420892
France,2011,52.99060489577449,43.1836054930298,0.0,16848.0,40303.0,122446.0,514571.0,5312526.0,15329123.0,28547968.0,0.0,0.025783391861228883,0.061679714384047034,0.18739087044174,0.78749509417857,8.13024046046872,23.45954749417359,43.689546508659284,0.0,0.0026824168975260565,0.02076114368634548,0.060662323135375854,0.2216245238003,1.90009123057847,6.3284097253416896,13.1784499323099,21.64,87.9,0.3329475046048538
France,2012,52.53065085240823,43.10674304598381,25412.0,35128.0,58434.0,179768.0,679558.0,5169246.0,15582181.0,28842979.0,0.03870308329867836,0.053500021672043985,0.0889943671585526,0.27378753277837997,1.03496823348043,7.87277003180336,23.73168676819421,43.92790198127375,0.006227418254625461,0.025088986020300963,0.04075682874430221,0.09165402947340384,0.29917517487986,1.89747019089511,6.389768621000699,13.24786118685859,21.48,87.8,0.3311485874899622
France,2013,52.02118269285696,43.00762308137405,38991.0,39857.0,85005.0,106788.0,467175.0,5137887.0,15782143.0,29311751.0,0.05907800783373914,0.060390083544795074,0.12879750954905,0.16180297224325002,0.70785535647814,7.78483213473827,23.91281357129959,44.41262846648159,0.03706941651853055,0.047740126085553725,0.06468615264943908,0.09690460736865394,0.19486063501133,1.7641648419430298,6.266951726983749,13.141400288090011,21.6,86.45,0.3251263513038438
France,2014,52.61144710058867,44.04069352177872,4545.0,12386.0,27640.0,95383.0,314152.0,4989333.0,15375542.0,28498722.0,0.006854250172061225,0.01867866789461457,0.04168202527693084,0.14383909009520998,0.47374766872044,7.524019238300641,23.18664324863168,42.97667551279522,0.0050891696082969,0.008374549952456008,0.017868894392236028,0.05000920789460765,0.15126307392177,1.6530693781523098,6.02616518920437,12.783922592420879,21.96,86.7,0.3226218403076248
France,2015,53.29024938552632,44.54370557576532,28173.0,88879.0,100394.0,210296.0,415102.0,5123505.0,14999063.0,27805535.0,0.04233531430360536,0.1335550459814,0.15085939938406,0.31600485419116997,0.6237600154242999,7.69893070008353,22.53862173433028,41.78250445424631,0.02769789090076499,0.06086117886059549,0.09573564625970814,0.16145003345144,0.29805345265853,1.79088730768631,6.06210455275054,12.511397584496182,21.68,86.35,0.3270433505694236
France,2016,53.48058466505383,45.1476111290305,38784.0,38784.0,82002.0,145955.0,372529.0,4914340.0,14139825.0,27506448.0,0.05812588255187085,0.05812588255187085,0.12289739383022999,0.21874410315645998,0.55831283186915,7.36516478178838,21.19147955410983,41.224154564271906,0.04461782314544576,0.05101637760112081,0.06388056093759609,0.10023140426257,0.21258459088022,1.6846846900134702,5.74325877426471,12.04092604762859,22.22,87.95,0.3192374408702031
France,2017,53.17726069606712,44.85592599736171,1598.0,9118.0,21252.0,41985.0,261739.0,4860214.0,14627911.0,27312427.0,0.002388263039638423,0.013625950672879264,0.03175891035725187,0.06274097980572946,0.39113380414550003,7.262937351364481,21.859449183354247,40.81475704638627,0.002388263039638423,0.005337476245710187,0.011664648306897512,0.02485155251081541,0.11008909489405999,1.5573649458399799,5.65555376143823,11.96222461693001,22.34,86.2,0.3163206541721509
France,2018,54.05603983172973,44.99028389191115,11830.0,14204.0,48509.0,71969.0,292883.0,4834242.0,13911878.0,27238517.0,0.01762926243559519,0.02116805483896156,0.07229216610383363,0.10725291472845999,0.43647518817792,7.20432702754618,20.732455822777272,40.59274792168422,0.008187333899279533,0.013369163438158527,0.017405399980753876,0.05132686478739294,0.13435070212708,1.56439603811642,5.52341216549367,11.7045586124036,22.44,87.25,0.3238068846338817
Gabon,2005,6.903441086683977,4.905767532972618,11565.0,110861.0,359037.0,779530.0,1161456.0,1338854.0,1369306.0,1380238.0,0.83171362301544,7.9724628299639,25.81976684290826,56.05912843445413,83.52493050549097,96.28236799683599,98.47228845219593,99.25840920309797,0.21588566933892,1.84987944227495,7.79990370124159,22.16651339466448,44.74974114569968,68.1816453784073,77.97963500262468,83.22018747779157,2.09,13.12,0.4218498636726916
Gabon,2017,9.711614557501354,7.614728226430608,8966.0,69899.0,231503.0,665049.0,1339601.0,1890056.0,2017909.0,2047881.0,0.43422325338361,3.38524056382939,11.21183866337428,32.208698545479955,64.87762269731688,91.53647876846995,97.7284753614863,99.1800439309777,0.12542054865486998,0.83992743052784,3.21975322848353,10.80740664869062,28.545197149567958,54.96013080268357,68.42831393699547,75.96962189302495,3.08,18.74,0.380243722914563
Gambia,1998,1.850300758944109,1.1860937438560712,514788.0,876936.0,1075801.0,1178976.0,1222234.0,1235053.0,1237510.0,1237857.0,41.5780655681049,70.82780361239513,86.88956084328913,95.22274762318536,98.71663458317799,99.751981795029,99.95041946683376,99.9784654139409,16.21086929921584,36.25247813098494,54.23071801000317,70.0332123074077,82.2944887365325,90.8655850822231,93.87370375897166,95.39519781305425,0.43,3.72,0.4851946459930468
Gambia,2003,3.169387743851745,2.0371063675042724,241202.0,669015.0,1011334.0,1265547.0,1393673.0,1440499.0,1445366.0,1447484.0,16.63545053079183,46.14136502001004,69.75076005245845,87.283647486272,96.12035331516672,99.34986698583864,99.68558379279952,99.83165471290148,5.0586091824462995,17.93656524292,34.74278478430333,53.77264708723958,71.39784460106443,84.86256722045032,89.75377867082474,92.2577050598239,0.78,6.32,0.4733162413745319
Gambia,2010,4.23953998390819,2.983482839966113,92471.0,454634.0,958511.0,1446697.0,1695094.0,1768868.0,1783198.0,1788141.0,5.1567802458284495,25.353238204523908,53.45258869210393,80.67686248744371,94.52904867098944,98.64315520410952,99.4422669270198,99.71794565457675,1.29209092658699,7.587408302432511,21.0281913629911,41.33642331981779,63.01815473003476,80.13650644221546,86.45182627435388,89.73673708487378,1.27,7.61,0.4356843349541263
Gambia,2015,4.890194288588041,3.789830892581235,22237.0,214785.0,800834.0,1515386.0,1949404.0,2055087.0,2077168.0,2083484.0,1.06609974790886,10.29717513023119,38.39345159804084,72.65039640994846,93.45805270385932,98.52468986014487,99.58327850846608,99.88609158193574,0.15173706416755,2.26378503615897,11.03917626070623,30.466927481864943,55.44667363840049,76.16521097431153,83.81163196826414,87.79139745969671,1.87,8.39,0.3591883097565133
Georgia,1996,7.929327179739347,6.422382761538514,0.0,239495.0,749932.0,1823451.0,3425362.0,4289443.0,4426372.0,4468108.0,0.0,5.33193661968535,16.69594976282702,40.59602907605084,76.25982557671519,95.49710486875223,98.54559546819198,99.4747966332564,0.0,1.00220607637198,4.99065215850385,14.80612457654345,35.447031757027446,62.297639042197595,73.98690595757796,80.26120546058576,2.47,14.6,0.3713270728561471
Georgia,1997,5.425938120548185,4.187508526778964,201663.0,693758.0,1556866.0,2803618.0,3889184.0,4273198.0,4328467.0,4342784.0,4.6360325046900295,15.948784010815082,35.7907459442902,64.45227077758129,89.40830833300025,98.23639537590604,99.50698278546412,99.83611919768528,1.6778909806936901,5.64945845271453,13.886092225315668,29.510324323472446,51.98402204764607,73.64504956049318,82.09392305673711,86.49568984329392,1.46,10.32,0.4069607297150077
Georgia,1998,5.568526585174349,4.2909597470585314,200398.0,614083.0,1467923.0,2728328.0,3811628.0,4181448.0,4225063.0,4235750.0,4.72235442263148,14.4707743415398,34.59140536753008,64.29267590218942,89.82047580303501,98.5352405772378,99.563001711968,99.81485967605518,1.9835919879186699,5.3597831258535304,13.04757640735588,28.60988337279305,51.66675400886294,73.7675208699972,82.23479305493147,86.6077538238836,1.56,10.08,0.4125000819211522
Georgia,1999,4.809218905954356,3.7248052790623074,219330.0,770539.0,1715465.0,2986801.0,3841367.0,4103008.0,4141276.0,4150601.0,5.2759077502308305,18.535093965691228,41.26500439141348,71.84660006627809,92.40292208563669,98.69662617357604,99.61713447807868,99.84145326314675,1.9344858488488998,6.37680778689282,15.91339603569585,33.54239197154758,56.408299564615085,76.57498397939591,84.1505935549317,88.05267546905257,1.39,9.04,0.4014976652161671
Georgia,2000,4.633047914615803,3.558557566494993,252483.0,782825.0,1801132.0,2998693.0,3778961.0,4029775.0,4062922.0,4071104.0,6.19267028660962,19.20038726749466,44.17646777032136,73.54908418923159,92.68675716013388,98.83850429754342,99.65149765866236,99.85218240165467,2.35420087635348,6.92330405173793,17.0246105341538,35.20222909967814,57.90159634899121,77.43901183158208,84.74443005454265,88.50484376689253,1.33,8.74,0.4047811333814833
Georgia,2001,4.429713608393755,3.3972580724135404,226244.0,764167.0,1863115.0,3053713.0,3761128.0,3975457.0,4001288.0,4007586.0,5.63585219871124,19.035773535300653,46.41109688195636,76.06948345594763,93.69155132616316,99.03059384158546,99.67403993929103,99.83092055024548,2.06231450414043,6.5081045357156695,17.2569793482904,36.540735025252204,59.37446942909966,78.4180001300913,85.43960645149387,89.02140455161587,1.38,8.2,0.3957413239288738
Georgia,2002,5.651385237867248,4.49083454405716,85631.0,411392.0,1189968.0,2499727.0,3534669.0,3917735.0,3961062.0,3973408.0,2.15233754233179,10.34033104144781,29.909843131237878,62.83065541521917,88.84393117911843,98.4722936814277,99.56131999986856,99.87164504429772,0.63630053512133,3.03040343118561,9.83505773355523,25.531424290957773,49.43826985030258,72.4329452095705,81.3262382908498,85.93518723993718,1.87,10.42,0.3724937767247639
Georgia,2003,5.592726847386479,4.520920193673756,92836.0,411500.0,1188768.0,2466635.0,3503630.0,3902911.0,3939461.0,3946846.0,2.34923656247362,10.41314505694394,30.08216783474697,62.4190299697025,88.66053067413124,98.76446732374106,99.68937376790636,99.87626862257876,0.8181850778235,3.24193393127215,9.98589909561586,25.6260270359981,49.24521377803149,72.51981873132763,81.47877042113014,86.05579840446566,1.87,10.5,0.3665508258035923
Georgia,2004,5.78581836428649,4.730449385173928,92645.0,390723.0,1092560.0,2310870.0,3454866.0,3882920.0,3916174.0,3923213.0,2.35897317102769,9.948790111844879,27.81932615545643,58.84059396567329,87.96960623041082,98.86895909268407,99.71568740074852,99.89491448040758,0.81234140696101,3.0621938836848503,9.34793247352257,23.93654839304748,47.66785618971285,71.54660157272158,80.84170313776939,85.58792312266242,1.9,10.68,0.3617535680424418
Georgia,2005,5.709043390800743,4.568230584819712,99101.0,418267.0,1173651.0,2390732.0,3441661.0,3849018.0,3884964.0,3895900.0,2.53944162482179,10.718017881368521,30.07457431345969,61.262049267174866,88.19187473343385,98.63031896290359,99.55143339549544,99.83167603445547,0.80351062294377,3.2138999203428495,10.0259794136268,25.3462623685534,48.784044595218305,72.17797945771413,81.18148392868117,85.80877536191768,1.85,10.58,0.3737933900324244
Georgia,2006,5.60325813020735,4.473730002144281,91662.0,398354.0,1167676.0,2412109.0,3445033.0,3823705.0,3866675.0,3875346.0,2.36219878527416,10.265926484342849,30.092060682128967,62.16219632683957,88.78157819654001,98.54028507598784,99.64765748103248,99.871122656243,0.73908113249291,3.12299486403317,9.942831057226249,25.67928069807543,49.38932291117865,72.55626122362767,81.44829447143432,86.03991168348763,1.87,10.5,0.3686862384621511
Georgia,2007,5.525891108402261,4.333107002973317,83547.0,446978.0,1254941.0,2489338.0,3459029.0,3797255.0,3841727.0,3851604.0,2.1643507481503397,11.57927461409367,32.5101009317146,64.48798423478149,89.60849141859288,98.37046056926056,99.5225307293679,99.77839402169761,0.70172481057137,3.37233789276489,10.71259535879231,26.96687330613827,50.72019731861249,73.25563232220516,81.86572368411109,86.32028865348047,1.77,10.12,0.3811308229304199
Georgia,2008,5.972493875768861,4.67065248292124,74407.0,391348.0,1112245.0,2309387.0,3346837.0,3772496.0,3823720.0,3840157.0,1.93343928782971,10.168981860463159,28.901128064538277,60.008248348008806,86.96586017656406,98.02641028450202,99.35743287552829,99.78453910248216,0.55805423807463,2.89350060690698,9.51747271338034,24.49860791622976,47.83486693491087,71.16143273473507,80.39188402538814,85.19646882357216,1.88,11.1,0.3853485333499431
Georgia,2009,5.920144208006047,4.612108624186121,78644.0,385005.0,1102913.0,2285207.0,3336825.0,3740706.0,3793728.0,3805065.0,2.06175308626599,10.093419928950679,28.91430606878374,59.909699919002755,87.47923503103794,98.06751059995517,99.4575563695976,99.75477943626396,0.61885566468776,2.9697667816359097,9.42976941171817,24.6256541193843,48.00295602747855,71.40161617531774,80.58365344703151,85.34228766798542,1.89,10.98,0.3823740323062768
Georgia,2010,5.884535019083195,4.566276374004087,98314.0,452747.0,1160174.0,2300882.0,3309101.0,3703508.0,3761153.0,3777886.0,2.59628954991632,11.95626332981014,30.638181692446807,60.762283710747475,87.38757012944225,97.80316595725289,99.32547425712708,99.76738236843202,0.75970100825786,3.6087947713551602,10.7302834949252,25.76023341679128,48.659810247400856,71.63363041271965,80.67154350950962,85.40348269889738,1.75,10.98,0.3946146371777795
