MODEL,SCENARIO,REGION,VARIABLE,UNIT,2005,2010,2020,2030,2040,2050,2060,2070,2080,2090,2100
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Final Energy|Solids|Biomass,EJ/yr,23.517,24.193,23.888,21.158,18.653,15.731,13.026,9.627,7.371,5.746,3.743
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Final Energy|Solids|Biomass|Traditional,EJ/yr,20.638,20.98,13.934,6.136,1.7015,0,0,0,0,0,0
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Final Energy|Solids|Coal,EJ/yr,25.021,30.107,24.34,19.148,21.131,20.631,15.846,12.126,8.342,5.746,4.182
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Final Energy|Transportation,EJ/yr,14.659,19.138,35.4,58.9,80.81,105.53,121.51,128,139.47,140.99,140.53
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,GDP|PPP,billion US$2005/yr,12124,19088,37517,74550,125110,176810,224650,270200,309650,343800,373500
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Harmonized Emissions|BC,Mt BC/yr,,,4.277368475,3.339816402,2.837861202,2.251009236,2.017783993,1.750938946,1.480040296,1.140180904,0.827538156
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Harmonized Emissions|CH4|Fossil Fuels and Industry,Mt CH4/yr,,,77.4000726,63.01394533,62.78879066,72.03728504,62.5829076,58.24366673,44.26809979,37.38324564,32.40314596
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Harmonized Emissions|CH4|Land Use,Mt CH4/yr,,,68.82399545,73.95376724,77.37204456,69.73717836,57.55977391,48.1572775,40.63156718,36.13329753,31.8305431
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Harmonized Emissions|CO,Mt CO/yr,,,358.551325,281.5684795,252.8753722,223.3154755,217.0772635,207.9708024,198.8298288,183.7964059,167.598011
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Harmonized Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,,,17201.24049,22359.1867,28483.41039,34226.32542,40263.1694,45579.11477,48761.91541,47185.36862,43327.17669
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Harmonized Emissions|CO2|Land Use,Mt CO2/yr,,,0,0,0,0,0,0,0,0,0
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Harmonized Emissions|NH3,Mt NH3/yr,,,34.85974165,37.74357688,37.89062348,35.97762721,34.32111762,33.20048188,30.62275413,30.32267152,28.64401871
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Harmonized Emissions|NOx,Mt NO2/yr,,,67.56710121,74.76454704,77.92792646,69.75249378,66.47610429,57.65648014,47.29984309,35.6340384,23.37176863
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Harmonized Emissions|OC,Mt OC/yr,,,10.33785607,7.209589505,5.73826878,5.10092593,4.571733269,4.273122248,3.992030811,3.717260639,3.472442288
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Harmonized Emissions|Sulfur,Mt SO2/yr,,,39.34423189,41.16647894,41.6914073,31.66547859,30.44315748,26.15273501,19.87029135,13.67402648,8.418554077
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Land Cover|Built-up Area,million ha,23.7645,23.7645,23.7645,23.7645,23.7645,23.7645,23.7645,23.7645,23.7645,23.7645,23.7645
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Land Cover|Cropland,million ha,458.462,479.4844,527.8601,554.0332,572.2343,573.4361,573.8406,573.8978,573.9022,562.4246,540.0684
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Land Cover|Forest,million ha,591.8545,583.105,573.5154,569.9856,572.2513,572.5086,571.6119,571.4358,571.4773,571.6079,572.2006
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Land Cover|Pasture,million ha,544.3076,532.0298,508.9155,485.4938,469.2202,469.1495,469.149,469.149,469.149,469.1297,466.5757
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Population,million,3495,3681,3960,4120,4173,4116,3961,3733,3448.8,3123.1,2775.2
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Price|Carbon,US$2005/t CO2,0,0,0,0,0,0,0,0,0,0,0
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Primary Energy,EJ/yr,135.82,168.53,233.03,319.12,403.47,480.2,553.8,614.9,656.4,655,635.8
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Primary Energy|Biomass,EJ/yr,24.473,25.425,25.717,23.544,22.835,23.525,25.787,28.213,30.535,32.802,34.502
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Primary Energy|Biomass|Traditional,EJ/yr,21.072,21.358,14.093,6.173,1.7066,0,0,0,0,0,0
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Primary Energy|Biomass|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Primary Energy|Biomass|w/o CCS,EJ/yr,24.473,25.425,25.717,23.544,22.835,23.525,25.787,28.213,30.535,32.802,34.502
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Primary Energy|Coal,EJ/yr,63.418,83.52,94.45,114.56,153.89,205.92,278.69,351.99,400.9,405.6,381.1
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Primary Energy|Coal|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Primary Energy|Coal|w/o CCS,EJ/yr,63.418,83.52,94.45,114.56,153.89,205.92,278.69,351.99,400.9,405.6,381.1
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Primary Energy|Fossil,EJ/yr,108.05,138.83,199.17,285.33,370.26,445.1,513.4,566.3,593.6,569.9,524.8
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Primary Energy|Fossil|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Primary Energy|Fossil|w/o CCS,EJ/yr,108.05,138.83,199.17,285.33,370.26,445.1,513.4,566.3,593.6,569.9,524.8
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Primary Energy|Gas,EJ/yr,9.47,15.222,32.735,56.748,84.99,105.31,119.36,133.58,135.77,125.42,120.33
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Primary Energy|Gas|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Primary Energy|Gas|w/o CCS,EJ/yr,9.47,15.222,32.735,56.748,84.99,105.31,119.36,133.58,135.77,125.42,120.33
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Primary Energy|Geothermal,EJ/yr,0.0612,0.096,0.1386,0.2554,0.3111,0.336,0.336,0.3355,0.336,0.336,0.336
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Primary Energy|Hydro,EJ/yr,2.2625,2.6865,2.6851,2.5458,2.4919,2.8243,3.8438,5.9117,8.258,9.343,10.166
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Primary Energy|Non-Biomass Renewables,EJ/yr,2.3469,3.2259,5.2228,5.873,5.853,7.0061,10.573,15.909,23.87,35.975,49.55
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Primary Energy|Nuclear,EJ/yr,0.9572,1.052,2.8374,4.3726,4.599,4.428,3.96,4.3913,8.3643,16.321,26.9277
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Primary Energy|Oil,EJ/yr,35.153,40.089,72.02,114.02,131.35,133.96,115.41,80.78,56.901,38.792,23.459
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Primary Energy|Oil|w/o CCS,EJ/yr,35.153,40.089,72.02,114.02,131.35,133.96,115.41,80.78,56.901,38.792,23.459
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Primary Energy|Solar,EJ/yr,0.0001,0.0151,0.5056,0.4857,0.3738,0.0616,0.1243,0.9325,4.213,11.94,22.111
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Primary Energy|Wind,EJ/yr,0.023,0.4286,1.8939,2.5866,2.676,3.7838,6.268,8.73,11.064,14.364,16.939
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Secondary Energy|Electricity,EJ/yr,16.358,24.821,43.576,69.59,95.83,118.34,134.64,144.93,151.89,156.99,159.24
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Secondary Energy|Electricity|Biomass,EJ/yr,0.0004,0.0089,0.0758,0.1365,0.2617,0.5535,1.0939,1.9892,2.7671,3.1405,3.2423
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Secondary Energy|Electricity|Biomass|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Secondary Energy|Electricity|Biomass|w/o CCS,EJ/yr,0.0004,0.0089,0.0758,0.1365,0.2617,0.5535,1.0939,1.9892,2.7671,3.1405,3.2423
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Secondary Energy|Electricity|Coal,EJ/yr,10.362,16.023,23.857,36.333,52.922,67.63,77.98,80.99,75.78,63.45,46.47
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Secondary Energy|Electricity|Coal|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Secondary Energy|Electricity|Coal|w/o CCS,EJ/yr,10.362,16.023,23.857,36.333,52.922,67.63,77.98,80.99,75.78,63.45,46.47
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Secondary Energy|Electricity|Gas,EJ/yr,1.8326,3.1877,10.046,21.838,32.218,38.725,41.04,41.64,41.1,38.1,33.045
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Secondary Energy|Electricity|Gas|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Secondary Energy|Electricity|Gas|w/o CCS,EJ/yr,1.8326,3.1877,10.046,21.838,32.218,38.725,41.04,41.64,41.1,38.1,33.045
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Secondary Energy|Electricity|Geothermal,EJ/yr,0.0612,0.096,0.1386,0.2554,0.3111,0.336,0.336,0.3355,0.336,0.336,0.336
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Secondary Energy|Electricity|Hydro,EJ/yr,2.2625,2.6865,2.6851,2.5458,2.4919,2.8243,3.8438,5.9117,8.258,9.343,10.166
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,2.3469,3.2258,5.2228,5.873,5.853,7.006,10.573,15.909,23.87,35.975,49.55
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Secondary Energy|Electricity|Nuclear,EJ/yr,0.9572,1.052,2.8374,4.3726,4.599,4.428,3.96,4.3913,8.3643,16.321,26.9277
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Secondary Energy|Electricity|Oil,EJ/yr,0.8593,1.3207,1.538,1.0237,0,0,0,0,0,0,0
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Secondary Energy|Electricity|Solar,EJ/yr,0.0001,0.0151,0.5056,0.4857,0.3738,0.0616,0.1243,0.9325,4.213,11.94,22.111
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Secondary Energy|Electricity|Wind,EJ/yr,0.023,0.4286,1.8939,2.5866,2.676,3.7838,6.268,8.73,11.064,14.364,16.939
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Secondary Energy|Gases,EJ/yr,5.1378,8.434,14.489,19.183,31.52,42.41,54.92,69.49,73.47,69.56,76.11
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Secondary Energy|Gases|Biomass,EJ/yr,0.2446,0.3701,0.3639,0.3308,0.2386,0.0641,0,0,0,0,0
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Secondary Energy|Gases|Coal,EJ/yr,0,0,0,0,0,0,0.0003,0.0761,0.6427,2.3785,6.2428
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Secondary Energy|Gases|Natural Gas,EJ/yr,4.8939,8.0648,13.565,18.117,30.366,41.79,53.82,68.13,71.51,65.88,68.62
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Secondary Energy|Heat,EJ/yr,2.3925,2.2772,2.0905,2.6768,3.2419,3.215,2.9631,2.4977,2.3845,2.5673,2.7648
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Secondary Energy|Heat|Geothermal,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Secondary Energy|Hydrogen,EJ/yr,0.0945,0.1056,0.1537,0.3255,0.5789,0.8649,0.976,0.9727,1.0211,1.0802,1.1729
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Secondary Energy|Hydrogen|Biomass,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Secondary Energy|Hydrogen|Biomass|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Secondary Energy|Hydrogen|Biomass|w/o CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Secondary Energy|Hydrogen|Electricity,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Secondary Energy|Liquids,EJ/yr,29.891,33.055,61.44,101.35,123.42,139.68,150.59,151.72,157.83,154.9,143.85
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Secondary Energy|Liquids|Biomass,EJ/yr,0,0,0.0996,0.1691,0.8343,2.3987,4.23,6.0936,7.476,8.9804,10.7165
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Secondary Energy|Liquids|Biomass|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Secondary Energy|Liquids|Biomass|w/o CCS,EJ/yr,0,0,0.0996,0.1691,0.8343,2.3987,4.23,6.0936,7.476,8.9804,10.7165
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Secondary Energy|Liquids|Coal,EJ/yr,0,0,0.0123,0.3274,3.0369,15.366,41.333,72.11,98.57,110.62,111.79
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Secondary Energy|Liquids|Coal|w/ CCS,EJ/yr,0,0,0,0,0,0,0,0,0,0,0
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Secondary Energy|Liquids|Coal|w/o CCS,EJ/yr,0,0,0.0123,0.3274,3.0369,15.366,41.333,72.11,98.57,110.62,111.79
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Secondary Energy|Liquids|Oil,EJ/yr,29.891,33.055,61.33,100.86,119.55,121.92,105.04,73.52,51.787,35.301,21.35
REMIND-MAGPIE,SSP5-Baseline,R5.2ASIA,Secondary Energy|Solids,EJ/yr,50.091,55.68,48.9,40.63,39.94,36.368,28.872,21.753,15.712,11.491,7.926
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Agricultural Demand|Crops|Energy,million t DM/yr,0,0,10.6285,13.1257,10.2806,4.803,4.2969,0,0,0,6.6442
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Agricultural Demand|Livestock,million t DM/yr,24.9817,28.0367,34.4226,42.1333,48.1785,48.723,48.8579,47.1427,44.0107,39.775,34.7223
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Agricultural Production|Crops|Energy,million t DM/yr,0,0,10.6285,13.1257,10.2806,4.803,4.2969,0,0,0,6.6442
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Agricultural Production|Crops|Non-Energy,million t DM/yr,431.4648,499.1685,681.2219,641.3479,660.2797,703.271,681.7842,711.6384,737.669,756.4137,748.2233
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Agricultural Production|Livestock,million t DM/yr,25.5149,28.8356,45.3591,50.654,58.1881,57.4692,61.6576,64.9115,66.7436,67.0001,65.6807
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Capacity|Electricity,GW,266.5,302.5,431,560,722.5,911,1084,1289,1575,1969,2335
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Capacity|Electricity|Biomass,GW,0,0.2575,1.491,1.989,4.662,9.854,12.28,16.39,24.8,30.16,28.23
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Capacity|Electricity|Coal,GW,8.836,12.14,38.3,98.37,179.4,267,330,353.7,351.6,326,278.9
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Capacity|Electricity|Gas,GW,57.75,85.09,193.4,269.1,323.2,341.6,306.9,265.5,209.4,140,75.33
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Capacity|Electricity|Geothermal,GW,1.286,1.955,1.924,2.281,2.797,3.865,3.946,3.946,3.946,3.946,3.946
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Capacity|Electricity|Hydro,GW,146.3,156.6,153.8,142.2,138.2,164.4,241,351.7,467.3,518.2,518.2
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Capacity|Electricity|Nuclear,GW,4.078,4.264,5.074,4.273,3.341,2.295,0.9142,0.3554,1.005,2.334,3.972
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Capacity|Electricity|Solar,GW,0.0202,0.41,5.237,5.004,3.768,0.5337,2.599,24.27,114.7,334.4,634.5
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Capacity|Electricity|Solar|CSP,GW,0,0,0.0361,0.0492,0.0643,0.0804,0.5449,4.634,22.66,77.62,184.3
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Capacity|Electricity|Solar|PV,GW,0.0202,0.41,5.201,4.955,3.704,0.4533,2.054,19.64,92.05,256.8,450.2
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Capacity|Electricity|Wind,GW,0.1479,2,12.83,32.62,67.16,121.5,186.8,273.5,402.7,613.5,792.3
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Consumption,billion US$2005/yr,2108,2386,3437,5036,7391,9962,12420,13940,16340,17880,18850
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Emissions|BC,Mt BC/yr,0.4969,0.4702,0.6738,0.4181,0.3492,0.3109,0.2931,0.2783,0.2658,0.253,0.2369
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Emissions|CH4,Mt CH4/yr,42.4399,49.595,61.6158,68.555,67.4321,51.5467,46.8339,43.4124,39.0066,31.8864,28.0544
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Emissions|CH4|Fossil Fuels and Industry,Mt CH4/yr,7.102,9.58,11.37,11.6,14.32,14.63,14.43,14.89,14.44,11.27,10.25
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Emissions|CH4|Land Use,Mt CH4/yr,28.3199,32.395,44.7958,51.415,47.5521,31.5767,27.5139,23.9324,20.4166,17.1164,14.6044
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Emissions|CO,Mt CO/yr,83.3316,75.7778,114.6,66.6451,61.7272,61.2012,60.3202,59.2142,57.6813,52.9205,47.1722
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Emissions|CO2,Mt CO2/yr,2106.9731,2773.8912,5890.662,4589.2934,4327.1115,5051.0951,5593.1797,6356.142,6793.0477,6595.1229,6340.8089
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Emissions|CO2|Carbon Capture and Storage,Mt CO2/yr,0,0,0,0,0,0,0,0,0,0,0
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Emissions|CO2|Carbon Capture and Storage|Biomass,Mt CO2/yr,0,0,0,0,0,0,0,0,0,0,0
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,1483,1627,2206,3178,4224,5176,5982,6624,6910,6728,6487
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Emissions|CO2|Land Use,Mt CO2/yr,623.5731,1146.8912,3684.662,1411.2934,103.2115,-124.8049,-388.2203,-267.058,-116.8523,-133.2771,-146.7911
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Emissions|F-Gases,Mt CO2-equiv/yr,16.93,25.94,58.7,101.3,172.3,259.3,322,321.8,300.6,275.7,247.5
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Emissions|Kyoto Gases,Mt CO2-equiv/yr,3773,4685,8262,7328,7086,7217,7668,8324,8614,8194,7793
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Emissions|N2O,kt N2O/yr,1372.4137,1551.8518,2300.8499,2533.7347,2432.8817,1480.864,1355.8855,1277.6345,1221.0005,1150.2218,1058.1997
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Emissions|N2O|Land Use,kt N2O/yr,1246.4137,1409.8518,2117.8499,2293.7347,2163.8817,1219.864,1117.8855,1044.6345,977.0005,915.2218,841.1997
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Emissions|NH3,Mt NH3/yr,4.5167,5.1691,7.4869,8.8083,9.2725,7.9129,7.9399,7.9548,7.8633,7.6428,7.2483
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Emissions|NOx,Mt NO2/yr,8.7364,8.519,10.3693,9.0061,8.6315,7.7867,7.7384,7.4186,6.8485,5.8617,4.7558
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Emissions|OC,Mt OC/yr,2.2426,2.1506,3.8487,2.13,1.8711,1.8325,1.7701,1.7371,1.7155,1.6948,1.6477
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Emissions|Sulfur,Mt SO2/yr,8.4407,6.8414,5.711,4.9018,4.9789,5.1129,5.3739,4.9719,4.2563,3.6086,2.8788
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Emissions|VOC,Mt VOC/yr,16.584,15.5093,17.8369,13.075,12.2373,11.9141,11.7931,11.6588,11.469,10.8675,10.1408
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Energy Service|Transportation|Freight,bn tkm/yr,5454,5992,7179,9137,11310,13280,15390,17080,18820,18920,18890
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Energy Service|Transportation|Passenger,bn pkm/yr,2425,2766,3868,5265,6980,8759,10220,11350,12690,12860,14260
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Final Energy,EJ/yr,21.4,23.57,31.13,39.72,48.78,58.64,65.86,72.89,77.44,76.11,77.07
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Final Energy|Electricity,EJ/yr,3.259,3.841,6.203,8.887,12.06,15.65,17.95,19.58,21.5,23.65,25.01
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Final Energy|Gases,EJ/yr,2.983,4.056,6.219,6.548,9.376,12.75,15.74,20.55,23.12,22.28,25.51
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Final Energy|Heat,EJ/yr,0.0003,0.0012,0.0122,0.0217,0.0491,0.1088,0.125,0.1627,0.2462,0.3081,0.3378
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Final Energy|Hydrogen,EJ/yr,0.0315,0.0347,0.0366,0.0574,0.0932,0.1495,0.1912,0.2234,0.2945,0.3826,0.4807
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Final Energy|Liquids,EJ/yr,10.34,10.42,13.5,20.45,24.84,28.43,30.74,31.42,31.42,28.58,24.94
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Final Energy|Solids,EJ/yr,4.778,5.221,5.157,3.761,2.364,1.553,1.117,0.9546,0.8599,0.9019,0.7937
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Final Energy|Solids|Biomass,EJ/yr,4.312,4.53,4.671,3.435,2.055,1.25,0.7951,0.5507,0.43,0.451,0.3969
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Final Energy|Solids|Biomass|Traditional,EJ/yr,2.091,2.176,1.584,0.7561,0.2117,0,0,0,0,0,0
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Final Energy|Solids|Coal,EJ/yr,0.4663,0.691,0.4858,0.3257,0.3093,0.3032,0.322,0.4039,0.43,0.451,0.3969
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Final Energy|Transportation,EJ/yr,6.874,7.677,9.88,12.99,16.66,20.23,23.46,25.82,28,26.71,25.52
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,GDP|PPP,billion US$2005/yr,4828,5846,8397,12770,19480,27390,35730,44130,52050,59350,66130
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Harmonized Emissions|BC,Mt BC/yr,,,0.887170861,0.554386695,0.48360245,0.458217317,0.440237924,0.407933098,0.366707437,0.308788494,0.251968909
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Harmonized Emissions|CH4|Fossil Fuels and Industry,Mt CH4/yr,,,30.77926617,31.30139147,37.07896161,37.36196758,36.29487946,36.80271385,35.24730838,27.81181121,25.33116993
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Harmonized Emissions|CH4|Land Use,Mt CH4/yr,,,36.05963636,43.16434528,41.2284105,28.03707199,25.20181355,22.56370292,19.78419668,16.59399322,14.20013071
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Harmonized Emissions|CO,Mt CO/yr,,,119.6341541,75.54681355,72.23183663,73.6818519,73.52944883,71.11008806,67.55640604,62.85259279,57.16210432
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Harmonized Emissions|CO2|Fossil Fuels and Industry,Mt CO2/yr,,,2198.554649,3101.218667,4134.696896,5005.668664,5725.156922,6299.065707,6539.155624,6348.064631,6102.135344
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Harmonized Emissions|CO2|Land Use,Mt CO2/yr,,,0,0,0,0,0,0,0,0,0
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Harmonized Emissions|NH3,Mt NH3/yr,,,9.22123363,10.52638729,10.8561223,9.324745323,9.236643593,9.159127814,9.007968864,8.792061648,8.347499592
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Harmonized Emissions|NOx,Mt NO2/yr,,,13.33885465,13.67654303,15.05696382,15.3092779,15.45500948,14.44116851,12.63531124,9.781592912,7.036554105
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Harmonized Emissions|OC,Mt OC/yr,,,4.716637438,2.468562193,2.05515481,1.949394632,1.865236448,1.815748712,1.768599191,1.728427282,1.675457895
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Harmonized Emissions|Sulfur,Mt SO2/yr,,,7.606976285,7.47786018,7.417078802,6.728138537,6.801934032,6.361439425,5.664580537,4.950816231,4.011874837
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Land Cover|Built-up Area,million ha,6.1973,6.1973,6.1973,6.1973,6.1973,6.1973,6.1973,6.1973,6.1973,6.1973,6.1973
REMIND-MAGPIE,SSP5-Baseline,R5.2LAM,Land Cover|Cropland,million ha,167.3197,168.9608,207.3255,233.5589,258.4154,258.4069,258.357,258.357,258.357,258.357,245.6576
