dataset,variable,eq,pop,mean,median,gini,fgt0_40,fgt0_50,fgt0_60,fgt1_40,fgt1_50,fgt1_60,fgt2_40,fgt2_50,fgt2_60,meanpoor_40,meanpoor_50,meanpoor_60,meangap_40,meangap_50,meangap_60
de10,mi,0,  80594453, 21510.63, 16645.17,    0.526,    29.54,    32.93,    36.18,    21.92,    23.79,    25.58,   0.1900,   0.2040,   0.2172,  1717.02,  2308.88,  2926.74,  4941.05,  6013.70,  7060.36
de11,dhi,0,  80689277, 20961.30, 17698.21,    0.306,     4.02,     8.73,    15.14,     0.96,     2.01,     3.64,   0.0042,   0.0079,   0.0141,  5380.38,  6809.24,  8065.18,  1698.90,  2039.87,  2553.75
de11,dhci,0,  80689277, 20961.30, 17698.21,    0.306,     4.02,     8.73,    15.14,     0.96,     2.01,     3.64,   0.0042,   0.0079,   0.0141,  5380.38,  6809.24,  8065.18,  1698.90,  2039.87,  2553.75
de11,mi,0,  80689277, 22037.70, 16367.43,    0.530,    28.92,    32.33,    35.55,    21.44,    23.27,    25.06,   0.1862,   0.1998,   0.2127,  1694.06,  2291.79,  2897.75,  4852.92,  5891.92,  6922.71
de12,dhi,0,  80952205, 20958.77, 17750.21,    0.310,     4.94,     9.73,    16.18,     1.19,     2.40,     4.13,   0.0050,   0.0096,   0.0165,  5394.01,  6688.17,  7935.62,  1706.07,  2186.93,  2714.51
de12,dhci,0,  80952205, 20958.77, 17750.21,    0.310,     4.94,     9.73,    16.18,     1.19,     2.40,     4.13,   0.0050,   0.0096,   0.0165,  5394.01,  6688.17,  7935.62,  1706.07,  2186.93,  2714.51
de12,mi,0,  80952205, 21984.52, 16221.26,    0.531,    28.94,    32.23,    35.40,    21.23,    23.09,    24.88,   0.1834,   0.1973,   0.2104,  1727.54,  2298.83,  2891.65,  4760.97,  5811.79,  6841.11
de13,dhi,0,  81379312, 21155.16, 17838.57,    0.314,     4.65,     9.59,    16.54,     1.12,     2.30,     4.06,   0.0047,   0.0091,   0.0160,  5410.07,  6778.65,  8076.01,  1725.35,  2140.64,  2627.13
de13,dhci,0,  81379312, 21155.16, 17838.57,    0.314,     4.65,     9.59,    16.54,     1.12,     2.30,     4.06,   0.0047,   0.0091,   0.0160,  5410.07,  6778.65,  8076.01,  1725.35,  2140.64,  2627.13
de13,mi,0,  81379312, 22135.41, 16166.35,    0.538,    29.16,    32.77,    35.88,    21.56,    23.43,    25.24,   0.1879,   0.2014,   0.2143,  1685.40,  2302.97,  2875.41,  4781.14,  5780.20,  6824.40
de14,dhi,0,  81991642, 21108.98, 18058.35,    0.308,     5.29,    10.67,    16.61,     1.44,     2.73,     4.54,   0.0068,   0.0118,   0.0193,  5258.21,  6716.84,  7871.71,  1965.13,  2312.34,  2963.30
de14,dhci,0,  81991642, 21108.98, 18058.35,    0.308,     5.29,    10.67,    16.61,     1.44,     2.73,     4.54,   0.0068,   0.0118,   0.0193,  5258.21,  6716.84,  7871.71,  1965.13,  2312.34,  2963.30
de14,mi,0,  81991642, 22075.08, 16822.51,    0.528,    29.65,    33.24,    36.55,    21.79,    23.73,    25.61,   0.1891,   0.2031,   0.2165,  1784.58,  2406.95,  3021.74,  4944.43,  6004.31,  7071.77
de15,dhi,0,  82450391, 21781.72, 18450.65,    0.314,     5.37,    10.50,    16.48,     1.37,     2.65,     4.43,   0.0059,   0.0109,   0.0184,  5490.09,  6896.42,  8093.00,  1890.17,  2328.91,  2977.38
de15,dhci,0,  82450391, 21781.72, 18450.65,    0.314,     5.37,    10.50,    16.48,     1.37,     2.65,     4.43,   0.0059,   0.0109,   0.0184,  5490.09,  6896.42,  8093.00,  1890.17,  2328.91,  2977.38
de15,mi,0,  82450391, 23034.00, 17305.06,    0.533,    29.30,    32.83,    36.28,    21.57,    23.46,    25.33,   0.1874,   0.2012,   0.2143,  1826.89,  2468.82,  3132.70,  5095.13,  6183.71,  7250.34
de16,dhi,0,  83225775, 22258.54, 18936.39,    0.315,     5.77,    10.97,    17.04,     1.60,     2.93,     4.75,   0.0074,   0.0128,   0.0206,  5473.66,  6940.16,  8194.21,  2100.89,  2528.03,  3167.62
de16,dhci,0,  83225775, 22258.54, 18936.39,    0.315,     5.77,    10.97,    17.04,     1.60,     2.93,     4.75,   0.0074,   0.0128,   0.0206,  5473.66,  6940.16,  8194.21,  2100.89,  2528.03,  3167.62
de16,mi,0,  83225775, 23557.39, 17976.77,    0.530,    29.66,    33.03,    36.06,    21.76,    23.72,    25.53,   0.1888,   0.2028,   0.2162,  1913.75,  2534.99,  3149.19,  5276.95,  6453.40,  7636.86
de17,dhi,0,  83892122, 22236.84, 19078.35,    0.316,     6.48,    11.50,    17.31,     2.37,     3.66,     5.43,   0.0138,   0.0196,   0.0275,  4839.08,  6500.43,  7852.93,  2792.26,  3038.75,  3594.08
de17,dhci,0,  83892122, 22236.84, 19078.35,    0.316,     6.48,    11.50,    17.31,     2.37,     3.66,     5.43,   0.0138,   0.0196,   0.0275,  4839.08,  6500.43,  7852.93,  2792.26,  3038.75,  3594.08
de17,mi,0,  83892122, 23713.67, 18090.09,    0.536,    30.31,    33.86,    36.88,    22.56,    24.47,    26.28,   0.1967,   0.2107,   0.2240,  1851.13,  2509.76,  3119.68,  5384.90,  6535.28,  7734.37
de18,dhi,0,  83186176, 23239.56, 19712.89,    0.317,     5.54,    10.38,    16.79,     1.58,     2.82,     4.59,   0.0073,   0.0125,   0.0200,  5638.64,  7179.30,  8596.39,  2246.52,  2677.14,  3231.35
de18,dhci,0,  83186176, 23239.56, 19712.89,    0.317,     5.54,    10.38,    16.79,     1.58,     2.82,     4.59,   0.0073,   0.0125,   0.0200,  5638.64,  7179.30,  8596.39,  2246.52,  2677.14,  3231.35
de18,mi,0,  83186176, 24836.58, 18619.93,    0.533,    28.88,    32.33,    35.66,    21.54,    23.33,    25.11,   0.1889,   0.2018,   0.2142,  1893.28,  2591.46,  3306.00,  5554.70,  6718.51,  7865.96
de19,dhi,0,  82957070, 23508.63, 19988.25,    0.313,     5.86,    10.86,    16.99,     1.53,     2.86,     4.66,   0.0068,   0.0122,   0.0199,  5909.88,  7367.22,  8703.90,  2085.42,  2626.90,  3289.05
de19,dhci,0,  82957070, 23508.63, 19988.25,    0.313,     5.86,    10.86,    16.99,     1.53,     2.86,     4.66,   0.0068,   0.0122,   0.0199,  5909.88,  7367.22,  8703.90,  2085.42,  2626.90,  3289.05
de19,mi,0,  82957070, 25714.70, 19658.46,    0.527,    28.62,    32.14,    35.53,    21.05,    22.92,    24.73,   0.1828,   0.1963,   0.2092,  2078.93,  2819.59,  3583.88,  5784.45,  7009.64,  8211.20
dk87,dhi,0,   5127024, 17390.24, 15576.67,    0.265,     4.11,     6.28,    12.28,     1.85,     2.49,     3.55,   0.0130,   0.0161,   0.0203,  3428.17,  4698.09,  6642.94,  2802.50,  3090.25,  2703.06
dk87,dhci,0,   5127024, 17281.36, 15510.44,    0.265,     4.20,     6.52,    12.52,     1.88,     2.55,     3.63,   0.0133,   0.0165,   0.0207,  3424.64,  4724.63,  6608.98,  2779.53,  3030.59,  2697.28
dk87,mi,0,   5127024, 19806.71, 18319.22,    0.431,    24.07,    27.42,    30.94,    17.61,    19.24,    20.86,   0.1521,   0.1638,   0.1751,  1965.50,  2732.66,  3578.40,  5362.19,  6426.95,  7413.13
dk92,dhi,0,   5171393, 17113.96, 15605.41,    0.248,     3.62,     6.56,    10.74,     1.62,     2.27,     3.30,   0.0110,   0.0140,   0.0182,  3447.88,  5099.38,  6488.93,  2794.29,  2703.32,  2874.32
dk92,dhci,0,   5171393, 17018.92, 15519.30,    0.248,     3.60,     6.52,    10.74,     1.65,     2.29,     3.31,   0.0112,   0.0142,   0.0184,  3373.82,  5032.28,  6445.53,  2833.90,  2727.36,  2866.05
dk92,mi,0,   5171393, 19659.47, 17823.71,    0.460,    26.79,    29.99,    33.39,    20.15,    21.79,    23.43,   0.1762,   0.1884,   0.2000,  1767.32,  2436.98,  3188.82,  5362.16,  6474.88,  7505.41
dk95,dhi,0,   5232612, 17712.76, 16162.86,    0.228,     1.76,     4.23,     8.81,     0.53,     0.99,     1.85,   0.0030,   0.0046,   0.0074,  4533.32,  6198.45,  7664.46,  1931.83,  1882.98,  2033.26
dk95,dhci,0,   5232612, 17712.76, 16162.86,    0.228,     1.76,     4.23,     8.81,     0.53,     0.99,     1.85,   0.0030,   0.0046,   0.0074,  4533.32,  6198.45,  7664.46,  1931.83,  1882.98,  2033.26
dk95,mi,0,   5232612, 20579.68, 18368.65,    0.446,    24.19,    27.51,    31.30,    18.00,    19.55,    21.18,   0.1562,   0.1677,   0.1787,  1881.40,  2657.26,  3562.56,  5466.06,  6527.07,  7458.63
dk00,dhi,0,   5337416, 18951.49, 17136.99,    0.238,     1.86,     4.64,     9.66,     0.52,     1.03,     2.01,   0.0029,   0.0046,   0.0077,  4947.34,  6664.68,  8148.30,  1907.46,  1903.82,  2133.90
dk00,dhci,0,   5337416, 18951.49, 17136.99,    0.238,     1.86,     4.64,     9.66,     0.52,     1.03,     2.01,   0.0029,   0.0046,   0.0077,  4947.34,  6664.68,  8148.30,  1907.46,  1903.82,  2133.90
dk00,mi,0,   5337416, 22878.47, 20262.11,    0.438,    22.93,    26.35,    30.02,    16.95,    18.47,    20.08,   0.1468,   0.1578,   0.1685,  2111.31,  3028.49,  4026.44,  5993.53,  7102.56,  8130.82
dk04,dhi,0,   5413392, 19985.48, 18033.74,    0.243,     2.49,     5.40,    10.03,     0.72,     1.35,     2.37,   0.0040,   0.0063,   0.0099,  5110.05,  6765.95,  8267.22,  2103.45,  2250.92,  2553.03
dk04,dhci,0,   5413392, 19972.19, 18019.51,    0.243,     2.48,     5.39,    10.09,     0.72,     1.35,     2.37,   0.0041,   0.0063,   0.0099,  5101.66,  6758.18,  8275.80,  2106.14,  2251.57,  2535.90
dk04,mi,0,   5413392, 23242.70, 20598.04,    0.443,    23.74,    27.05,    30.60,    17.56,    19.12,    20.73,   0.1525,   0.1637,   0.1746,  2145.21,  3018.87,  3986.72,  6094.01,  7280.15,  8372.10
dk07,dhi,0,   5484723, 21015.42, 18756.47,    0.254,     2.80,     5.70,    10.45,     1.02,     1.65,     2.68,   0.0065,   0.0089,   0.0127,  4769.52,  6670.40,  8367.58,  2733.07,  2707.84,  2886.30
dk07,dhci,0,   5484723, 21015.42, 18756.47,    0.254,     2.80,     5.70,    10.45,     1.02,     1.65,     2.68,   0.0065,   0.0089,   0.0127,  4769.52,  6670.40,  8367.58,  2733.07,  2707.84,  2886.30
dk07,mi,0,   5484723, 25689.57, 22511.79,    0.437,    22.21,    25.70,    29.54,    15.89,    17.50,    19.19,   0.1356,   0.1470,   0.1582,  2561.55,  3591.22,  4732.55,  6443.17,  7664.68,  8774.53
dk10,dhi,0,   5529888, 21632.05, 19321.29,    0.259,     2.97,     6.16,    11.05,     1.14,     1.81,     2.91,   0.0075,   0.0101,   0.0141,  4757.77,  6817.23,  8545.28,  2970.75,  2843.41,  3047.50
dk10,dhci,0,   5529888, 21632.05, 19321.29,    0.259,     2.97,     6.16,    11.05,     1.14,     1.81,     2.91,   0.0075,   0.0101,   0.0141,  4757.77,  6817.23,  8545.28,  2970.75,  2843.41,  3047.50
dk10,mi,0,   5529888, 25028.06, 21636.41,    0.459,    24.07,    27.34,    30.98,    17.60,    19.21,    20.87,   0.1520,   0.1636,   0.1749,  2326.70,  3217.74,  4236.43,  6327.87,  7600.47,  8745.42
dk13,dhi,0,   5569077, 21176.34, 18901.74,    0.258,     2.81,     6.04,    10.76,     0.96,     1.63,     2.73,   0.0058,   0.0083,   0.0124,  4973.13,  6892.19,  8461.78,  2587.56,  2558.68,  2879.27
dk13,dhci,0,   5569077, 21176.34, 18901.74,    0.258,     2.81,     6.04,    10.76,     0.96,     1.63,     2.73,   0.0058,   0.0083,   0.0124,  4973.13,  6892.19,  8461.78,  2587.56,  2558.68,  2879.27
dk13,mi,0,   5569077, 24276.82, 21003.68,    0.459,    24.44,    27.77,    31.40,    17.80,    19.46,    21.15,   0.1530,   0.1651,   0.1768,  2281.45,  3140.15,  4115.03,  6120.03,  7361.68,  8487.18
dk16,dhi,0,   5733361, 21940.20, 19555.61,    0.263,     3.06,     6.55,    11.52,     1.02,     1.76,     2.94,   0.0061,   0.0088,   0.0132,  5210.14,  7156.92,  8733.99,  2612.10,  2620.89,  2999.38
dk16,dhci,0,   5733361, 21940.20, 19555.61,    0.263,     3.06,     6.55,    11.52,     1.02,     1.76,     2.94,   0.0061,   0.0088,   0.0132,  5210.14,  7156.92,  8733.99,  2612.10,  2620.89,  2999.38
dk16,mi,0,   5733361, 25724.37, 21998.01,    0.460,    24.06,    27.45,    31.30,    17.33,    19.01,    20.74,   0.1483,   0.1604,   0.1722,  2459.19,  3381.00,  4455.46,  6340.02,  7618.00,  8743.34
do07,dhi,0,   9351011,  3609.37,  2125.27,    0.539,    16.39,    22.67,    28.28,     6.87,     9.42,    12.06,   0.0408,   0.0555,   0.0714,   493.89,   621.28,   731.56,   356.22,   441.35,   543.61
do07,dhci,0,   9351011,  3282.16,  1879.35,    0.548,    17.00,    23.17,    28.84,     7.23,     9.76,    12.49,   0.0443,   0.0590,   0.0751,   432.22,   543.73,   639.17,   319.52,   395.95,   488.44
do07,mi,0,   9351011,  3593.88,  2085.38,    0.547,    17.26,    23.21,    28.77,     7.52,    10.07,    12.68,   0.0463,   0.0614,   0.0775,   470.58,   590.23,   699.72,   363.57,   452.45,   551.51
ee00,dhi,0,   1439197,  5041.90,  3952.24,    0.366,     7.40,    12.63,    18.31,     2.69,     4.13,     6.01,   0.0157,   0.0223,   0.0309,  1005.88,  1330.12,  1593.47,   575.02,   646.00,   777.87
ee00,dhci,0,   1439197,  4774.18,  3735.75,    0.369,     7.74,    13.14,    19.03,     2.88,     4.39,     6.34,   0.0172,   0.0240,   0.0331,   938.07,  1244.10,  1494.97,   556.23,   623.77,   746.48
ee00,mi,0,   1439197,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
ee04,dhi,0,   1337861,  6388.56,  5186.52,    0.344,     8.01,    11.43,    17.08,     2.96,     4.31,     6.01,   0.0174,   0.0243,   0.0326,  1308.57,  1614.52,  2016.87,   766.04,   978.74,  1095.05
ee04,dhci,0,   1337861,  6222.99,  5098.48,    0.338,     8.01,    11.67,    17.26,     2.92,     4.28,     5.97,   0.0173,   0.0241,   0.0323,  1295.16,  1615.26,  2000.81,   744.23,   933.98,  1058.28
ee04,mi,0,   1337861,  6162.64,  4815.58,    0.511,    26.57,    30.00,    34.19,    20.23,    21.84,    23.56,   0.1797,   0.1908,   0.2019,   459.76,   655.02,   897.81,  1466.47,  1752.77,  1991.54
ee07,dhi,0,   1329769,  9528.15,  7923.41,    0.312,     5.11,     9.22,    14.92,     1.68,     2.77,     4.29,   0.0089,   0.0136,   0.0202,  2129.47,  2772.78,  3387.24,  1039.89,  1188.93,  1366.80
ee07,dhci,0,   1329769,  9257.43,  7715.95,    0.311,     5.23,     9.11,    14.87,     1.73,     2.82,     4.37,   0.0093,   0.0141,   0.0207,  2066.87,  2663.12,  3269.54,  1019.51,  1194.86,  1360.03
ee07,mi,0,   1329769,  9387.26,  7840.33,    0.465,    23.36,    27.26,    31.60,    17.46,    19.05,    20.78,   0.1546,   0.1647,   0.1753,   793.11,  1181.19,  1611.03,  2343.03,  2738.98,  3093.17
ee10,dhi,0,   1328259,  8659.10,  7331.38,    0.322,     7.86,    12.56,    17.57,     2.77,     4.25,     6.05,   0.0150,   0.0223,   0.0312,  1898.46,  2424.63,  2882.99,  1034.09,  1241.06,  1515.84
ee10,dhci,0,   1328259,  8411.13,  7190.26,    0.318,     8.00,    12.65,    17.71,     2.85,     4.34,     6.14,   0.0156,   0.0229,   0.0319,  1852.60,  2362.55,  2817.77,  1023.50,  1232.58,  1496.39
ee10,mi,0,   1328259,  7907.29,  6422.04,    0.502,    27.44,    30.91,    34.97,    21.21,    22.77,    24.46,   0.1890,   0.2002,   0.2112,   583.46,   845.09,  1157.85,  1985.35,  2365.94,  2695.38
ee13,dhi,0,   1303400, 10208.02,  8092.24,    0.350,     7.63,    11.80,    16.55,     2.96,     4.31,     5.92,   0.0184,   0.0249,   0.0329,  1979.78,  2567.08,  3118.92,  1257.12,  1479.04,  1736.43
ee13,dhci,0,   1303400,  9868.56,  7843.91,    0.349,     7.82,    12.08,    16.53,     3.12,     4.49,     6.12,   0.0195,   0.0262,   0.0344,  1887.56,  2463.83,  2964.91,  1250.01,  1458.12,  1741.44
ee13,mi,0,   1303400,  9467.59,  7237.08,    0.524,    28.26,    31.65,    35.32,    21.98,    23.58,    25.26,   0.1976,   0.2085,   0.2195,   643.48,   922.44,  1237.21,  2251.35,  2696.10,  3105.03
ee16,dhi,0,   1301903, 12748.02, 10709.81,    0.313,     5.97,     9.82,    15.02,     2.04,     3.20,     4.71,   0.0114,   0.0167,   0.0236,  2818.69,  3612.94,  4412.42,  1465.23,  1741.96,  2013.47
ee16,dhci,0,   1301903, 12411.53, 10365.82,    0.312,     6.15,     9.84,    15.09,     2.07,     3.23,     4.75,   0.0119,   0.0171,   0.0240,  2749.49,  3480.31,  4262.68,  1396.84,  1702.60,  1956.81
ee16,mi,0,   1301903, 11670.64,  9471.29,    0.476,    25.02,    28.01,    32.15,    19.22,    20.67,    22.25,   0.1721,   0.1820,   0.1920,   878.34,  1241.60,  1748.64,  2910.18,  3494.05,  3934.13
eg12,dhi,0,  80044895,  3177.43,  1897.06,    0.531,    14.08,    19.93,    26.17,     6.24,     8.40,    10.87,   0.0395,   0.0517,   0.0654,   422.61,   548.67,   665.33,   336.22,   399.86,   472.91
eg12,dhci,0,  80044895,  3170.12,  1886.71,    0.532,    14.15,    19.95,    26.19,     6.26,     8.41,    10.87,   0.0398,   0.0519,   0.0656,   420.84,   545.61,   662.26,   333.85,   397.74,   469.76
eg12,mi,0,  80044895,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
es80,dhi,0,  36201840,  7567.62,  6248.64,    0.343,     7.57,    13.25,    19.56,     2.31,     3.91,     5.98,   0.0108,   0.0180,   0.0276,  1737.27,  2203.38,  2603.08,   762.18,   920.94,  1146.11
es80,dhci,0,  36201840,  7564.25,  6248.64,    0.344,     7.62,    13.27,    19.61,     2.33,     3.93,     6.01,   0.0109,   0.0182,   0.0278,  1736.82,  2199.72,  2601.10,   762.64,   924.60,  1148.09
es80,mi,0,  36201840,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
es85,dhi,0,  37966358,  7453.99,  6065.23,    0.344,     6.96,    12.05,    18.73,     1.81,     3.38,     5.36,   0.0070,   0.0138,   0.0229,  1796.20,  2182.09,  2596.96,   629.89,   850.52,  1042.17
es85,dhci,0,  37966358,  7228.87,  5872.56,    0.351,     7.49,    13.28,    19.89,     2.08,     3.76,     5.84,   0.0089,   0.0161,   0.0259,  1695.47,  2104.84,  2488.52,   653.55,   831.44,  1035.01
es85,mi,0,  37966358,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
es90,dhi,0,  38490996,  9619.55,  8207.21,    0.320,     6.08,    11.18,    17.28,     1.85,     3.19,     5.03,   0.0092,   0.0149,   0.0229,  2282.34,  2932.86,  3490.92,  1000.54,  1170.75,  1433.41
es90,dhci,0,  38490996,  9469.73,  8063.64,    0.321,     6.25,    11.18,    17.61,     1.93,     3.28,     5.13,   0.0098,   0.0156,   0.0236,  2227.90,  2850.01,  3429.10,   997.56,  1181.81,  1409.08
es90,mi,0,  38490996,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
es93,dhi,0,  39637698, 10782.72,  8854.40,    0.356,     8.41,    14.06,    20.86,     3.27,     4.85,     6.98,   0.0196,   0.0271,   0.0369,  2165.89,  2899.44,  3533.99,  1375.87,  1527.76,  1778.65
es93,dhci,0,  39637698, 10782.72,  8854.40,    0.356,     8.41,    14.06,    20.86,     3.27,     4.85,     6.98,   0.0196,   0.0271,   0.0369,  2165.89,  2899.44,  3533.99,  1375.87,  1527.76,  1778.65
es93,mi,0,  39637698,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
es94,dhi,0,  39707886, 10661.40,  8958.74,    0.351,     8.62,    14.89,    21.28,     3.34,     4.97,     7.16,   0.0195,   0.0273,   0.0376,  2196.74,  2982.98,  3565.84,  1386.76,  1496.39,  1809.41
es94,dhci,0,  39707886, 10661.40,  8958.74,    0.351,     8.62,    14.89,    21.28,     3.34,     4.97,     7.16,   0.0195,   0.0273,   0.0376,  2196.74,  2982.98,  3565.84,  1386.76,  1496.39,  1809.41
es94,mi,0,  39707886,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
es95,dhi,0,  39764706, 10671.48,  8751.22,    0.357,     8.99,    13.94,    20.09,     3.41,     4.96,     6.92,   0.0203,   0.0280,   0.0376,  2173.20,  2818.75,  3442.05,  1327.29,  1556.86,  1808.68
es95,dhci,0,  39764706, 10671.48,  8751.22,    0.357,     8.99,    13.94,    20.09,     3.41,     4.96,     6.92,   0.0203,   0.0280,   0.0376,  2173.20,  2818.75,  3442.05,  1327.29,  1556.86,  1808.68
es95,mi,0,  39764706,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
es96,dhi,0,  39820559, 10727.31,  8835.03,    0.365,    10.12,    15.56,    22.19,     4.04,     5.77,     7.94,   0.0238,   0.0329,   0.0438,  2124.91,  2779.63,  3403.50,  1409.10,  1637.88,  1897.52
es96,dhci,0,  39820559, 10727.31,  8835.03,    0.365,    10.12,    15.56,    22.19,     4.04,     5.77,     7.94,   0.0238,   0.0329,   0.0438,  2124.91,  2779.63,  3403.50,  1409.10,  1637.88,  1897.52
es96,mi,0,  39820559,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
es97,dhi,0,  39907238, 11191.20,  9360.15,    0.353,     9.30,    14.02,    21.12,     3.44,     5.06,     7.11,   0.0195,   0.0278,   0.0378,  2358.10,  2989.22,  3724.53,  1385.96,  1690.85,  1891.56
es97,dhci,0,  39907238, 11191.20,  9360.15,    0.353,     9.30,    14.02,    21.12,     3.44,     5.06,     7.11,   0.0195,   0.0278,   0.0378,  2358.10,  2989.22,  3724.53,  1385.96,  1690.85,  1891.56
es97,mi,0,  39907238,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
es98,dhi,0,  40046104, 11995.49, 10030.97,    0.346,     9.50,    14.38,    20.31,     2.89,     4.70,     6.77,   0.0158,   0.0238,   0.0341,  2792.55,  3374.17,  4014.06,  1219.83,  1641.31,  2004.52
es98,dhci,0,  40046104, 11995.49, 10030.97,    0.346,     9.50,    14.38,    20.31,     2.89,     4.70,     6.77,   0.0158,   0.0238,   0.0341,  2792.55,  3374.17,  4014.06,  1219.83,  1641.31,  2004.52
es98,mi,0,  40046104,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
es99,dhi,0,  40251437, 12774.44, 10645.44,    0.338,     7.26,    12.49,    19.40,     2.47,     3.94,     5.87,   0.0136,   0.0201,   0.0289,  2809.03,  3644.68,  4453.77,  1449.14,  1678.04,  1933.49
es99,dhci,0,  40251437, 12774.44, 10645.44,    0.338,     7.26,    12.49,    19.40,     2.47,     3.94,     5.87,   0.0136,   0.0201,   0.0289,  2809.03,  3644.68,  4453.77,  1449.14,  1678.04,  1933.49
es99,mi,0,  40251437,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
es00,dhi,0,  40589004, 13439.35, 11195.12,    0.341,     7.62,    13.19,    19.62,     2.63,     4.16,     6.19,   0.0146,   0.0215,   0.0307,  2932.02,  3832.69,  4598.01,  1546.03,  1764.87,  2119.06
es00,dhci,0,  40589004, 13439.35, 11195.12,    0.341,     7.62,    13.19,    19.62,     2.63,     4.16,     6.19,   0.0146,   0.0215,   0.0307,  2932.02,  3832.69,  4598.01,  1546.03,  1764.87,  2119.06
es00,mi,0,  40589004,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
es04,dhi,0,  43060289, 13813.32, 11503.82,    0.351,     9.14,    14.62,    21.58,     3.54,     5.19,     7.32,   0.0211,   0.0292,   0.0393,  2818.40,  3710.25,  4562.81,  1783.13,  2041.66,  2339.48
