country,year,p0p100_gini,p0p10_share,p0p50_share,p10p20_share,p20p30_share,p30p40_share,p40p50_share,p50p60_share,p50p90_share,p60p70_share,p70p80_share,p80p90_share,p90p100_share,p99_999p100_share,p99_99p100_share,p99_9p100_share,p99p100_share,p0p10_threshold,p10p20_threshold,p20p30_threshold,p30p40_threshold,p40p50_threshold,p50p60_threshold,p60p70_threshold,p70p80_threshold,p80p90_threshold,p90p100_threshold,p99_999p100_threshold,p99_99p100_threshold,p99_9p100_threshold,p99p100_threshold,p0p100_average,p0p10_average,p10p20_average,p20p30_average,p30p40_average,p40p50_average,p50p60_average,p60p70_average,p70p80_average,p80p90_average,p90p100_average,p99_999p100_average,p99_99p100_average,p99_9p100_average,p99p100_average,age,pop
CA,1978,.537081181416184,.004,.14,.0135,.0255,.0401,.0569,.0757,.4795,.0975,.1264,.1799,.3805,.0018,.0063,.0231,.0908,0,3274.33320322301,7498.833035356454,12722.24949446318,18896.08258247041,25885.33230474255,33728.66532640981,43211.83161624926,57410.08105206148,90468.16307178454,5129332.296178629,1272074.866118948,504865.0632717964,197653.9921459353,39254.83177348633,1560.916604641408,5302.499789297571,10025.91626827251,15733.41604147683,22326.6657794846,29717.49881913259,38260.58181299427,49633.99802772194,70610.24719420062,149376.910730961,7087785.635023344,2476936.818242032,907871.047257776,356284.9858425054,992,i
CA,1979,.539916231897815,.0039,.139,.0134,.0253,.0398,.0566,.0755,.4763,.0973,.126,.1776,.3847,.0026,.0081,.0271,.0978,0,3276.666536463625,7508.166368318914,12750.24949335056,18964.91591306855,26028.49896572029,33978.58198314568,43552.74826936912,57620.24771037687,89894.32976125329,7134078.049850516,1523316.522802168,555507.144592794,202077.4086368312,39644.91509131914,1561.83327127165,5307.666455758932,10043.24960091708,15779.41603964895,22429.4991087317,29912.24881139391,38561.83180102367,49947.16468194449,70391.16386957288,152515.2439395882,10144775.51354947,3225873.871815278,1075913.457247037,387592.6512651171,992,i
CA,1980,.547340329265337,.0039,.1366,.0132,.0249,.0391,.0555,.074,.468,.0953,.1235,.1753,.3953,.0027,.009,.03,.104,0,3207.666539205439,7347.666374696612,12470.33283780678,18531.91593027442,25402.99899057542,33117.66535068876,42422.99831426136,56267.7477641204,89126.99645841104,7671110.528510761,1704928.098918905,596033.3929824254,207476.0750889741,39432.08176644304,1528.999939242996,5194.999793569237,9825.582942899711,15426.08272035582,21903.74912962313,29172.58217411897,37568.08184051175,48693.08139844395,69123.99725325889,155883.4104724159,10751521.32277289,3555484.858717713,1182978.036326005,410284.817030078,992,i
CA,1981,.538219905073557,.0039,.1396,.0134,.0254,.04,.0568,.0759,.4781,.0979,.1267,.1777,.3823,.0025,.008,.0268,.0969,0,3292.416535837776,7546.499700129017,12821.99949049947,19086.33257491055,26220.915624741,34261.66530523029,43920.74825474611,57973.49769633997,89646.16310444787,6967124.723151313,1508954.773372853,550408.1447954101,202122.325301713,39732.49842117223,1569.249937643604,5333.999788045873,10097.08293211127,15874.41603587399,22584.41576924253,30148.83213532627,38890.16512131021,50324.16466696385,70605.49719438938,151896.7439641652,9873657.940989383,3168999.624075258,1064571.207697737,384809.5680423736,992,i
CA,1982,.535483938303814,.004,.1406,.0135,.0256,.0402,.0572,.0763,.4816,.0984,.1275,.1793,.3778,.0028,.0091,.0293,.097,0,3132.166542205539,7177.666381451805,12191.24951556323,18138.33261258069,24902.58234379353,32519.99870777124,41687.66501014754,55111.24781007558,84998.41328913289,7541223.033672026,1597659.853181362,528893.0623170093,181674.7427808937,37492.41517685181,1492.916607343485,5073.833131717302,9602.082951780803,15089.66606705716,21455.58248076501,28623.66552926429,36909.9985333283,47795.16476745728,67236.66399492144,141644.661038213,10643733.99372264,3415320.28095402,1099210.622987957,363687.9022150066,992,i
CA,1983,.5427927543893,.0039,.1369,.0131,.0249,.0392,.0558,.0748,.4781,.0971,.1266,.1795,.3851,.0026,.0087,.0298,.1006,0,3060.999878366782,7019.916387720226,11939.999525547,17805.16595915288,24530.24902525539,32193.91538739529,41550.83168225148,55391.49779893944,86161.66324290948,6994737.22205409,1619919.018963529,561234.0610318935,189118.8258184257,37776.83183221677,1458.833275364502,4960.416469557408,9397.499626576882,14795.4160787496,21097.58249499065,28265.08221017978,36663.24854313327,47843.49809887003,67824.5806382264,145462.4108865093,9726000.613523424,3282673.952891578,1125824.788597072,379972.6515679087,992,i
CA,1984,.537489549179885,.0039,.1397,.0134,.0254,.04,.0569,.076,.4806,.0982,.1274,.1789,.3797,.0035,.0106,.0318,.1014,0,3250.666537496772,7451.749703894045,12664.24949676789,18859.66591725081,25928.58230302395,33921.08198543052,43568.41493541325,57642.91437614284,88370.16315515156,9526617.121446213,1820225.594337394,578070.8103628611,191250.6590670476,39226.33177461881,1549.333271768355,5266.666457388126,9971.666270428214,15682.41604350339,22324.16577958394,29830.16548132228,38539.74846856785,49983.16468051398,70165.83054519349,148950.1607479185,13708780.12192864,4153844.001607721,1248660.117049367,397642.2341991159,992,i
CA,1985,.533047765962699,.004,.1426,.0138,.026,.0408,.058,.0772,.4801,.0991,.1273,.1765,.3772,.0037,.0108,.0322,.1024,0,3432.666530264742,7864.083020842722,13348.83280289833,19839.16587832898,27188.91558627614,35397.24859343959,45127.66487345422,59044.33098712221,89451.49644551658,10197595.42811726,1892300.59147339,599614.7261734493,197824.4921391603,40433.08172666688,1636.249934981264,5559.833112405396,10517.08291542197,16513.7493438025,23447.24906828995,31206.33209330499,40072.58174099186,51489.83128731108,71362.08049765878,152526.077272491,14772461.32966174,4379639.075968764,1302831.781563445,414073.9835461768,992,i
CA,1986,.527894335731169,.0042,.1465,.0142,.0268,.042,.0592,.0782,.479,.0994,.1264,.175,.3746,.0032,.01,.0311,.1014,0,3557.416525307622,8136.249676694457,13767.5827862587,20360.16585762629,27701.99889922137,35724.16524711576,45057.16487625564,58478.5810096031,88789.07980517198,9165093.802478528,1820149.927673734,601709.3094235514,196880.9088433216,40472.74839175733,1696.166599267056,5757.083104567384,10864.08290163343,16989.91599154801,23976.83238057953,31643.66540926027,40218.24840187025,51163.83130026516,70825.99718562748,151591.7439762848,13137283.22797122,4029144.256562844,1260715.699903655,410354.6503606364,992,i
CA,1987,.529040388293208,.0042,.1477,.0144,.0271,.0423,.0596,.0783,.4726,.0989,.1247,.1706,.3797,.0039,.0116,.0352,.1105,0,3707.749852667245,8474.332996593566,14321.66609757474,21134.91582684049,28660.99886111413,36774.33187205254,46030.83150423227,59095.33098509564,88749.99647339169,11308242.05065079,2123938.082268943,679298.7230070916,209620.6583370893,41693.74834323915,1767.999929745989,5998.33309498097,11308.58288397058,17655.33263177338,24849.08234591943,32658.91536891785,41248.58169426182,51988.24793417245,71149.24717278269,158313.5770425164,16371430.26612442,4851658.057212413,1467376.525025024,460869.5650200206,992,i
CA,1988,.528541811863672,.0044,.1504,.0148,.0278,.0432,.0604,.0786,.465,.0981,.1221,.1662,.3846,.0042,.0133,.041,.1184,0,3967.916508995817,9053.499640246215,15251.33272729977,22391.41577691167,30134.58213589252,38266.33181276579,47297.58145389614,60013.66428193769,90603.99639972033,13015265.31615311,2647759.478120816,782149.8855868198,215982.9914176062,43458.74827310434,1892.499924798803,6413.749745140461,12062.08285402918,18753.74925479289,26227.58229114276,34161.41530921386,42648.49830530079,53073.1645577284,72212.99713051306,167142.1600250334,18410035.35178419,5785355.103443956,1782486.762503667,514344.2295617948,992,i
CA,1989,.534792197073763,.0043,.1486,.0146,.0275,.0427,.0596,.0775,.4578,.0965,.12,.1638,.3935,.0063,.0174,.0481,.1284,0,3932.583177066504,8969.832976904163,15101.08273327017,22148.83245321773,29764.16548394489,37722.66516770249,46533.58148425478,59032.66432091913,89875.49642866832,18568020.92883974,3083068.210823199,843441.0498179944,217000.8247104945,43505.24827125661,1875.83325879441,6355.58308078513,11946.99952526885,18559.83259583178,25924.66563651292,33708.49866054449,41998.08166447936,52193.49792601654,71277.66383434653,171212.0765299761,27328560.58072714,7566278.94934306,2094320.500112507,558723.8111316419,992,i
CA,1990,.515011200757364,.0045,.1561,.0154,.0289,.0448,.0625,.0811,.4753,.1008,.1247,.1686,.3686,.0037,.0113,.0347,.106,0,4043.833172645826,9220.582966940254,15513.33271688882,22730.16576345095,30499.41545472868,38570.16513402587,47418.16478243793,59783.41429108701,89383.32978155861,10969257.06412085,2155135.581029265,673676.4732304998,201645.4086539973,42523.3316436078,1928.916590018401,6534.333073682243,12277.08284548585,19056.83257608278,26585.33227692705,34504.58196224431,42872.66496305987,53035.16455923838,71695.33048441661,156743.1604382525,15702866.45935743,4787248.226438496,1475075.691385753,450765.8987548376,992,i
CA,1991,.51921377036934,.0045,.1534,.0151,.0284,.044,.0615,.0799,.4757,.0996,.1244,.1718,.3709,.0038,.0109,.033,.1023,0,3828.999847849203,8731.499653041345,14693.3327494727,21538.33247747682,28927.9988505045,36666.08187635402,45330.66486538773,57936.08103116011,88770.9131392272,10607264.57850514,1946214.7559977,619711.7253748663,193020.4089967241,41009.08170377869,1826.499927421407,6187.499754130829,11626.91620465448,18053.41594928831,25202.41566521256,32759.74869824443,40857.08170981863,51009.33130640443,70448.1638673079,152119.4939553139,15453135.38594751,4471929.905634788,1351431.029632284,419548.7333286297,992,i
CA,1992,.527136017386699,.0043,.1489,.0146,.0275,.0427,.0598,.0781,.4736,.098,.1237,.1738,.3775,.0032,.0102,.033,.1042,0,3662.833187785406,8357.583001232793,14081.33277379139,20683.66584477156,27870.49889252578,35508.16525569883,44267.16490764741,57356.74772084742,89470.66311142163,9097828.805151399,1958268.672185388,636039.4747260598,193075.5756611986,40528.415056212,1746.999930580454,5920.666431400499,11135.74955750503,17318.83264514469,24240.49903676902,31640.16540939934,39723.99842150998,50140.99800757557,70421.91386835098,152994.1605872244,12783568.40869325,4133769.58573874,1336603.363554816,422184.3165572344,992,i
CA,1993,.540284781432039,.0041,.1428,.0139,.0263,.041,.0575,.0755,.4657,.0955,.1217,.173,.3915,.0038,.0118,.037,.1141,0,3532.499859631055,8068.166346066511,13618.91612549951,20064.66586936841,27158.16558749803,34820.49861635757,43782.24826024961,57347.33105455494,90510.74640342576,11016673.72890335,2206261.578997701,707429.0552226258,204947.2418561276,40964.24837222687,1684.583266394003,5712.833106325721,10759.99957243599,16774.99933342136,23567.16573019156,30927.8321043716,39119.49844553066,49864.33135190265,70858.24718434598,160372.6602940291,15737539.79131297,4837970.557756306,1514669.523145769,467366.564761853,992,i
CA,1994,.56027475659489,.0038,.1333,.0129,.0243,.0382,.0541,.0719,.4516,.0921,.1187,.1689,.4152,.0031,.0105,.0352,.1182,0,3372.916532638993,7723.833026415758,13101.41614606312,19449.41589381625,26608.6656093332,34567.58195974091,44026.41491721396,58034.33102725601,91821.66301800127,9437936.291636741,2184386.163200285,729177.8043584081,249508.3234187625,42438.91498029554,1607.833269443774,5461.833116299566,10325.83292302156,16198.66602298946,22967.0824207034,30506.24878779048,39103.7484461565,50355.41466572208,71672.16381867051,176190.1596654981,13050878.6480713,4441884.82349534,1492908.107343823,501524.1467378858,992,i
CA,1995,.54227224458122,.004,.1404,.0136,.0257,.0402,.0568,.0752,.4691,.0959,.1233,.1748,.3904,.0039,.012,.0368,.113,0,3637.749855448796,8320.999669353152,14085.24944030242,20844.58250504397,28398.16553822486,36722.24854078882,46607.08148133414,61392.8308938012,95821.4961923955,11891177.02748704,2320006.40781122,731671.0542593353,216803.5747183325,43218.83161597111,1734.416597747137,5887.416432721736,11112.74955841897,17387.83264240288,24562.41569064387,32479.16537606048,41457.99835260701,53276.08121633188,75547.4136646819,168742.9099614253,17063366.07196269,5169612.377911375,1592031.686738339,488382.230593432,992,i
CA,1996,.547442793663564,.004,.1386,.0134,.0254,.0397,.0561,.0743,.464,.0949,.122,.1729,.3974,.0045,.0138,.0411,.1196,0,3600.416523598955,8237.166339351055,13948.41611240636,20653.33251264356,28157.83221444151,36440.33188532452,46276.8314944571,60956.33091114616,95281.32954719313,13751913.62021467,2648297.394766107,781231.8856232979,220520.1579039821,43377.66494299298,1716.583265122437,5827.583101765966,11002.83289612,17223.58264892959,24345.83236591679,32217.58205312153,41153.83169802684,52901.33123122311,75016.2470191219,172370.9931505915,19656755.30224399,5990988.845272805,1783456.679131793,518847.8127161718,992,i
CA,1997,.554629549361593,.0038,.1354,.0131,.0247,.0388,.055,.0732,.4592,.0939,.1211,.171,.4054,.0054,.0163,.0472,.1301,0,3618.916522863831,8288.416337314564,14062.58277453645,20885.58250341478,28595.91553036697,37198.3318552043,47462.99811398974,62565.74751386034,96851.16281814688,16820060.99829743,3189773.873249763,886530.2147724512,232370.2407664354,44842.49821811906,1725.083264784677,5860.666433784686,11081.99955964086,17390.83264228367,24672.1656862828,32805.41536309647,42118.66499302114,54310.99784187465,76685.2469528018,181773.8261102898,23995234.71318162,7317483.125895985,2116067.082581708,583379.4768185803,992,i
CA,1998,.555112190851336,.0039,.1359,.0131,.0248,.0389,.0552,.0732,.4565,.0937,.1203,.1694,.4075,.0057,.0172,.0495,.1336,0,3736.583184854844,8554.666326734739,14504.24942365286,21517.16581165124,29408.99883139128,38157.99848373723,48515.74807215721,63685.83080268556,98475.32942027497,18371127.60333025,3430760.113673829,939371.7126727186,239260.8238259616,46040.33150385477,1781.249929219481,6049.999759594588,11433.99954565364,17926.99928764499,25396.41565750369,33695.74866105113,43129.74828617763,55394.08113217011,77971.66356835085,187623.7425445017,26291146.53861694,7927796.768310965,2276794.659528301,614888.8088998451,992,i
CA,1999,.556369565827389,.0039,.136,.0132,.0249,.039,.0552,.0732,.4536,.0935,.1197,.1673,.4104,.007,.0195,.0527,.139,0,3913.499844491474,8959.332977321395,15188.24939647314,22525.83243823709,30771.49877725039,39883.08174852191,50593.83132291493,66096.49737356094,101443.2459690072,22916427.42271624,3786694.016196952,1010579.543176507,253279.7399355665,48170.91475252632,1865.666592531731,6336.416414880078,11974.08285752599,18770.08258747719,26580.49894378577,35239.58193303803,45032.91487721924,57639.49770961193,80582.49679793899,197687.9921445843,33615217.74758447,9399801.376485419,2540409.732386511,669383.6400677483,992,i
CA,2000,.569138881495306,.0037,.1312,.0126,.0239,.0376,.0534,.071,.4422,.0911,.1169,.1632,.4266,.0076,.0231,.0631,.1562,0,3943.916509949491,9035.91630761158,15340.33272376323,22802.66576057006,31247.41542500583,40653.91505122508,51757.91460999174,67706.49730958528,103731.7458780704,27065537.25784542,4917808.137917178,1214220.03508456,274508.0724253616,50501.9146599007,1879.916591965486,6388.083079493696,12085.16618644527,18979.24924583233,26949.41559579301,35854.33190861006,45992.91483907227,59026.0809878474,82430.24672451599,215433.7414394315,38623321.63191362,11658022.12008512,3186331.790053206,788859.0519868882,992,i
CA,2001,.560535525967005,.0038,.135,.013,.0247,.0387,.0548,.0727,.4478,.0928,.1183,.164,.4172,.0072,.0212,.0581,.1474,0,4041.416506075189,9253.91629894904,15693.0827097462,23285.08240806721,31822.58206881742,41242.66502783026,52227.99792464564,67837.49730437981,103127.9959020613,25069217.33717205,4441776.906832961,1126871.621888808,268899.1559815733,50154.33134037909,1926.583256777786,6544.083073294813,12369.99950846034,19398.49922917283,27483.08224125367,36444.91521847573,46536.49815080554,59350.91430827302,82238.16339881536,209250.9916851119,36076197.23312726,10634978.24407056,2914367.384193435,739369.0539534442,992,i
CA,2002,.561010442281749,.0038,.134,.0129,.0244,.0384,.0544,.0724,.4503,.0928,.119,.1662,.4157,.0064,.0197,.0553,.1433,0,4073.749838123711,9331.499629199487,15836.16603739391,23525.99906516071,32213.83205327054,41874.9150027069,53273.83121642129,69682.66389772613,106521.4124338857,23151967.41335672,4329956.911276289,1117257.538937504,273556.4057965108,51053.49797131608,1941.916589501828,6597.666404498935,12478.16617082885,19586.99922168251,27793.41556225546,36946.49853187792,47355.0814516113,60747.16425279103,84848.74662841343,212239.4915663596,32925970.10830605,10081795.76605206,2824615.971093169,731769.1375887711,992,i
CA,2003,.562414399935101,.0038,.133,.0128,.0242,.0381,.0541,.0721,.4504,.0926,.1191,.1666,.4166,.0062,.019,.0545,.1437,0,4067.999838352196,9321.83296291694,15830.66603761246,23543.58239779534,32290.08205024064,42065.66499512718,53657.0812011923,70351.4138711524,107422.9123980633,22360632.44480155,4259355.664081731,1133590.288288498,278751.9055900601,51432.41462292595,1938.999922951059,6589.666404816827,12469.49950450656,19590.83255486352,27836.49889387682,37074.41519346164,47634.41477384492,61265.66423218769,85667.82992919932,214255.9914862311,31784858.2369831,9764610.6119892,2801186.555357504,739268.1372907877,992,i
CA,2004,.566885878158814,.0038,.1322,.0128,.0241,.0379,.0537,.0714,.4436,.0915,.1172,.1635,.4241,.0077,.0224,.0604,.1531,0,4150.666501733984,9507.582955535898,16134.66602553258,23967.91571426718,32813.99869608873,42640.49830561868,54209.83117922799,70816.33051934493,108193.8290340965,28162425.54759232,4828880.641450839,1227566.534554218,288995.0718496999,52695.83123938895,1978.583254711492,6722.249732881772,12713.5828281409,19955.58254036966,28313.58220825256,37628.99850475781,48205.24808449538,61776.33087856228,86173.99657575272,223489.9911193049,40808703.12840769,11793670.11469495,3181358.540250825,806565.2179499751,992,i
CA,2005,.572583842835769,.0037,.1308,.0126,.0239,.0375,.0531,.0705,.4364,.0902,.1153,.1604,.4329,.0081,.0244,.0665,.163,0,4188.666500223999,9592.916285478388,16274.24935331937,24162.33237320842,33051.58201998135,42891.08162899473,54417.74783763279,70895.41384953578,108457.2456902959,30412555.45818018,5520551.030632992,1351634.612957528,298548.4048034179,53726.99786508073,1996.666587326258,6783.166397127828,12825.66615702044,20122.99920038378,28531.33219959995,37876.49849492304,48440.66474180742,61927.66420588216,86199.3299080794,232565.824091997,43394830.44231088,13094204.89634967,3574031.274647411,876013.8818569994,992,i
CA,2006,.577264988942169,.0037,.1299,.0126,.0237,.0372,.0527,.0697,.4292,.0889,.1132,.1573,.441,.0071,.024,.0698,.1705,0,4269.833163665393,9774.916278246357,16570.33267488741,24571.41569028625,33546.99866696193,43414.66494152272,54881.58115253504,71218.747170021,109425.328985161,28330575.54091064,6092868.507891136,1481515.691129851,312862.7375679507,55044.91447937809,2035.499919116493,6913.249725292113,13063.99948088325,20476.58251966698,28987.1655148201,38392.24847442898,48942.9147218498,62323.49752348649,86570.24656000717,242743.8236875596,38818175.95750414,13205456.97526224,3840200.680737455,938611.2960362682,992,i
CA,2007,.5786374335715721,.0037,.1295,.0125,.0237,.0371,.0525,.0696,.4272,.0887,.1128,.1562,.4433,.0075,.0246,.0706,.173,0,4270.833163625656,9777.99961145717,16577.91600791941,24587.5823563105,33576.41533245968,43455.91493988359,54906.41448488159,71107.74717443174,109005.9123351605,29880505.47932195,6126339.339894459,1502898.106946856,318182.3206899028,55228.33113875643,2035.916585766603,6915.083058552596,13068.99948068457,20487.99918587998,29009.66551392603,38428.33180632849,48980.58138701972,62298.24752448983,86242.07990638068,244816.2402718758,41457118.6859753,13597784.6263392,3897521.261793073,955715.6286899364,992,i
CA,2008,.571666453148204,.0037,.1315,.0127,.024,.0377,.0533,.0706,.4351,.0901,.1148,.1595,.4334,.0073,.0226,.0636,.16,0,4281.583163198489,9801.499610523364,16614.41600646903,24634.66568777292,33631.83199692428,43528.41493700271,55047.66447926881,71497.91382559457,110059.7456266183,28110345.54966179,5346924.370865629,1344513.363240501,307776.9877700402,54481.24783510953,2041.166585557987,6932.249724537121,13099.16614615252,20530.08251754108,29060.91551188953,38490.58180385489,49079.66471641584,62538.91418159327,86924.49654593052,236115.6572842726,39781197.66923709,12320296.84376868,3464419.612336321,871724.2986941187,992,i
