country_year,gini,wgini,w2,w1,whalf,ede2,ede1,edehalf,a2,a1,ahalf,ge2,ge1,ge0,gem1,p75p50,p25p50,p10p50,p90p50,p75p25,p90p10,p95,p90,p75,p50,p25,p10,p5,max,min,sumw,sd,Var,mean
QB2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QB2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QB2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QB2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QB2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QB2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QB2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QB2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QB2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QB2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QB2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QB2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD-MER1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD-MER1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD-MER1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD-MER1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD-MER1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD-MER1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD-MER1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD-MER1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD-MER1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD-MER1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD-MER1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD-MER1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD-MER1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD-MER1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD-MER1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD-MER1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD-MER1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD-MER1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD-MER1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD-MER1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD-MER2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD-MER2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD-MER2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD-MER2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD-MER2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD-MER2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD-MER2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD-MER2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD-MER2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD-MER2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD-MER2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD-MER2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD-MER2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD-MER2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD-MER2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD-MER2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD-MER2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD-MER2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD-MER2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD-MER2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD-MER2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD-MER2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QD2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE-MER1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE-MER1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE-MER1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE-MER1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE-MER1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE-MER1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE-MER1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE-MER1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE-MER1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE-MER1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE-MER1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE-MER1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE-MER1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE-MER1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE-MER1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE-MER1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE-MER1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE-MER1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE-MER1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE-MER1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE-MER2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE-MER2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE-MER2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE-MER2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE-MER2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE-MER2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE-MER2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE-MER2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE-MER2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE-MER2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE-MER2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE-MER2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE-MER2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE-MER2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE-MER2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE-MER2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE-MER2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE-MER2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE-MER2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE-MER2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE-MER2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE-MER2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QE2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF-MER1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF-MER1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF-MER1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF-MER1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF-MER1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF-MER1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF-MER1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF-MER1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF-MER1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF-MER1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF-MER1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF-MER1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF-MER1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF-MER1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF-MER1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF-MER1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF-MER1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF-MER1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF-MER1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF-MER1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF-MER2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF-MER2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF-MER2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF-MER2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF-MER2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF-MER2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF-MER2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF-MER2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF-MER2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF-MER2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF-MER2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF-MER2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF-MER2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF-MER2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF-MER2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF-MER2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF-MER2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF-MER2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF-MER2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF-MER2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF-MER2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF-MER2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QF2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ-MER1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ-MER1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ-MER1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ-MER1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ-MER1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ-MER1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ-MER1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ-MER1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ-MER1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ-MER1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ-MER1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ-MER1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ-MER1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ-MER1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ-MER1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ-MER1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ-MER1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ-MER1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ-MER1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ-MER1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ-MER2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ-MER2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ-MER2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ-MER2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ-MER2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ-MER2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ-MER2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ-MER2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ-MER2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ-MER2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ-MER2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ-MER2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ-MER2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ-MER2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ-MER2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ-MER2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ-MER2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ-MER2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ-MER2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ-MER2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ-MER2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ-MER2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QJ2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
