"Entity","Year","coveragetype","datatype","IsSurveyYear","ISO3DataYearCovType","ISO3Year","headcount_ratio_1_00","poverty_gap_index_1_00","headcount_1_00","income_gap_ratio_1_00","headcount_ratio_1_90","poverty_gap_index_1_90","headcount_1_90","income_gap_ratio_1_90","headcount_ratio_3_20","poverty_gap_index_3_20","headcount_3_20","income_gap_ratio_3_20","headcount_ratio_5_50","poverty_gap_index_5_50","headcount_5_50","income_gap_ratio_5_50","headcount_ratio_10_00","poverty_gap_index_10_00","headcount_10_00","income_gap_ratio_10_00","headcount_ratio_15_00","poverty_gap_index_15_00","headcount_15_00","income_gap_ratio_15_00","headcount_ratio_20_00","poverty_gap_index_20_00","headcount_20_00","income_gap_ratio_20_00","headcount_ratio_30_00","poverty_gap_index_30_00","headcount_30_00","income_gap_ratio_30_00","headcount_ratio_40_00","poverty_gap_index_40_00","headcount_40_00","income_gap_ratio_40_00","headcount_ratio_40_median","poverty_gap_index_40_median","headcount_40_median","income_gap_ratio_40_median","headcount_ratio_50_median","poverty_gap_index_50_median","headcount_50_median","income_gap_ratio_50_median","headcount_ratio_60_median","poverty_gap_index_60_median","headcount_60_median","income_gap_ratio_60_median","headcount_stacked_below_1_00","headcount_stacked_below_1_90","headcount_stacked_below_3_20","headcount_stacked_below_5_50","headcount_stacked_below_10_00","headcount_stacked_below_15_00","headcount_stacked_below_20_00","headcount_stacked_below_30_00","headcount_stacked_above_40_00","headcount_stacked_below_40_00","headcount_ratio_stacked_below_1_00","headcount_ratio_stacked_below_1_90","headcount_ratio_stacked_below_3_20","headcount_ratio_stacked_below_5_50","headcount_ratio_stacked_below_10_00","headcount_ratio_stacked_below_15_00","headcount_ratio_stacked_below_20_00","headcount_ratio_stacked_below_30_00","headcount_ratio_stacked_above_40_00","headcount_ratio_stacked_below_40_00","multi_headcount_ratio_1_00","multi_headcount_1_00","multi_headcount_ratio_1_90","multi_headcount_1_90","multi_headcount_ratio_3_20","multi_headcount_3_20","multi_headcount_ratio_5_50","multi_headcount_5_50","multi_headcount_ratio_10_00","multi_headcount_10_00","multi_headcount_ratio_15_00","multi_headcount_15_00","multi_headcount_ratio_20_00","multi_headcount_20_00","multi_headcount_ratio_30_00","multi_headcount_30_00","multi_headcount_ratio_40_00","multi_headcount_40_00","total_shortall_daily_1_00","total_shortall_daily_1_90","total_shortall_daily_3_20","total_shortall_daily_5_50","total_shortall_daily_10_00","total_shortall_daily_15_00","total_shortall_daily_20_00","total_shortall_daily_30_00","total_shortall_daily_40_00","total_shortall_daily_40_median","total_shortall_daily_50_median","total_shortall_daily_60_median","avg_shortfall_1_00","avg_shortfall_1_90","avg_shortfall_3_20","avg_shortfall_5_50","avg_shortfall_10_00","avg_shortfall_15_00","avg_shortfall_20_00","avg_shortfall_30_00","avg_shortfall_40_00"
"Peru",2016,"N","income",TRUE,"PER:2016:N:i","PER2016",0.5138574,0.1318957,158916,31.3101235963142,3.532684,0.9232669,1092519,26.0834099468563,10.11801,3.275998,3129099,32.1885401099806,24.56635,9.076409,7597397,36.9016654141684,51.1619,22.06615,15822346,43.1001179290841,71.53753,35.48615,22123719,49.5699256891499,83.11932,46.1345,25705508,55.4642997061462,92.86372,60.34505,28719064,64.9802864888069,96.37324,68.9856,29804419,71.587668606921,14.26651,4.907384,4412065,34.1062707754848,20.55896,7.399432,6358071,35.9291535670393,26.62802,10.11774,8234990,37.8987881168849,158916,933603,2036580,4468298,8224949,6301373,3581789,3013556,1121613,1085355,0.513858357257084,3.01882569351283,6.58532591572045,14.4483391855767,26.5955522519022,20.3756272385672,11.5817929697544,9.74439915214471,3.62676013528021,3.50951910028419,0.5138574,158916,3.532684,1092519,10.11801,3129099,24.56635,7597397,51.1619,15822346,71.53753,22123719,83.11932,25705508,92.86372,28719064,96.37324,29804419,0.001318957,0.0175420711,0.104831936,0.499202495,2.206615,5.3229225,9.2269,18.103515,27.59424,0.1921240836,0.36205420776,0.593911338,0.313101235963142,0.49558478899027,1.03003328351938,2.02959159777926,4.31001179290841,7.43548885337249,11.0928599412292,19.4940859466421,28.6350674427684
"Peru",2017,"N","income",TRUE,"PER:2017:N:i","PER2017",0.5282146,0.1325765,166093,34.9273782762921,3.423332,0.908993,1076443,27.1958767739822,9.864947,3.200307,3101963,32.3525675360272,24.17731,8.961763,7602385,37.171128756803,51.56963,22.24128,16215708,43.1720039246003,71.93396,35.68625,22619128,49.6201645248289,83.64088,46.36503,26300287,55.4478742694355,93.15101,60.67332,29290680,65.1582098695689,96.58897,69.2855,30371723,71.7141665646501,14.09572,4.754595,4432300,33.7214477326107,20.05111,7.225206,6304931,36.1119377854949,26.46998,9.886806,8323299,37.4335120521376,166093,910350,2025520,4500422,8613323,6403420,3681159,2990393,1072574,1081043,0.528213430880646,2.89511958241585,6.44161324388966,14.3123632244028,27.392321730074,20.3643287048205,11.7069209720287,9.51012833901168,3.41102871531839,3.43796205715777,0.5282146,166093,3.423332,1076443,9.864947,3101963,24.17731,7602385,51.56963,16215708,71.93396,22619128,83.64088,26300287,93.15101,29290680,96.58897,30371723,0.001325765,0.017270867,0.102409824,0.492896965,2.224128,5.3529375,9.273006,18.201996,27.7142,0.1847635617,0.35100050748,0.5764007898,0.349273782762921,0.516721658705662,1.03528216115287,2.04441208162417,4.31720039246003,7.44302467872434,11.0895748538871,19.5474629608707,28.68566662586
"Peru",2018,"N","income",TRUE,"PER:2018:N:i","PER2018",0.3461179,0.08492321,110721,32.3055136108526,2.685245,0.6877613,858990,27.1407647153711,8.433793,2.599353,2697908,31.0018135791725,22.3085,7.853112,7136323,35.1997243591831,49.78738,20.65214,15926612,41.4498674296764,70.8086,34.20696,22651144,48.2998887399098,82.36848,44.94539,26349064,54.5304085720952,92.55247,59.43628,29606847,64.2395703950529,96.30184,68.27049,30806242,70.8781223602071,13.21887,4.253728,4228618,32.2366103264358,19.28899,6.617788,6170404,34.2767015981624,25.53024,9.263664,8166934,36.3091538720284,110721,748269,1838918,4438415,8790289,6724532,3697920,3257783,1183014,1199395,0.346119334566581,2.33912598654998,5.74854882526808,13.8747053073069,27.4788791586775,21.0212203747408,11.559881230123,10.1839911500286,3.69816040735677,3.74936822538167,0.3461179,110721,2.685245,858990,8.433793,2697908,22.3085,7136323,49.78738,15926612,70.8086,22651144,82.36848,26349064,92.55247,29606847,96.30184,30806242,0.0008492321,0.0130674647,0.083179296,0.43192116,2.065214,5.131044,8.989078,17.830884,27.308196,0.17095732832,0.3322129576,0.5585989392,0.323055136108526,0.515674529592051,0.99205803453352,1.93598483975507,4.14498674296764,7.24498331098647,10.906081714419,19.2718711185159,28.3512489440828
"Peru",2019,"N","income",TRUE,"PER:2019:N:i","PER2019",0.3275749,0.08703701,106496,31.1592247323735,2.187652,0.548012,711216,25.9416984394565,7.498726,2.237,2437870,29.9913188849772,20.56952,7.080026,6687244,34.3883373235138,48.35546,19.56687,15720579,40.510282294522,69.52323,33.03067,22602317,47.5225158156014,82.17529,43.9691,26715559,53.4855376011937,92.60246,58.79639,30105479,63.4871358270929,96.23971,67.7936,31287966,70.4623836803105,12.25753,3.948946,3984979,32.4393198818883,18.61985,6.256343,6053398,33.6590218262046,24.9959,8.799552,8126280,35.2143831464156,106496,604720,1726654,4249374,9033335,6881738,4113242,3389920,1222487,1182487,0.32757464191594,1.86007866454522,5.31107333385973,13.0707929538847,27.7859401097856,21.1677702553083,12.6520599389987,10.427169378415,3.760289036883,3.63725168640375,0.3275749,106496,2.187652,711216,7.498726,2437870,20.56952,6687244,48.35546,15720579,69.52323,22602317,82.17529,26715559,92.60246,30105479,96.23971,31287966,0.0008703701,0.010412228,0.071584,0.38940143,1.956687,4.9546005,8.79382,17.638917,27.11744,0.16285453304,0.3228272988,0.5438123136,0.311592247323735,0.492892270349673,0.959722204319271,1.89135855279326,4.0510282294522,7.12837737234021,10.6971075202387,19.0461407481279,28.1849534721242
"Philippines",1985,"N","consumption",TRUE,"PHL:1985:N:c","PHL1985",3.411765,0.3164601,1851763,8.95848343060791,27.7932,7.27243,15084988,27.1829599097115,57.3121,22.02045,31106613,38.7004103351921,82.52595,42.98783,44791638,52.1985270130065,94.8736,64.32879,51493426,67.8850821546854,97.87486,75.11395,53122385,76.7312735374635,98.88203,80.9488,53669035,81.926918620223,99.57298,87.06558,54044053,87.4873348032856,99.80592,90.22583,54170483,90.3861249615231,6.742904,0.852399,3659767,12.5087195157463,14.76056,2.827665,8011415,19.1112875939754,22.08273,5.099003,11985583,24.6486565840123,1851763,13233225,16021625,13685025,6701788,1628959,546650,375018,105339,126430,3.41176408161999,24.3814363603742,29.518898857027,25.2138512061595,12.3476490139569,3.00126085607695,1.00717037505208,0.690948540585898,0.194080892961879,0.232939816185557,3.411765,1851763,27.7932,15084988,57.3121,31106613,82.52595,44791638,94.8736,51493426,97.87486,53122385,98.88203,53669035,99.57298,54044053,99.80592,54170483,0.003164601,0.13817617,0.7046544,2.36433065,6.432879,11.2670925,16.18976,26.119674,36.090332,0.00961506072,0.0398700765,0.08627513076,0.0895848343060791,0.516476238284518,1.23841313072615,2.87091898571536,6.78850821546854,11.5096910306195,16.3853837240446,26.2462004409857,36.1544499846092
"Philippines",1988,"N","consumption",TRUE,"PHL:1988:N:c","PHL1988",2.805239,0.4528811,1649340,15.649929776496,24.82527,6.119694,14596018,24.6000276046052,55.0541,20.40117,32369059,37.0551735737067,79.76352,40.85886,46896962,51.2384627549923,94.19117,62.44378,55379699,66.2634712990792,97.88096,73.76342,57549111,75.3972805984062,99.04252,79.95716,58232051,80.7401695499052,99.69706,86.45606,58616887,86.6933952718546,99.83591,89.78352,58698524,89.9360087475364,5.522932,0.9972273,3247208,17.8466923248725,11.85763,2.509444,6971694,21.1231836928898,20.49127,4.75526,12047842,23.2196842512188,1649340,12946678,17773041,14527903,8482737,2169412,682940,384836,96477,81637,2.80523849298004,22.0200319411509,30.2288301687417,24.7094187480327,14.4276500650115,3.68978988536798,1.16156133750215,0.654538640113298,0.164090481093792,0.138850240005949,2.805239,1649340,24.82527,14596018,55.0541,32369059,79.76352,46896962,94.19117,55379699,97.88096,57549111,99.04252,58232051,99.69706,58616887,99.83591,58698524,0.004528811,0.116274186,0.65283744,2.2472373,6.244378,11.064513,15.991432,25.936818,35.913408,0.01166755941,0.03671316572,0.0835023656,0.15649929776496,0.467400524487499,1.18576555435861,2.81811545152458,6.62634712990792,11.3095920897609,16.148033909981,26.0080185815564,35.9744034990146
"Philippines",1991,"N","consumption",TRUE,"PHL:1991:N:c","PHL1991",2.887684,0.1746599,1832374,6.01677908983282,26.3184,6.720383,16700284,27.0823871166967,53.40531,20.57946,33888225,38.9568585840407,78.0705,40.2533,49539469,51.7533236386253,92.60052,61.34157,58759462,66.2932639173344,96.74966,72.58504,61392290,75.0807589141862,98.24731,78.83984,62342620,80.289151276918,99.32176,85.52394,63024410,86.1172095661913,99.69622,89.02693,63262023,89.2774383930798,8.381716,1.082354,5318600,12.9027521735316,16.47619,3.358883,10454931,20.3793807421734,23.75635,5.702479,15074541,25.8616055082865,1832374,14867910,17187941,15651244,9219993,2632828,950330,681790,192763,237613,2.88768446874913,23.4307149030492,27.0869103553513,24.6651907391193,14.5300198475179,4.14914014523664,1.49764905045933,1.07445008166917,0.303780080512761,0.374460328335202,2.887684,1832374,26.3184,16700284,53.40531,33888225,78.0705,49539469,92.60052,58759462,96.74966,61392290,98.24731,62342620,99.32176,63024410,99.69622,63262023,0.001746599,0.127687277,0.65854272,2.2139315,6.134157,10.887756,15.767968,25.657182,35.610772,0.012988248,0.050383245,0.102644622,0.0601677908983282,0.514565355217237,1.2466194746893,2.84643280012439,6.62932639173344,11.2621138371279,16.0578302553836,25.8351628698574,35.7109753572319
"Philippines",1994,"N","consumption",TRUE,"PHL:1994:N:c","PHL1994",2.385212,0.1241878,1626258,5.14253650137403,24.73113,6.214729,16861897,26.4802316949781,51.54017,19.53371,35140531,38.2707146943413,76.98997,39.02247,52492423,50.8535555203382,92.33238,60.40144,62953010,65.4689874774681,96.71674,71.91615,65942304,74.3734486059147,98.2918,78.34112,67016194,79.7679949343279,99.41642,85.21649,67782969,85.7100997584987,99.80662,88.82228,68049011,88.9737180443546,8.805663,1.1948,6003777,13.4256246224653,15.96134,3.057798,10882579,21.7988442677891,23.87066,5.8753,16275221,26.0845364384636,1626258,15235639,18278634,17351892,10460587,2989294,1073890,766775,131848,266042,2.38521195516179,22.3459182290443,26.8090403495796,25.4497996277812,15.342410103692,4.38435954583676,1.57506082462235,1.1246191544756,0.193379787133512,0.390200422672879,2.385212,1626258,24.73113,16861897,51.54017,35140531,76.98997,52492423,92.33238,62953010,96.71674,65942304,98.2918,67016194,99.41642,67782969,99.80662,68049011,0.001241878,0.118079851,0.62507872,2.14623585,6.040144,10.7874225,15.668224,25.564947,35.528912,0.014863312,0.04751818092,0.109574345,0.0514253650137403,0.503124402204584,1.22466287021892,2.7969455536186,6.54689874774681,11.1560172908872,15.9535989868656,25.7130299275496,35.5894872177418
"Philippines",1997,"N","consumption",TRUE,"PHL:1997:N:c","PHL1997",1.622276,0.2450108,1184763,13.7489251040411,17.42058,4.010079,12722404,22.8423116482551,43.01371,14.95555,31413293,34.6867024027381,68.97277,32.7824,50371424,47.516432446465,88.25631,54.26837,64454363,61.477074574113,95.03927,66.90887,69408019,70.381086757859,97.49427,74.29133,71200927,76.2259792269688,98.95587,82.31447,72268347,83.1824844326438,99.42684,86.54484,72612300,87.0205208928993,7.735737,1.512396,5649477,19.2283070132839,15.81147,3.543005,11547256,22.2026331575459,24.1378,6.284127,17628049,25.9211748710327,1184763,11537641,18690889,18958131,14082939,4953656,1792908,1067420,418584,343953,1.62227667954834,15.7983039066048,25.5931298873501,25.9590600053534,19.2835390024856,6.78296048011688,2.45499972313083,1.46160082082534,0.573160253681169,0.470969240903616,1.622276,1184763,17.42058,12722404,43.01371,31413293,68.97277,50371424,88.25631,64454363,95.03927,69408019,97.49427,71200927,98.95587,72268347,99.42684,72612300,0.002450108,0.076191501,0.4785776,1.803032,5.426837,10.0363305,14.858266,24.694341,34.617936,0.0221566014,0.0649078516,0.13812511146,0.137489251040411,0.434003921316847,1.10997447688762,2.61340378455558,6.1477074574113,10.5571630136788,15.2451958453938,24.9547453297931,34.8082083571597
"Philippines",2000,"N","consumption",TRUE,"PHL:2000:N:c","PHL2000",0.838618,0.1087538,654053,11.1467874790299,14.31957,2.961208,11168084,20.5239523569318,42.80143,13.5716,33381586,31.6417351536579,70.99175,32.52896,55367712,45.8354031532873,89.59875,54.91061,69879638,61.3159026790702,95.64495,67.68344,74595175,70.7637242233783,97.79863,74.99069,76274868,76.6432882018767,99.25927,82.88594,77414047,83.5201928842872,99.59336,87.02288,77674609,87.3367709480743,5.315025,0.9172699,4145281,16.8590141430028,12.19528,2.463403,9511313,20.1451704029461,20.51775,4.763491,16002153,23.10489657615,654053,10514031,22213502,21986126,14511926,4715537,1679693,1139179,317146,260562,0.838618133416795,13.4809519288289,28.4818593965477,28.1903208871245,18.6070001886738,6.04619937068989,2.15368021914624,1.4606402946055,0.406640419875152,0.334089161091451,0.838618,654053,14.31957,11168084,42.80143,33381586,70.99175,55367712,89.59875,69879638,95.64495,74595175,97.79863,76274868,99.25927,77414047,99.59336,77674609,0.001087538,0.056262952,0.4342912,1.7890928,5.491061,10.152516,14.998138,24.865782,34.809152,0.013291240851,0.04463686236,0.10355829434,0.111467874790299,0.389955094781704,1.01253552491705,2.5209471734308,6.13159026790702,10.6145586335067,15.3286576403753,25.0560578652862,34.9347083792297
"Philippines",2003,"N","consumption",TRUE,"PHL:2003:N:c","PHL2003",0.8694963,0.1090404,722134,11.1590777269692,12.93934,2.761825,10746377,21.154275007098,39.70955,12.52776,32979564,31.4571898799874,68.92074,30.84587,57240033,44.7070540087335,88.80155,53.45083,73751438,60.1410766472652,95.30377,66.50303,79151659,69.8075757149776,97.69293,74.04485,81135904,75.8175224116486,99.3282,82.25817,82494028,82.7900666705005,99.71557,86.58134,82815746,86.7931904979708,6.27165,1.117877,5208729,17.559003112044,13.00587,2.777926,10801631,21.114912956587,21.31458,5.179081,17702179,24.1476546078491,722134,10024243,22233187,24260469,16511405,5400221,1984245,1358124,236225,321718,0.869496522845918,12.0698435922731,26.7702099448067,29.2111899427408,19.8808105348878,6.50221895396077,2.38916063774092,1.63527004073148,0.284430335795402,0.387369494217061,0.8694963,722134,12.93934,10746377,39.70955,32979564,68.92074,57240033,88.80155,73751438,95.30377,79151659,97.69293,81135904,99.3282,82494028,99.71557,82815746,0.001090404,0.052474675,0.40088832,1.69652285,5.345083,9.9754545,14.80897,24.677451,34.632536,0.01702526671,0.05286393178,0.11829021004,0.111590777269692,0.401931225134862,1.0066300761596,2.45888797048034,6.01410766472652,10.4711363572466,15.1635044823297,24.8370200011501,34.7172761991883
"Philippines",2006,"N","consumption",TRUE,"PHL:2006:N:c","PHL2006",0.8725464,0.1312765,766869,13.6966739457274,14.44711,3.048376,12697374,20.9317143094902,41.34155,13.3776,36334541,32.2947343577423,68.17148,31.35351,59915010,45.9768193531688,87.89333,53.23097,77248283,60.5063607902321,94.95304,66.17227,83452969,69.6791189140102,97.57211,73.73593,85754835,75.5775842840225,99.2194,82.01408,87202616,82.6268545596469,99.68927,86.38363,87615579,86.6817535065866,6.570399,1.156332,5774637,17.3150058537616,14.16541,2.97083,12449791,20.828091049429,22.54075,5.547687,19810767,24.4931614109816,766869,11930505,23637167,23580469,17333273,6204686,2301866,1447781,273096,412963,0.872545865550937,13.5745646410075,26.8944400401986,26.8299288844666,19.7218503976764,7.05971048033208,2.6190700906573,1.64728959675408,0.310729454050821,0.469870549305698,0.8725464,766869,14.44711,12697374,41.34155,36334541,68.17148,59915010,87.89333,77248283,94.95304,83452969,97.57211,85754835,99.2194,87202616,99.68927,87615579,0.001312765,0.057919144,0.4280832,1.72444305,5.323097,9.9258405,14.747186,24.604224,34.553452,0.01744904988,0.0560595621,0.12559963368,0.136966739457274,0.397702571880314,1.03343149944775,2.52872506442428,6.05063607902321,10.4518678371015,15.1155168568045,24.7880563678941,34.6727014026346
"Philippines",2009,"N","consumption",TRUE,"PHL:2009:N:c","PHL2009",0.5108571,0.07465176,472104,11.0445792595911,10.44966,2.056007,9656965,19.453688819773,36.95413,10.95474,34150848,29.581687917655,66.12365,28.66061,61107614,43.2946995489366,87.10078,51.24738,80493452,58.7850654584846,94.47317,64.62216,87306585,68.4069264250698,97.29584,72.47828,89915131,74.4422130464711,99.07469,81.11869,91559041,81.8910225396547,99.63483,85.69415,92076689,85.9896680644013,5.687494,0.9897962,5256050,16.8406431377417,12.6896,2.599892,11726987,20.3662019848451,21.26641,4.993035,19653174,23.3801129376819,472104,9184861,24493883,26956766,19385838,6813133,2608546,1643910,337469,517648,0.510856788848306,9.93880288342832,26.5044702349612,29.1695196746801,20.9771299328399,7.37239092737284,2.82266922780382,1.77885081201519,0.365170237227071,0.560139280823183,0.5108571,472104,10.44966,9656965,36.95413,34150848,66.12365,61107614,87.10078,80493452,94.47317,87306585,97.29584,89915131,99.07469,91559041,99.63483,92076689,0.0007465176,0.039064133,0.35055168,1.57633355,5.124738,9.693324,14.495656,24.335607,34.27766,0.015955514744,0.0523878238,0.1207315863,0.110445792595911,0.369620087575687,0.94661401336496,2.38120847519151,5.87850654584846,10.2610389637605,14.8884426092942,24.5673067618964,34.3958672257605
"Philippines",2012,"N","consumption",TRUE,"PHL:2012:N:c","PHL2012",0.668104,0.0768833,649482,10.4674794426539,11.82541,2.405448,11495793,20.1520541564042,38.35019,11.79918,37281231,30.722146812578,66.69101,29.59702,64832090,44.3866485700761,87.45123,51.92776,85013648,59.3704852021478,94.61676,65.16931,91979448,68.848380936235,97.27635,72.91876,94564906,74.9786186137461,99.10711,81.40997,96344636,82.1916108485293,99.62334,85.90211,96846477,86.2072972762612,6.093592,1.0952,5923742,17.8408478231385,13.31726,2.771229,12946060,20.6254891739521,21.7366,5.240435,21130722,24.0109396159853,649482,10846311,25785438,27550859,20181558,6965800,2585458,1779730,366161,501841,0.668104490693895,11.1573054935512,26.5247796279327,28.3408202542554,20.7602204972567,7.16552923910984,2.65959041251406,1.8307599059291,0.376659874202776,0.516230204554268,0.668104,649482,11.82541,11495793,38.35019,37281231,66.69101,64832090,87.45123,85013648,94.61676,91979448,97.27635,94564906,99.10711,96344636,99.62334,96846477,0.000768833,0.045703512,0.37757376,1.6278361,5.192776,9.7753965,14.583752,24.422991,34.360844,0.017271304,0.05462092359,0.1239886921,0.104674794426539,0.38288902897168,0.983108698002496,2.44126567135419,5.93704852021478,10.3272571404353,14.9957237227492,24.6574832545588,34.4829189105045
"Philippines",2015,"N","consumption",TRUE,"PHL:2015:N:c","PHL2015",0.2760823,0.03272107,281917,8.59205477420051,7.785623,1.425894,7950150,17.9310985186986,31.93829,8.832206,32613214,27.5856410935064,62.57947,25.63415,63901907,40.9588228092359,86.10505,48.61274,87924632,56.4180985255894,94.34537,62.73013,96339088,66.4820904949881,97.1781,71.03567,99231679,73.0419011322451,99.11454,80.15246,101209040,80.8397422650008,99.61577,84.96814,101720862,85.2692895752314,5.564464,0.9597845,5682053,16.972659936001,12.39587,2.526122,12657821,20.3005468528996,20.93701,4.870577,21379453,23.1569663480252,281917,7668233,24663064,31288693,24022725,8414456,2892591,1977361,392350,511822,0.276082785447979,7.50954048923659,24.1526669438231,30.6411799092168,23.5255796282268,8.24032055714788,2.83272942192828,1.93643991925354,0.38423039713999,0.501229948579034,0.2760823,281917,7.785623,7950150,31.93829,32613214,62.57947,63901907,86.10505,87924632,94.34537,96339088,97.1781,99231679,99.11454,101209040,99.61577,101720862,0.0003272107,0.027091986,0.282630592,1.40987825,4.861274,9.4095195,14.207134,24.045738,33.987256,0.01673864168,0.05504419838,0.12736558855,0.0859205477420051,0.340690871855273,0.882740514992205,2.25273525450797,5.64180985255894,9.97231357424821,14.608380226449,24.2519226795002,34.1077158300926
"Philippines",2018,"N","consumption",TRUE,"PHL:2018:N:c","PHL2018",0.103295,0.0133831,110166,0.351977610724485,4.65935,0.7508917,4969286,15.8136623180488,25.45258,6.253434,27145666,24.5028788073224,58.70532,21.82959,62610352,37.1318560694079,85.67118,45.77955,91369960,53.4395207034069,94.46171,60.83121,100745229,64.4018930163569,97.34395,69.64734,103819194,71.5428603807067,99.11916,79.25329,105712489,79.9361558644498,99.62493,84.29686,106251903,84.5976292196993,4.726882,0.7653603,5041311,15.784220947735,11.1728,2.16767,11916006,19.287935690218,19.39745,4.33479,20687753,22.3108690540175,110166,4859120,22176380,35464686,28759608,9375269,3073965,1893295,400019,539414,0.103294903583641,4.55605478914857,20.7932305242469,33.2527396927737,26.9658600245385,8.79052981342427,2.88224060322138,1.77520945192155,0.37506965884778,0.505770538293722,0.103295,110166,4.65935,4969286,25.45258,27145666,58.70532,62610352,85.67118,91369960,94.46171,100745229,97.34395,103819194,99.11916,105712489,99.62493,106251903,0.000133831,0.0142669423,0.200109888,1.20062745,4.577955,9.1246815,13.929468,23.775987,33.718744,0.014595420921,0.0516772528,0.1240183419,0.00351977610724485,0.300459584042927,0.784092121834317,2.04225208381743,5.34395207034069,9.66028395245354,14.3085720761413,23.9808467593349,33.8390516878797
"Papua New Guinea",1996,"N","consumption",TRUE,"PNG:1996:N:c","PNG1996",21.39451,6.506309,1136957,30.7308319012135,50.90685,21.25842,2705316,41.8230272978052,73.59606,38.40091,3911077,52.2787044381732,88.37539,56.95528,4696487,64.454119769434,97.27977,73.56338,5169688,75.6112558766611,99.08407,81.85227,5265573,82.59721691706,99.6685,86.25695,5296631,86.5100663985468,99.87931,90.7774,5307834,90.9388356364468,99.9268,93.05916,5310358,93.1322433328249,11.23397,2.937594,597001,26.2508662199938,18.86133,5.32807,1002338,28.4288368907786,25.70772,8.13182,1366172,31.427603490121,1136957,1568359,1205761,785410,473201,95885,31058,11203,3890,2524,21.3945039825014,29.5123411628513,22.6892120954837,14.779325315642,8.9043830848692,1.8043004391214,0.58442887874258,0.210810635860427,0.0731994442111095,0.0474949607169255,21.39451,1136957,50.90685,2705316,73.59606,3911077,88.37539,4696487,97.27977,5169688,99.08407,5265573,99.6685,5296631,99.87931,5307834,99.9268,5310358,0.06506309,0.40390998,1.22882912,3.1325404,7.356338,12.2778405,17.25139,27.23322,37.223664,0.02162069184,0.049018244,0.0897752928,0.307308319012135,0.794637518658299,1.67291854202154,3.54497658731887,7.56112558766611,12.389582537559,17.3020132797094,27.281650690934,37.25289733313
