"Entity","Year","coveragetype","datatype","IsSurveyYear","ISO3DataYearCovType","ISO3Year","headcount_ratio_1_00","poverty_gap_index_1_00","headcount_1_00","income_gap_ratio_1_00","headcount_ratio_1_90","poverty_gap_index_1_90","headcount_1_90","income_gap_ratio_1_90","headcount_ratio_3_20","poverty_gap_index_3_20","headcount_3_20","income_gap_ratio_3_20","headcount_ratio_5_50","poverty_gap_index_5_50","headcount_5_50","income_gap_ratio_5_50","headcount_ratio_10_00","poverty_gap_index_10_00","headcount_10_00","income_gap_ratio_10_00","poverty_gap_index_15_00","headcount_15_00","income_gap_ratio_15_00","headcount_ratio_20_00","poverty_gap_index_20_00","headcount_20_00","income_gap_ratio_20_00","headcount_ratio_30_00","poverty_gap_index_30_00","headcount_30_00","income_gap_ratio_30_00","headcount_ratio_40_00","poverty_gap_index_40_00","headcount_40_00","income_gap_ratio_40_00","headcount_ratio_40_median","poverty_gap_index_40_median","headcount_40_median","income_gap_ratio_40_median","headcount_ratio_50_median","poverty_gap_index_50_median","headcount_50_median","income_gap_ratio_50_median","headcount_ratio_60_median","poverty_gap_index_60_median","headcount_60_median","income_gap_ratio_60_median","total_shortall_daily_1_00","total_shortall_daily_1_90","total_shortall_daily_3_20","total_shortall_daily_5_50","total_shortall_daily_10_00","total_shortall_daily_15_00","total_shortall_daily_20_00","total_shortall_daily_30_00","total_shortall_daily_40_00","total_shortall_daily_40_median","total_shortall_daily_50_median","total_shortall_daily_60_median","avg_shortfall_1_00","avg_shortfall_1_90","avg_shortfall_3_20","avg_shortfall_5_50","avg_shortfall_10_00","avg_shortfall_15_00","avg_shortfall_20_00","avg_shortfall_30_00","avg_shortfall_40_00"
"Mongolia",2015,"N","consumption",FALSE,"MNG:2015:N:c","MNG2015",0,0,0,67.4511705587066,0.2789459,0.03085353,8364,44.0382741186754,3.712451,0.6324763,111316,17.6191385226521,21.15957,5.205627,634457,24.6743537659383,61.2564,21.9831,1836736,35.8988572507089,39.46893,2521899,46.9085050765274,92.88371,51.90244,2785061,55.9051634864801,97.91212,66.61346,2935835,68.0175584573178,99.1586,74.62968,2973210,75.2803594015503,4.875059,0.8599768,146176,18.2660201241142,10.52914,2.185078,315710,20.8958527716734,17.67347,4.153625,529928,23.4827157105328,0,0.00058621707,0.0202392416,0.286309485,2.19831,5.9203395,10.380488,19.984038,29.851872,0.029351008184,0.09321542748,0.2126656,0.674511705587066,0.836727208254833,0.563812432724867,1.35708945712661,3.58988572507089,7.03627576147911,11.181032697296,20.4052675371953,30.1121437606201
"Mongolia",2016,"N","consumption",TRUE,"MNG:2016:N:c","MNG2016",0,0,0,47.3412970552886,0.470293,0.06193512,14374,24.3569212837685,6.234838,1.097042,190559,17.7389962548455,29.93358,7.824267,914878,26.199888616293,70.98281,28.05093,2169490,39.5224518064016,46.07848,2736010,51.4445617716948,95.57212,57.83754,2921027,60.523486147577,98.78972,71.08776,3019368,71.9831768711641,99.49474,78.11438,3040916,78.4618848766848,4.297973,0.7364263,131361,17.2795251651342,10.2233,2.018135,312461,19.7586489004828,17.45401,3.96943,533457,22.7570933162755,0,0.00117676728,0.035105344,0.430334685,2.805093,6.911772,11.567508,21.326328,31.245752,0.021687754535,0.0743077307,0.1753694174,0.473412970552886,0.462781504391601,0.567647880155056,1.44099387389611,3.95224518064016,7.71668426575422,12.1046972295154,21.5949530613492,31.3847539506739
"Mongolia",2017,"N","consumption",FALSE,"MNG:2017:N:c","MNG2017",0.0025912,1.410407e-05,81,39.0044207590393,0.5199744,0.06620857,16191,19.2034504028674,5.889777,1.077166,183395,18.5809406194507,29.49969,7.633635,918555,25.8976520005494,70.06496,27.58268,2181668,39.358493345489,45.44306,2767912,51.1336072063322,95.2559,57.24142,2966058,60.0860820937656,98.69167,70.6402,3073040,71.5999092041112,99.52731,77.77891,3099060,78.1244401273861,4.328533,0.7638871,134781,17.8654782327308,10.00166,2.017627,311430,20.1230378950526,17.33137,3.946607,539661,22.7393384502762,1.410407e-07,0.00125796283,0.034469312,0.419849925,2.758268,6.816459,11.448284,21.19206,31.111564,0.02268744687,0.07489431424,0.17582134185,0.390044207590393,0.364865557654481,0.594590099822422,1.42437086003022,3.9358493345489,7.67004108094983,12.0172164187531,21.4799727612334,31.2497760509544
"Mongolia",2018,"N","consumption",TRUE,"MNG:2018:N:c","MNG2018",0,0,0,46.5203829346224,0.4945171,0.05490008,15677,21.9553546605149,5.034849,0.9254395,159615,18.6260260050931,27.05705,6.785398,857765,25.0772942121579,67.0688,25.83924,2126220,38.5229766319857,43.45946,2763545,49.8572678975175,94.43979,55.44529,2993938,58.6953508157852,98.48623,69.29071,3122218,70.377078886371,99.49562,76.74005,3154218,77.086649617687,4.364832,0.7959057,138374,18.684069922094,9.85927,2.032665,312559,20.711698350513,17.16441,3.944101,544147,23.0116594960244,0,0.00104310152,0.029614064,0.37319689,2.583924,6.518919,11.089058,20.787213,30.69602,0.024625322358,0.07860315555,0.18304572741,0.465203829346224,0.417151738549783,0.596032832162979,1.37925118166868,3.85229766319857,7.47859018462763,11.739070163157,21.1131236659113,30.8346598470748
"Mongolia",2019,"N","consumption",FALSE,"MNG:2019:N:c","MNG2019",0,0,0,55.932888309089,0.2402075,0.03053604,7747,39.204083504448,3.684166,0.6543895,118821,18.5117085275135,22.29933,5.349391,719191,24.0345645482705,62.34166,22.72484,2010623,36.4333324667222,40.08356,2711295,47.6791805359005,92.99879,52.37942,2999366,56.2819893315295,98.02864,66.97163,3161587,68.2976488682471,99.32957,74.92601,3203545,75.4134872568574,4.364832,0.7963295,140773,18.7238030882407,9.85927,2.03367,317978,20.7138255169303,17.13884,3.937761,552756,22.9654671304808,0,0.00058018476,0.020940464,0.294216505,2.272484,6.012534,10.475884,20.091489,29.970404,0.02661333189,0.0849463959,0.1972818261,0.55932888309089,0.744877586584512,0.592374672880432,1.32190105015488,3.64333324667222,7.15187708038508,11.2563978663059,20.4892946604741,30.165394902743
"Mozambique",1981,"N","consumption",FALSE,"MOZ:1981:N:c","MOZ1981",59.66942,26.57981,7108471,44.5305123044724,81.22991,48.28888,9676991,59.4531909128799,91.02089,64.12303,10843399,70.4409922378759,96.40558,76.73798,11484882,79.5762967843419,98.64408,86.23709,11751556,87.4295026214114,90.51847,11844471,91.0319678660052,99.7522,92.78818,11883567,93.0339682726763,99.91034,95.14558,11902407,95.2033109539177,99.94677,96.34158,11906747,96.4024832154383,11.7428,3.173779,1398930,26.8357189428355,18.29242,5.518078,2179192,30.1799344192044,24.6719,8.184854,2939185,32.8935480653566,0.2657981,0.91748872,2.05193696,4.2205889,8.623709,13.5777705,18.557636,28.543674,38.536632,0.01040999512,0.0226241198,0.04035133022,0.445305123044724,1.12961062734472,2.25411175161203,4.3766963231388,8.74295026214114,13.6547951799008,18.6067936545353,28.5609932861753,38.5609932861753
"Mozambique",1982,"N","consumption",FALSE,"MOZ:1982:N:c","MOZ1982",63.2284,29.72455,7707431,47.0020598745391,83.78643,51.37835,10213418,61.3498684717744,92.24931,66.60186,11245029,72.2003797303933,96.97409,78.54073,11820971,81.0168746515553,98.86556,87.36683,12051538,88.3890486731569,91.32728,12132301,91.7474985658824,99.82109,93.41898,12168015,93.5657725333007,99.92662,95.57568,12180879,95.6308311246382,99.95772,96.667,12184670,96.7231233434787,11.7918,3.18998,1437400,26.7999690121922,18.2761,5.516561,2227824,30.193340800278,24.6719,8.164132,3007461,33.0934386604813,0.2972455,0.97618865,2.13125952,4.31974015,8.736683,13.699092,18.683796,28.672704,38.6668,0.0095380402,0.02057677253,0.03657531136,0.470020598745391,1.16564750096371,2.31041215137259,4.45592810583554,8.83890486731569,13.7621247848824,18.7131545066601,28.6892493373915,38.6892493373915
"Mozambique",1983,"N","consumption",FALSE,"MOZ:1983:N:c","MOZ1983",70.50176,36.19986,8770251,51.3542274384469,87.4858,57.35925,10883025,65.6096909117401,94.38329,71.26349,11741057,75.5422210239517,97.83454,81.82734,12170384,83.6351063337354,99.22183,89.40001,12342960,90.0828954160183,92.77328,12408936,93.0143013489769,99.88655,94.53993,12425649,94.6855397079305,99.94574,96.33387,12433012,96.3909545915698,99.9787,97.24172,12437112,97.2932159436773,11.7918,3.190235,1466872,26.9930934450988,18.36939,5.55303,2285108,29.9765619635528,24.66688,8.160742,3068501,32.9011284008624,0.3619986,1.08982575,2.28043168,4.5005037,8.940001,13.915992,18.907986,28.900161,38.896688,0.00787988045,0.0171588627,0.0301947454,0.513542274384469,1.24658412732306,2.41735107276645,4.59993084835545,9.00828954160183,13.9521452023465,18.9371079415861,28.9172863774709,38.9172863774709
"Mozambique",1984,"N","consumption",FALSE,"MOZ:1984:N:c","MOZ1984",73.46165,39.05701,9282699,53.3258028469492,89.047,59.82438,11252082,67.1700950372115,95.11877,73.13006,12019318,76.8956528817483,98.0785,83.111,12393313,84.7894638301679,99.31896,90.18486,12550059,90.7900347766877,93.33051,12613137,93.4834623184799,99.9002,94.96589,12623505,95.0214603055001,99.95721,96.62152,12630709,96.6809735370001,99.98675,97.45984,12634442,97.51073015275,11.7428,3.176786,1483834,27.7262293141995,18.3415,5.533844,2317653,30.6633320403278,24.6719,8.181357,3117570,33.7705971831189,0.3905701,1.13666322,2.34016192,4.571105,9.018486,13.9995765,18.993178,28.986456,38.983936,0.00721130422,0.01571611696,0.02789842737,0.533258028469492,1.27623180570702,2.46066089221595,4.66342051065923,9.07900347766877,14.022519347772,19.0042920611,29.0042920611,39.0042920611
"Mozambique",1985,"N","consumption",FALSE,"MOZ:1985:N:c","MOZ1985",73.4746,39.06216,9378582,53.2639431030254,89.12059,59.82876,11375697,67.2199934214367,95.11877,73.13335,12141328,76.8809761087149,98.0785,83.11324,12519119,84.7810341758359,99.31896,90.18623,12677456,90.7857813662528,93.33148,12741175,93.4803347255176,99.9002,94.96663,12751648,95.0189528909325,99.95721,96.62202,12758925,96.6793019272884,99.98675,97.46021,12762696,97.5094764454663,11.7428,3.178068,1498896,27.1908047083336,18.3415,5.535761,2341180,30.3198695901395,24.6719,8.183825,3149217,33.486958149529,0.3906216,1.13674644,2.3402672,4.5712282,9.018623,13.999722,18.993326,28.986606,38.984084,0.00721421436,0.01572156124,0.02790684325,0.532639431030254,1.2771798750073,2.46019123547888,4.66295687967097,9.07857813662528,14.0220502088276,19.0037905781865,29.0037905781865,39.0037905781865
"Mozambique",1986,"N","consumption",FALSE,"MOZ:1986:N:c","MOZ1986",74.19559,39.97841,9503385,53.8751802422017,89.47934,60.6061,11461013,67.7340728895416,95.37009,73.71633,12215533,77.3006197712884,98.11834,83.50837,12567544,85.0787819819915,99.35889,90.42757,12726441,91.0179538991902,93.50266,12786871,93.6447942230364,99.90693,95.09687,12796637,95.1438528334625,99.95772,96.70997,12803143,96.7625685556417,99.98857,97.52687,12807094,97.5719264167313,11.7428,3.177518,1504083,26.9836054856062,18.2761,5.512093,2340905,30.0612735241313,24.6719,8.183422,3160115,33.0655938662196,0.3997841,1.1515159,2.35892256,4.59296035,9.042757,14.025399,19.019374,29.012991,39.010748,0.00702231478,0.01521337668,0.02716896104,0.538751802422017,1.28694738490129,2.47361983268123,4.67933300900953,9.10179538991902,14.0467191334555,19.0287705666925,29.0287705666925,39.0287705666925
"Mozambique",1987,"N","consumption",FALSE,"MOZ:1987:N:c","MOZ1987",69.36989,35.20357,8869876,50.8988938079096,86.93748,56.47532,11116130,65.0110815262499,94.14993,70.58261,12038339,75.0038279104506,97.73319,81.35555,12496507,83.2537931315211,99.18081,89.11029,12681605,89.8931178990576,92.56713,12749588,92.8166468849471,99.88194,94.38194,12771253,94.5354542097046,99.94574,96.22706,12779411,96.2877045341316,99.97761,97.16078,12783486,97.2157784005987,11.7428,3.17997,1501475,27.2234559619817,18.36939,5.547486,2348774,30.4996355095464,24.66688,8.16328,3153993,32.4282472080787,0.3520357,1.07303108,2.25864352,4.47455525,8.911029,13.8850695,18.876388,28.868118,38.864312,0.0080771238,0.01764100548,0.0311020968,0.508988938079096,1.23521054899875,2.40012249313442,4.57895862223366,8.98931178990576,13.9224970327421,18.9070908419409,28.8863113602395,38.8863113602395
"Mozambique",1988,"N","consumption",FALSE,"MOZ:1988:N:c","MOZ1988",66.22732,32.44582,8449287,49.0545319598777,85.57144,53.96984,10917211,63.120623045347,93.20443,68.63475,11891029,73.6253237427652,97.34812,79.98753,12419681,82.1822648219257,99.02089,88.26736,12633093,89.1277226058848,91.96752,12709941,92.3046577826909,99.86404,93.91857,12740662,94.0715698678438,99.93289,95.91403,12749446,95.972782836901,99.96999,96.92333,12754179,96.9795871276758,11.85645,3.197492,1512647,27.0978106099835,18.2761,5.516245,2331666,30.0365160698735,24.66688,8.156975,3147003,33.3211202901357,0.3244582,1.02542696,2.196312,4.39931415,8.826736,13.795128,18.783714,28.774209,38.769332,0.00882507792,0.0189758828,0.03368830675,0.490545319598777,1.19929183786159,2.35601035976849,4.52002456520591,8.91277226058848,13.8456986674036,18.8143139735688,28.7918348510703,38.7918348510703
"Mozambique",1989,"N","consumption",FALSE,"MOZ:1989:N:c","MOZ1989",63.97111,30.4523,8192106,47.5862669224236,84.35357,52.08029,10802273,61.7261912394216,92.49305,67.15515,11844610,72.550809382691,97.07847,78.9372,12431816,81.3325389299686,98.92281,87.61425,12668002,88.5422626274878,91.50331,12746759,91.9184901451099,99.83873,93.55653,12785294,93.6992541376409,99.92662,95.66903,12796549,95.7190870676902,99.95772,96.7376,12800532,96.7893153007677,11.7428,3.172817,1503777,26.8353039777904,18.2761,5.516645,2340427,29.9454980531014,24.6719,8.187126,3159470,32.8575893694551,0.304523,0.98952551,2.1489648,4.341546,8.761425,13.7254965,18.711306,28.700709,38.69504,0.00926462564,0.02013575425,0.03594148314,0.475862669224236,1.17279763354901,2.32162590024611,4.47328964114827,8.85422626274878,13.7877735217665,18.7398508275282,28.7157261203071,38.7157261203071
"Mozambique",1990,"N","consumption",FALSE,"MOZ:1990:N:c","MOZ1990",64.18571,30.59022,8335986,47.6882969773548,84.40404,52.21279,10961799,61.8604511531543,92.54794,67.25925,12019471,72.6952913576182,97.10221,79.01169,12610948,81.347211540123,98.94125,87.66067,12849789,88.6054048903179,91.53627,12927267,91.9648110515689,99.84214,93.58232,12966790,93.7360449451658,99.92662,95.68649,12977762,95.7489123747451,99.95772,96.75081,12981801,96.8116842810589,11.7428,3.178651,1525072,26.7643466048292,18.3415,5.534153,2382064,30.1268353886381,24.6719,8.179628,3204212,33.3665883362055,0.3059022,0.99204301,2.152296,4.34564295,8.766067,13.7304405,18.716464,28.705947,38.700324,0.00924987441,0.02014431692,0.03574497436,0.476882969773548,1.17534857190993,2.32624932344378,4.47409663470676,8.86054048903179,13.7947216577353,18.7472089890332,28.7246737124235,38.7246737124236
"Mozambique",1991,"N","consumption",FALSE,"MOZ:1991:N:c","MOZ1991",63.38284,29.84572,8447685,47.1062335150527,83.89486,51.49562,11181534,61.369844867718,92.26259,66.69449,12296788,72.3153825837501,96.9775,78.6073,12925192,81.0957420129372,98.8786,87.40839,13178571,88.4371255163898,91.3569,13265277,91.7816298934283,99.82365,93.4421,13304528,93.5933741049489,99.92662,95.59139,13318252,95.6507348476631,99.95772,96.67888,13322397,96.7380511357473,11.82336,3.192285,1575821,26.301114689049,18.3415,5.528494,2444561,30.0797694225354,24.6719,8.186943,3288279,33.3454630093527,0.2984572,0.97841678,2.13422368,4.3234015,8.740839,13.703535,18.68842,28.677417,38.671552,0.0095130093,0.02056599768,0.03659563521,0.471062335150527,1.16602705248664,2.31409224268,4.46026581071155,8.84371255163898,13.7672444840142,18.7186748209898,28.6952204542989,38.6952204542989
"Mozambique",1992,"N","consumption",FALSE,"MOZ:1992:N:c","MOZ1992",67.14468,33.16183,9269995,49.419567994169,85.87293,54.6336,11855618,63.6542626821654,93.46388,69.15147,12903624,74.0095596980703,97.49367,80.35264,13459977,82.3809592040916,99.03868,88.49238,13673281,89.3493033914165,92.12801,13758858,92.4604423512732,99.86592,94.04298,13787490,94.1911074719716,99.93289,95.99811,13796736,96.0554182960374,99.96999,96.98707,13801858,97.041563722028,11.7918,3.190262,1627976,26.9473660690723,18.32994,5.523703,2530632,29.9845732682378,24.6719,8.183075,3406203,33.2990475705946,0.3316183,1.0380384,2.21284704,4.4193952,8.849238,13.8192015,18.808596,28.799433,38.794828,0.0086137074,0.01861487911,0.03314145375,0.49419567994169,1.20943099096114,2.36830591033825,4.53095275622504,8.93493033914165,13.869066352691,18.8382214943943,28.8166254888112,38.8166254888112
"Mozambique",1993,"N","consumption",FALSE,"MOZ:1993:N:c","MOZ1993",64.82288,31.11539,9315661,47.9588469432055,84.74883,52.71448,12179209,62.1876705115412,92.72879,67.65291,13326004,72.9338421418214,97.12424,79.29232,13957672,81.6172242776963,98.95177,87.83562,14220305,88.7682261047872,91.66042,14305883,92.0775152683005,99.85073,93.67949,14349494,93.8241563254034,99.928,95.75224,14360599,95.8053989073005,99.96864,96.80067,14366439,96.8540491804754,11.82336,3.193961,1699129,26.7710926830822,18.29242,5.52138,2628794,30.1383167218588,24.6719,8.170979,3545585,33.0806437896726,0.3111539,1.00157512,2.16489312,4.3610776,8.783562,13.749063,18.735898,28.725672,38.720268,0.00916666807,0.0197665404,0.0351352097,0.479588469432055,1.18156573971928,2.33388294853828,4.4889473352733,8.87682261047872,13.8116272902451,18.7648312650807,28.7416196721902,38.7416196721902
"Mozambique",1994,"N","consumption",FALSE,"MOZ:1994:N:c","MOZ1994",63.8519,30.31221,9544613,47.5007757497029,84.27246,51.94532,12597088,61.6661952609189,92.4659,67.04904,13821847,72.5315593529242,97.07847,78.86119,14511336,81.2660795782974,98.90485,87.56688,14784344,88.5029185405777,91.46966,14878558,91.8922243333352,99.83741,93.53021,14923744,93.6800976679505,99.92662,95.65119,14937079,95.706672374141,99.95772,96.72411,14941728,96.7800042806057,11.85645,3.195531,1772308,26.927410050578,18.3415,5.533071,2741696,29.9933179738319,24.66688,8.155684,3687217,32.7101512525838,0.3031221,0.98696108,2.14556928,4.33736545,8.756688,13.720449,18.706042,28.695357,38.689644,0.00939486114,0.02030637057,0.0358850096,0.475007757497029,1.17165770995746,2.32100989929357,4.46963437680636,8.85029185405777,13.7838336500003,18.7360195335901,28.7120017122423,38.7120017122423
"Mozambique",1995,"N","consumption",FALSE,"MOZ:1995:N:c","MOZ1995",64.3033,30.74267,9956264,47.8423247942732,84.5187,52.35896,13086272,61.9559268572596,92.61108,67.37399,14339238,72.7385688219381,97.10764,79.09369,15035454,81.4305190938993,98.94466,87.71179,15319885,88.6573377339633,91.57254,15412548,92.0005829240481,99.85073,93.61072,15460174,93.7653432710483,99.928,95.70571,15472138,95.7674864630505,99.96864,96.76537,15478430,96.8256148472878,11.76187,3.188078,1821124,27.1549275543625,18.32994,5.521757,2838077,30.0863428556247,24.6719,8.178882,3820021,33.3236048648821,0.3074267,0.99482024,2.15596768,4.35015295,8.771179,13.735881,18.722144,28.711713,38.706148,0.0092454262,0.01998876034,0.0355781367,0.478423247942732,1.17716261028793,2.32763420230202,4.47867855016446,8.86573377339633,13.8000874386072,18.7530686542097,28.7302459389152,38.7302459389151
"Mozambique",1996,"N","consumption",TRUE,"MOZ:1996:N:c","MOZ1996",61.42594,28.20234,9803852,45.9079704705508,82.61433,49.89843,13185612,60.3781101121218,91.6739,65.42301,14631560,71.3880341851598,96.76012,77.68649,15443343,80.3014026709472,98.78204,86.83363,15766050,87.9395632659557,90.94616,15880426,91.365004537919,99.78965,93.12161,15926869,93.2691671131489,99.91681,95.37339,15947165,95.4275166602953,99.951,96.51397,15952621,96.5706374952215,11.82336,3.192309,1887061,26.6449109457372,18.3415,5.537546,2927384,29.9822472710922,24.6719,8.169414,3937744,33.1294653204699,0.2820234,0.94807017,2.09353632,4.27275695,8.683363,13.641924,18.624322,28.612017,38.605588,0.00999192717,0.02165180486,0.03831455166,0.459079704705508,1.14718409213031,2.28441709392511,4.4165771469021,8.79395632659557,13.7047506806878,18.6538334226298,28.6282549980886,38.6282549980886
"Mozambique",1997,"N","consumption",FALSE,"MOZ:1997:N:c","MOZ1997",59.26948,26.12282,9718525,44.0935819759721,81.75093,48.16445,13404850,58.91772913992,91.40327,64.22346,14987561,70.2307258722335,96.59721,76.90728,15839221,79.6601909698908,98.71937,86.37777,16187196,87.4780601606361,90.62928,16307804,91.1411367416441,99.7468,92.87535,16355665,93.1186026766043,99.9053,95.20261,16381655,95.2578541233334,99.9428,96.38365,16387804,96.4433905925,11.48058,3.143023,1882492,27.3631579298676,17.89027,5.448517,2933500,30.4996889964578,24.56962,8.050784,4028726,32.5207722678417,0.2612282,0.91512455,2.05515072,4.2299004,8.637777,13.594392,18.57507,28.560783,38.55346,0.01043483636,0.02261134555,0.04009290432,0.440935819759721,1.11943685365848,2.24738322791147,4.38131050334399,8.74780601606361,13.6711705112466,18.6237205353209,28.577356237,38.577356237
"Mozambique",1998,"N","consumption",FALSE,"MOZ:1998:N:c","MOZ1998",57.29817,24.34152,9634085,42.4829921628189,81.37203,46.81266,13681852,57.5611990763399,91.58856,63.40226,15399654,69.266444300423,96.61791,76.44704,16245286,79.1080699516372,98.72637,86.13655,16599802,87.2391193676857,90.47126,16719300,90.9837533914231,99.73839,92.75328,16769962,92.9972377841413,99.89363,95.11548,16796064,95.1732874269053,99.93662,96.31619,16803292,96.3799655701789,10.95829,3.032744,1842521,27.4674920287202,17.25845,5.263033,2901827,30.229594236213,24.43008,7.789772,4107661,31.9335512418637,0.2434152,0.88944054,2.02887232,4.2045872,8.613655,13.570689,18.550656,28.534644,38.526476,0.01055394912,0.02289419355,0.04058471212,0.424829921628189,1.09366278245046,2.21652621761354,4.35094384734005,8.72391193676857,13.6475630087135,18.5994475568283,28.5519862280716,38.5519862280716
